  0.00000000E+00 -7.98940000E+01 -9.49286667E+01 -1.01673333E+02 -1.01469333E+02 -1.06468667E+02 -1.07245333E+02 -1.08196000E+02 -1.10789000E+02 -1.10349667E+02 -1.13714667E+02 -1.09159667E+02 -1.11848000E+02 -1.10792000E+02 -1.10545000E+02 -1.12998000E+02 -1.12460333E+02 -1.09909333E+02 -1.08893667E+02 -1.11468333E+02 -1.11749333E+02 -1.12955000E+02 -1.11008000E+02 -1.08548667E+02 -1.10133667E+02 
 -1.10728000E+02 -1.11936667E+02 -1.13667000E+02 -1.14907333E+02 -1.14400333E+02 -1.14554667E+02 -1.14283333E+02 -1.17396667E+02 -1.17066667E+02 -1.15801667E+02 -1.15650667E+02 -1.14689000E+02 -1.13412667E+02 -1.15030667E+02 -1.14328667E+02 -1.16936333E+02 -1.15278000E+02 -1.17753000E+02 -1.16359333E+02 -1.14715000E+02 -1.16773667E+02 -1.17226667E+02 -1.15905333E+02 -1.12564333E+02 -1.13873000E+02 
 -1.17774667E+02 -1.22517000E+02 -1.20396333E+02 -1.23119667E+02 -1.21189667E+02 -1.22080667E+02 -1.21020000E+02 -1.20570667E+02 -1.21399667E+02 -1.20881667E+02 -1.21726333E+02 -1.21844333E+02 -1.19855333E+02 -1.24354667E+02 -1.21155333E+02 -1.22701333E+02 -1.24193000E+02 -1.24218667E+02 -1.22008000E+02 -1.24395000E+02 -1.21100333E+02 -1.22445667E+02 -1.19335667E+02 -1.18491333E+02 -1.20171000E+02 
 -1.18636000E+02 -1.24513667E+02 -1.26929667E+02 -1.25778667E+02 -1.26319000E+02 -1.24998000E+02 -1.23285000E+02 -1.26461000E+02 -1.26002333E+02 -1.24611667E+02 -1.22389667E+02 -1.24313000E+02 -1.25938000E+02 -1.25591667E+02 -1.26766333E+02 -1.26512333E+02 -1.26299667E+02 -1.26361000E+02 -1.26140000E+02 -1.26418667E+02 -1.27076667E+02 -1.27526667E+02 -1.26670333E+02 -1.28666667E+02 -1.24989667E+02 
 -1.26413000E+02 -1.29576000E+02 -1.28382333E+02 -1.29559667E+02 -1.31012000E+02 -1.30055333E+02 -1.30027000E+02 -1.29981333E+02 -1.31269333E+02 -1.32942667E+02 -1.30714000E+02 -1.28454667E+02 -1.28134333E+02 -1.29336333E+02 -1.30318000E+02 -1.31815667E+02 -1.33381000E+02 -1.32170667E+02 -1.32764000E+02 -1.31421333E+02 -1.35029333E+02 -1.31643000E+02 -1.30608667E+02 -1.33030667E+02 -1.28953333E+02 
 -1.31676000E+02 -1.35036333E+02 -1.34449000E+02 -1.35418333E+02 -1.36873000E+02 -1.35252000E+02 -1.38370667E+02 -1.38636000E+02 -1.36826667E+02 -1.38459667E+02 -1.38658333E+02 -1.35839333E+02 -1.37519333E+02 -1.36351000E+02 -1.38833333E+02 -1.35992333E+02 -1.40928000E+02 -1.40217000E+02 -1.40241000E+02 -1.37291667E+02 -1.35754000E+02 -1.35111667E+02 -1.36947000E+02 -1.40598667E+02 -1.39274000E+02 
 -1.37483333E+02 -1.42980000E+02 -1.44232000E+02 -1.47600000E+02 -1.45785000E+02 -1.44394000E+02 -1.41703000E+02 -1.47053667E+02 -1.46717000E+02 -1.47178000E+02 -1.46241000E+02 -1.46119333E+02 -1.43013000E+02 -1.43143333E+02 -1.45373667E+02 -1.44519333E+02 -1.40307000E+02 -1.42709333E+02 -1.42455000E+02 -1.42657333E+02 -1.41883667E+02 -1.42795333E+02 -1.42287000E+02 -1.45311667E+02 -1.44020667E+02 
 -1.45488333E+02 -1.48957667E+02 -1.50609333E+02 -1.52109000E+02 -1.52463000E+02 -1.55134000E+02 -1.56657333E+02 -1.54308667E+02 -1.52379667E+02 -1.53464000E+02 -1.50985333E+02 -1.47148000E+02 -1.50658000E+02 -1.51205667E+02 -1.54981000E+02 -1.54089000E+02 -1.51029000E+02 -1.51722333E+02 -1.51675000E+02 -1.52423000E+02 -1.52780000E+02 -1.52396667E+02 -1.51681667E+02 -1.52536000E+02 -1.52452667E+02 
 -1.49841667E+02 -1.53948000E+02 -1.54783000E+02 -1.53681333E+02 -1.55595667E+02 -1.58877333E+02 -1.59162333E+02 -1.58479667E+02 -1.60000667E+02 -1.59322333E+02 -1.59882000E+02 -1.60779333E+02 -1.60475667E+02 -1.60133667E+02 -1.60603667E+02 -1.57524667E+02 -1.58773000E+02 -1.58880667E+02 -1.60856667E+02 -1.60498333E+02 -1.58077000E+02 -1.58440000E+02 -1.60131333E+02 -1.59812000E+02 -1.59536667E+02 
 -1.59830667E+02 -1.63620667E+02 -1.65973333E+02 -1.67184333E+02 -1.67835000E+02 -1.67662000E+02 -1.66723000E+02 -1.68715333E+02 -1.66995333E+02 -1.70490667E+02 -1.68068333E+02 -1.69072667E+02 -1.69880000E+02 -1.70799000E+02 -1.71605000E+02 -1.69673000E+02 -1.69147667E+02 -1.69942000E+02 -1.67961000E+02 -1.66907667E+02 -1.68523000E+02 -1.68621667E+02 -1.66698667E+02 -1.68755667E+02 -1.69178333E+02 
 -1.66379333E+02 -1.71476333E+02 -1.74470000E+02 -1.76691667E+02 -1.77353000E+02 -1.76360000E+02 -1.76065667E+02 -1.79772667E+02 -1.78519000E+02 -1.77706667E+02 -1.73334000E+02 -1.74060333E+02 -1.75504000E+02 -1.75770000E+02 -1.76047667E+02 -1.74108667E+02 -1.74858000E+02 -1.73856000E+02 -1.74623333E+02 -1.76020333E+02 -1.79013333E+02 -1.78313000E+02 -1.78718333E+02 -1.80353000E+02 -1.83082000E+02 
 -1.81024000E+02 -1.86941000E+02 -1.86998000E+02 -1.87878667E+02 -1.87158000E+02 -1.87007667E+02 -1.87133000E+02 -1.86880333E+02 -1.86261333E+02 -1.87153667E+02 -1.87900667E+02 -1.89672000E+02 -1.85568000E+02 -1.85433000E+02 -1.90582667E+02 -1.90177333E+02 -1.88211333E+02 -1.88192000E+02 -1.90044000E+02 -1.88783000E+02 -1.88481000E+02 -1.89146333E+02 -1.84365667E+02 -1.86897000E+02 -1.85975333E+02 
 -1.85621333E+02 -1.89801000E+02 -1.92784667E+02 -1.94601000E+02 -1.94824667E+02 -1.99904000E+02 -2.00245333E+02 -1.98165333E+02 -1.99404667E+02 -2.01533667E+02 -2.00438333E+02 -1.99015000E+02 -1.96546333E+02 -1.97661667E+02 -1.95742333E+02 -1.96477667E+02 -1.95585333E+02 -1.94519000E+02 -1.94716667E+02 -1.96293333E+02 -1.94996000E+02 -1.96396667E+02 -1.95763667E+02 -1.97523333E+02 -1.95298000E+02 
