  0.00000000E+00 -6.90030000E+01 -8.14206667E+01 -8.97906667E+01 -9.70963333E+01 -1.00968333E+02 -1.04064333E+02 -1.05821333E+02 -1.07717333E+02 -1.07572667E+02 -1.07816333E+02 -1.09020000E+02 -1.10518000E+02 -1.10355000E+02 -1.11101333E+02 -1.08764333E+02 -1.09159667E+02 -1.10737333E+02 -1.11047000E+02 -1.11844333E+02 -1.12067333E+02 -1.08342333E+02 -1.09272000E+02 -1.10490667E+02 -1.13830667E+02 
 -1.13123000E+02 -1.12545667E+02 -1.13552333E+02 -1.13009333E+02 -1.13106000E+02 -1.12544333E+02 -1.13589000E+02 -1.14985333E+02 -1.16859667E+02 -1.17575333E+02 -1.16561333E+02 -1.14660000E+02 -1.17240333E+02 -1.16524333E+02 -1.17211333E+02 -1.16141000E+02 -1.15456000E+02 -1.15931000E+02 -1.16014667E+02 -1.17365000E+02 -1.19592333E+02 -1.16958000E+02 -1.17079333E+02 -1.16449333E+02 -1.18776333E+02 
 -1.16735667E+02 -1.18651333E+02 -1.22562333E+02 -1.19735000E+02 -1.21146667E+02 -1.21712333E+02 -1.21754667E+02 -1.21136667E+02 -1.21405000E+02 -1.23374333E+02 -1.21617333E+02 -1.23698667E+02 -1.22320000E+02 -1.21733000E+02 -1.20585000E+02 -1.21366333E+02 -1.20439000E+02 -1.21497000E+02 -1.22542667E+02 -1.22580667E+02 -1.22040000E+02 -1.20949333E+02 -1.21820667E+02 -1.21146000E+02 -1.20840000E+02 
 -1.19621667E+02 -1.22105000E+02 -1.25310667E+02 -1.24414333E+02 -1.21669333E+02 -1.23228667E+02 -1.25100333E+02 -1.24788000E+02 -1.25516667E+02 -1.24572333E+02 -1.24153000E+02 -1.24359333E+02 -1.22090667E+02 -1.21702667E+02 -1.22725333E+02 -1.25687667E+02 -1.22250667E+02 -1.24216333E+02 -1.23606667E+02 -1.26960667E+02 -1.28528333E+02 -1.25548667E+02 -1.23839667E+02 -1.24752667E+02 -1.26158333E+02 
 -1.24507000E+02 -1.26087667E+02 -1.26135333E+02 -1.27147333E+02 -1.27618333E+02 -1.29269667E+02 -1.29741667E+02 -1.30497000E+02 -1.31007000E+02 -1.29983333E+02 -1.30838667E+02 -1.30628667E+02 -1.29826667E+02 -1.29445333E+02 -1.31223667E+02 -1.30773333E+02 -1.32729000E+02 -1.29297333E+02 -1.30331000E+02 -1.29540000E+02 -1.30459000E+02 -1.32773333E+02 -1.32842333E+02 -1.33590000E+02 -1.32819667E+02 
 -1.33522000E+02 -1.36150000E+02 -1.35375333E+02 -1.36417667E+02 -1.35161667E+02 -1.36113000E+02 -1.36163333E+02 -1.37405000E+02 -1.37400000E+02 -1.37952333E+02 -1.37429333E+02 -1.37198667E+02 -1.37163000E+02 -1.38206000E+02 -1.37640333E+02 -1.40708667E+02 -1.39059000E+02 -1.40247667E+02 -1.39902667E+02 -1.41506333E+02 -1.38044667E+02 -1.36919667E+02 -1.40724000E+02 -1.40290667E+02 -1.39063667E+02 
 -1.38062333E+02 -1.39529333E+02 -1.40006667E+02 -1.42463000E+02 -1.41017333E+02 -1.42862667E+02 -1.44407667E+02 -1.45640333E+02 -1.45422667E+02 -1.44201333E+02 -1.43036333E+02 -1.44370000E+02 -1.44075667E+02 -1.44446333E+02 -1.44037333E+02 -1.42200667E+02 -1.43758333E+02 -1.41367667E+02 -1.43517333E+02 -1.41936333E+02 -1.42140667E+02 -1.43524333E+02 -1.43200667E+02 -1.41952667E+02 -1.42111000E+02 
 -1.44955333E+02 -1.47145667E+02 -1.45107000E+02 -1.47954000E+02 -1.47521000E+02 -1.47811667E+02 -1.49875333E+02 -1.53416667E+02 -1.50043000E+02 -1.52452667E+02 -1.52619333E+02 -1.52483333E+02 -1.52403667E+02 -1.52872667E+02 -1.51601667E+02 -1.53072333E+02 -1.52993000E+02 -1.52596667E+02 -1.51830000E+02 -1.52945333E+02 -1.51314667E+02 -1.53493667E+02 -1.53622000E+02 -1.51121333E+02 -1.53971333E+02 
 -1.54666000E+02 -1.58515000E+02 -1.59112333E+02 -1.58853333E+02 -1.59027667E+02 -1.59087333E+02 -1.61301667E+02 -1.59546333E+02 -1.59842667E+02 -1.59992333E+02 -1.57266333E+02 -1.56806667E+02 -1.57835333E+02 -1.58578667E+02 -1.58504000E+02 -1.59841000E+02 -1.59946667E+02 -1.59634333E+02 -1.59603000E+02 -1.60825333E+02 -1.59685000E+02 -1.55894333E+02 -1.55243000E+02 -1.56476333E+02 -1.57032667E+02 
 -1.56586667E+02 -1.59225000E+02 -1.60252333E+02 -1.63154667E+02 -1.64918000E+02 -1.64147333E+02 -1.67125667E+02 -1.66825667E+02 -1.68087667E+02 -1.69435667E+02 -1.68733000E+02 -1.68803667E+02 -1.67692667E+02 -1.68255667E+02 -1.68216333E+02 -1.70346667E+02 -1.69019333E+02 -1.68651667E+02 -1.67641333E+02 -1.67924000E+02 -1.68028333E+02 -1.69229333E+02 -1.71115667E+02 -1.70383667E+02 -1.70427333E+02 
