 -1.69802000E+02 -1.74130667E+02 -1.74136333E+02 -1.75202667E+02 -1.75780667E+02 -1.76143667E+02 -1.78931000E+02 -1.72596000E+02 -1.76163667E+02 -1.78397333E+02 -1.79811000E+02 -1.77010000E+02 -1.78486000E+02 -1.77128667E+02 -1.80061333E+02 -1.72639000E+02 -1.72971333E+02 -1.77929000E+02 -1.74702333E+02 -1.75769333E+02 -1.74765000E+02 -1.74381000E+02 -1.78356333E+02 -1.79486000E+02 -1.78695000E+02 -1.72847333E+02 -1.76541333E+02 -1.76705000E+02 -1.78728000E+02 -1.81194667E+02 -1.79888000E+02 -1.80272333E+02 -1.80563000E+02 -1.79932667E+02 -1.78493667E+02 -1.80965000E+02 -1.78567000E+02 -1.77112333E+02 -1.74982333E+02 -1.77440000E+02 -1.79498667E+02 -1.77402667E+02 -1.77997333E+02 -1.78120333E+02 -1.74992000E+02 -1.75129667E+02 -1.77990667E+02 -1.74932667E+02 -1.73794333E+02 -1.76291333E+02 
 -1.75885333E+02 -1.81876667E+02 -1.84547000E+02 -1.89140667E+02 -1.93766667E+02 -1.88436333E+02 -1.91608667E+02 -1.86009333E+02 -1.84811333E+02 -1.85071000E+02 -1.86984000E+02 -1.82530000E+02 -1.86105667E+02 -1.89970000E+02 -1.85580333E+02 -1.87177333E+02 -1.86528333E+02 -1.83943333E+02 -1.87170667E+02 -1.87858000E+02 -1.89238667E+02 -1.90729667E+02 -1.87678667E+02 -1.86758000E+02 -1.88991333E+02 -1.93258000E+02 -1.86836333E+02 -1.88662333E+02 -1.88985667E+02 -1.89385000E+02 -1.88925667E+02 -1.89460667E+02 -1.87713333E+02 -1.87609333E+02 -1.87395667E+02 -1.85543667E+02 -1.86716000E+02 -1.90490667E+02 -1.87557333E+02 -1.89627333E+02 -1.91683000E+02 -1.89602000E+02 -1.83970667E+02 -1.89809667E+02 -1.87446333E+02 -1.87985000E+02 -1.85860333E+02 -1.90983667E+02 -1.86846000E+02 -1.85930667E+02 
 -1.91033333E+02 -1.95995000E+02 -1.97490333E+02 -1.96755333E+02 -2.00946667E+02 -2.00803667E+02 -1.98487667E+02 -1.99970333E+02 -1.98276333E+02 -1.97066333E+02 -1.94321667E+02 -1.97727000E+02 -1.97456667E+02 -1.99407333E+02 -1.96700667E+02 -1.95204667E+02 -1.96767000E+02 -1.98624667E+02 -1.94232667E+02 -1.94812333E+02 -2.04309667E+02 -2.01050000E+02 -2.00080000E+02 -2.04231000E+02 -2.01734000E+02 -1.99708667E+02 -1.96508667E+02 -1.96550000E+02 -1.97419000E+02 -2.00696667E+02 -2.02543333E+02 -2.01000000E+02 -2.01581000E+02 -1.98642000E+02 -1.96964667E+02 -1.99626667E+02 -2.04720667E+02 -2.01418667E+02 -2.00609000E+02 -2.00531667E+02 -1.98870333E+02 -1.97680000E+02 -1.98458333E+02 -1.95843667E+02 -1.98905000E+02 -1.97657000E+02 -1.99746000E+02 -2.01346667E+02 -1.99450333E+02 -1.99028333E+02 
 -1.95614667E+02 -2.06830667E+02 -2.08167000E+02 -2.08555333E+02 -2.13323667E+02 -2.10560667E+02 -2.13118000E+02 -2.13413667E+02 -2.10158000E+02 -2.13377667E+02 -2.11098667E+02 -2.09505667E+02 -2.09742667E+02 -2.09881667E+02 -2.10039333E+02 -2.09608000E+02 -2.07806000E+02 -2.08515667E+02 -2.10887333E+02 -2.12345667E+02 -2.10482667E+02 -2.09954333E+02 -2.10518333E+02 -2.13540333E+02 -2.09138000E+02 -2.10041333E+02 -2.10847333E+02 -2.09819667E+02 -2.08662000E+02 -2.10126333E+02 -2.13157333E+02 -2.11963000E+02 -2.12061333E+02 -2.10086333E+02 -2.11273333E+02 -2.14342000E+02 -2.16011000E+02 -2.10143667E+02 -2.12955667E+02 -2.09312000E+02 -2.11422667E+02 -2.12285333E+02 -2.08902000E+02 -2.10288000E+02 -2.09649333E+02 -2.10151667E+02 -2.07745667E+02 -2.07789000E+02 -2.08578333E+02 -2.09990667E+02 
 -2.09336000E+02 -2.17304667E+02 -2.23224000E+02 -2.27109667E+02 -2.28020000E+02 -2.25428000E+02 -2.27202000E+02 -2.21646333E+02 -2.23178333E+02 -2.23198333E+02 -2.25406000E+02 -2.25371667E+02 -2.25351000E+02 -2.26589000E+02 -2.21568000E+02 -2.22072000E+02 -2.23694000E+02 -2.21324333E+02 -2.19342333E+02 -2.23594667E+02 -2.26193333E+02 -2.27013000E+02 -2.25874667E+02 -2.24211333E+02 -2.25391667E+02 -2.21814333E+02 -2.26907333E+02 -2.23060667E+02 -2.25082000E+02 -2.25502333E+02 -2.22840667E+02 -2.21463667E+02 -2.22020667E+02 -2.26429000E+02 -2.21301333E+02 -2.20377000E+02 -2.23264333E+02 -2.23100333E+02 -2.31771333E+02 -2.30510667E+02 -2.29194667E+02 -2.21038333E+02 -2.23533000E+02 -2.24519667E+02 -2.27190667E+02 -2.22476333E+02 -2.21365333E+02 -2.25113333E+02 -2.27084333E+02 -2.28153000E+02 
 -2.27335667E+02 -2.31309333E+02 -2.38801333E+02 -2.43249667E+02 -2.44809333E+02 -2.41493000E+02 -2.39770667E+02 -2.40073000E+02 -2.40504000E+02 -2.39185333E+02 -2.40536000E+02 -2.41040667E+02 -2.34596333E+02 -2.37573000E+02 -2.38370667E+02 -2.43809000E+02 -2.41532667E+02 -2.42867000E+02 -2.39349667E+02 -2.37821000E+02 -2.33370000E+02 -2.34753667E+02 -2.38409667E+02 -2.39730333E+02 -2.36126000E+02 -2.41199000E+02 -2.42846000E+02 -2.38329667E+02 -2.42079667E+02 -2.38885667E+02 -2.40844333E+02 -2.38773333E+02 -2.36573667E+02 -2.37057667E+02 -2.38432333E+02 -2.40092667E+02 -2.36499333E+02 -2.40336000E+02 -2.37834333E+02 -2.38724333E+02 -2.42888333E+02 -2.42369333E+02 -2.41530000E+02 -2.41460000E+02 -2.38199667E+02 -2.41061000E+02 -2.40479000E+02 -2.40276667E+02 -2.39204000E+02 -2.35657667E+02 
 -2.31425333E+02 -2.47242000E+02 -2.51403667E+02 -2.51307667E+02 -2.52773333E+02 -2.53208333E+02 -2.54589333E+02 -2.59853333E+02 -2.59415667E+02 -2.57425333E+02 -2.59483333E+02 -2.58305333E+02 -2.55241000E+02 -2.55826333E+02 -2.57047000E+02 -2.60636333E+02 -2.64335667E+02 -2.56075333E+02 -2.59677000E+02 -2.57699000E+02 -2.56173000E+02 -2.58807667E+02 -2.55389667E+02 -2.61601667E+02 -2.62415667E+02 -2.63555000E+02 -2.58924667E+02 -2.58792333E+02 -2.59732667E+02 -2.55751000E+02 -2.54429000E+02 -2.53490000E+02 -2.52428333E+02 -2.53719333E+02 -2.53857333E+02 -2.51801667E+02 -2.56228333E+02 -2.50932333E+02 -2.53526333E+02 -2.56349667E+02 -2.55814333E+02 -2.54544000E+02 -2.54578667E+02 -2.56819667E+02 -2.55352000E+02 -2.55814000E+02 -2.52936667E+02 -2.55805667E+02 -2.57040667E+02 -2.52675667E+02 
 -2.54900000E+02 -2.62876000E+02 -2.63176000E+02 -2.68839333E+02 -2.72495667E+02 -2.74295000E+02 -2.73045667E+02 -2.77179000E+02 -2.74709667E+02 -2.76921333E+02 -2.72554667E+02 -2.71786667E+02 -2.74665667E+02 -2.74746000E+02 -2.75039000E+02 -2.74676000E+02 -2.74605333E+02 -2.77151667E+02 -2.77093000E+02 -2.73689667E+02 -2.74255667E+02 -2.74653000E+02 -2.77429667E+02 -2.74456667E+02 -2.70810000E+02 -2.70519667E+02 -2.70179667E+02 -2.71337667E+02 -2.73060000E+02 -2.67799333E+02 -2.71335667E+02 -2.72433667E+02 -2.71250333E+02 -2.74328667E+02 -2.77603000E+02 -2.80172000E+02 -2.79519667E+02 -2.80557000E+02 -2.75531667E+02 -2.70215000E+02 -2.75827667E+02 -2.68950667E+02 -2.71186667E+02 -2.66991667E+02 -2.65998667E+02 -2.68866000E+02 -2.72314000E+02 -2.74231333E+02 -2.71815333E+02 -2.76359667E+02 
 -2.80360667E+02 -2.84811000E+02 -2.88539000E+02 -2.92016000E+02 -2.88948000E+02 -2.88766333E+02 -2.96752333E+02 -2.92076667E+02 -2.93835000E+02 -2.92261000E+02 -2.90072333E+02 -2.90160333E+02 -2.93884667E+02 -2.97159333E+02 -2.96639333E+02 -2.98489000E+02 -2.99157000E+02 -3.00825333E+02 -2.97388667E+02 -3.01057000E+02 -3.00101667E+02 -2.95835667E+02 -2.96446667E+02 -2.92409333E+02 -2.93769000E+02 -2.92528000E+02 -2.98555667E+02 -2.91679333E+02 -2.94461000E+02 -2.89997000E+02 -2.91373667E+02 -2.87633333E+02 -2.90673333E+02 -2.92083333E+02 -2.87267000E+02 -2.83739000E+02 -2.93317667E+02 -2.95927667E+02 -2.98498000E+02 -3.00430000E+02 -2.97866667E+02 -2.95596000E+02 -2.91680000E+02 -2.93014000E+02 -2.91736333E+02 -2.95496000E+02 -2.96128667E+02 -2.96765667E+02 -2.99010667E+02 -2.97712000E+02 
 -3.03838667E+02 -3.09507000E+02 -3.10060667E+02 -3.14558667E+02 -3.16189667E+02 -3.14206333E+02 -3.15284000E+02 -3.16526333E+02 -3.18263000E+02 -3.16363333E+02 -3.14529333E+02 -3.19249667E+02 -3.12397667E+02 -3.16987333E+02 -3.18830667E+02 -3.20057333E+02 -3.17359667E+02 -3.17278333E+02 -3.18315333E+02 -3.12950667E+02 -3.18151333E+02 -3.22905333E+02 -3.16424333E+02 -3.13410667E+02 -3.10897000E+02 -3.11340333E+02 -3.18563667E+02 -3.16261667E+02 -3.17904000E+02 -3.17496667E+02 -3.17925667E+02 -3.16464667E+02 -3.20205000E+02 -3.16025333E+02 -3.23469667E+02 -3.18390667E+02 -3.19378667E+02 -3.20459000E+02 -3.18143667E+02 -3.23439667E+02 -3.22849333E+02 -3.18924000E+02 -3.19523333E+02 -3.22385333E+02 -3.23676667E+02 -3.19064333E+02 -3.22389667E+02 -3.13107667E+02 -3.14853333E+02 -3.12742333E+02 
 -3.15886000E+02 -3.29896000E+02 -3.34873667E+02 -3.35895000E+02 -3.35951667E+02 -3.40066000E+02 -3.42186667E+02 -3.42224667E+02 -3.44621333E+02 -3.44657000E+02 -3.44883000E+02 -3.42648667E+02 -3.47966667E+02 -3.42139667E+02 -3.48148000E+02 -3.48279000E+02 -3.40596667E+02 -3.40844667E+02 -3.41589667E+02 -3.48261667E+02 -3.42790333E+02 -3.40259667E+02 -3.41050667E+02 -3.45592667E+02 -3.43875333E+02 -3.43126667E+02 -3.44172333E+02 -3.44432000E+02 -3.37274667E+02 -3.37641000E+02 -3.35679000E+02 -3.40246333E+02 -3.42098333E+02 -3.45601000E+02 -3.44006000E+02 -3.40343667E+02 -3.44886000E+02 -3.45521667E+02 -3.44699000E+02 -3.49391667E+02 -3.49733000E+02 -3.50185000E+02 -3.46258333E+02 -3.47096667E+02 -3.42840000E+02 -3.44988000E+02 -3.42230333E+02 -3.45466667E+02 -3.46890333E+02 -3.43675667E+02 
 -3.41570667E+02 -3.51746333E+02 -3.62095000E+02 -3.61529667E+02 -3.66103333E+02 -3.69590667E+02 -3.64237333E+02 -3.63137000E+02 -3.65140000E+02 -3.68220000E+02 -3.70436333E+02 -3.72663000E+02 -3.72487667E+02 -3.72175333E+02 -3.75279000E+02 -3.75000000E+02 -3.78461333E+02 -3.83075333E+02 -3.74711000E+02 -3.71291333E+02 -3.69566667E+02 -3.68331667E+02 -3.67471333E+02 -3.68121667E+02 -3.69845333E+02 -3.69178000E+02 -3.73885667E+02 -3.73715667E+02 -3.68403667E+02 -3.73021667E+02 -3.68086667E+02 -3.74811667E+02 -3.75670000E+02 -3.75602000E+02 -3.71707000E+02 -3.72856000E+02 -3.78469333E+02 -3.76206333E+02 -3.76365333E+02 -3.71557333E+02 -3.68108333E+02 -3.71578333E+02 -3.74148000E+02 -3.74739000E+02 -3.76962667E+02 -3.75346333E+02 -3.77983000E+02 -3.75004000E+02 -3.74109333E+02 -3.71367667E+02 
 -3.74225000E+02 -3.86580667E+02 -3.97729000E+02 -3.95738000E+02 -4.00758333E+02 -4.04411333E+02 -4.05345333E+02 -4.08804333E+02 -4.13970667E+02 -4.10587333E+02 -4.06861667E+02 -4.06118667E+02 -4.06791333E+02 -4.06391000E+02 -4.09436333E+02 -4.14485000E+02 -4.14627000E+02 -4.12532000E+02 -4.12977667E+02 -4.17640000E+02 -4.16624000E+02 -4.15707667E+02 -4.10605667E+02 -4.10679333E+02 -4.04315000E+02 -3.98520000E+02 -4.03094000E+02 -4.04515667E+02 -4.05342667E+02 -4.09533000E+02 -4.12203667E+02 -4.12832000E+02 -4.10743000E+02 -4.11149000E+02 -4.09167667E+02 -4.08867000E+02 -4.05511667E+02 -4.08409333E+02 -4.11505667E+02 -4.11060000E+02 -4.07007000E+02 -4.06363333E+02 -4.02855333E+02 -4.04003000E+02 -4.03363333E+02 -4.08493000E+02 -4.06223667E+02 -4.08577000E+02 -4.06508333E+02 -4.02038667E+02 
 -4.05286000E+02 -4.26549667E+02 -4.31023000E+02 -4.33599667E+02 -4.39612000E+02 -4.39013333E+02 -4.33735667E+02 -4.37758000E+02 -4.42417333E+02 -4.46193333E+02 -4.43643000E+02 -4.43538333E+02 -4.47935333E+02 -4.48510000E+02 -4.51204333E+02 -4.55564000E+02 -4.50609333E+02 -4.47449000E+02 -4.49656333E+02 -4.50185667E+02 -4.47297667E+02 -4.51813667E+02 -4.53677667E+02 -4.51427333E+02 -4.49436667E+02 -4.47869000E+02 -4.48150000E+02 -4.45223000E+02 -4.45703000E+02 -4.40636000E+02 -4.39121000E+02 -4.46390667E+02 -4.46215000E+02 -4.49857667E+02 -4.47085000E+02 -4.51546333E+02 -4.48697667E+02 -4.48140333E+02 -4.46775667E+02 -4.47366000E+02 -4.43800667E+02 -4.42443667E+02 -4.42080000E+02 -4.41655333E+02 -4.43840000E+02 -4.42969333E+02 -4.45163667E+02 -4.45310667E+02 -4.50488667E+02 -4.51121333E+02 
 -4.57242000E+02 -4.68688333E+02 -4.65968667E+02 -4.80602667E+02 -4.84253333E+02 -4.91652667E+02 -4.92795333E+02 -4.89230333E+02 -4.85940667E+02 -4.82317000E+02 -4.83082333E+02 -4.84992000E+02 -4.89560333E+02 -4.92046333E+02 -4.95636333E+02 -4.95828667E+02 -4.97821000E+02 -4.96894000E+02 -4.90258000E+02 -4.90382000E+02 -4.87803333E+02 -4.88213333E+02 -4.87057667E+02 -4.86317667E+02 -4.86184667E+02 -4.91269333E+02 -4.95724333E+02 -4.94134667E+02 -5.01320000E+02 -4.99212667E+02 -5.00140667E+02 -5.00891667E+02 -4.99842667E+02 -4.94091333E+02 -4.95154667E+02 -4.95524000E+02 -4.93243000E+02 -4.90760000E+02 -4.90952333E+02 -4.95304000E+02 -4.91104333E+02 -4.94991333E+02 -4.90286333E+02 -4.86690667E+02 -4.85791333E+02 -4.88506000E+02 -4.94198000E+02 -4.90389667E+02 -4.83644333E+02 -4.85528667E+02 
 -4.86728667E+02 -5.03366000E+02 -5.08871667E+02 -5.14439333E+02 -5.20910000E+02 -5.22211333E+02 -5.33552667E+02 -5.36108333E+02 -5.42112333E+02 -5.38837000E+02 -5.42529667E+02 -5.44716667E+02 -5.50460000E+02 -5.50853000E+02 -5.43596333E+02 -5.44038667E+02 -5.46550333E+02 -5.45506333E+02 -5.44326667E+02 -5.45470000E+02 -5.43735000E+02 -5.46826333E+02 -5.48401333E+02 -5.39440000E+02 -5.41678000E+02 -5.36115000E+02 -5.32706667E+02 -5.32452333E+02 -5.36023000E+02 -5.36604000E+02 -5.34741000E+02 -5.38577667E+02 -5.42237333E+02 -5.39617000E+02 -5.39417333E+02 -5.47640000E+02 -5.44389667E+02 -5.43263667E+02 -5.48130667E+02 -5.43801333E+02 -5.44183667E+02 -5.37055000E+02 -5.35519000E+02 -5.37595333E+02 -5.36874333E+02 -5.40744333E+02 -5.43564667E+02 -5.52033333E+02 -5.43149667E+02 -5.41316333E+02 
 -5.39292667E+02 -5.51187667E+02 -5.61154333E+02 -5.70414333E+02 -5.79900000E+02 -5.84000667E+02 -5.87598667E+02 -5.91260333E+02 -5.92422333E+02 -5.93187333E+02 -5.98142000E+02 -5.96146000E+02 -5.99126000E+02 -6.03575333E+02 -6.00204333E+02 -5.94493667E+02 -5.93320000E+02 -5.92164667E+02 -5.91295333E+02 -5.92150667E+02 -5.97583000E+02 -5.97996667E+02 -5.96714000E+02 -6.02164000E+02 -5.96744000E+02 -6.02035000E+02 -6.04821333E+02 -6.00414333E+02 -6.07158333E+02 -6.02276667E+02 -6.07063000E+02 -6.07140000E+02 -6.07045667E+02 -6.13130667E+02 -6.08627000E+02 -6.03866000E+02 -6.04440333E+02 -5.98983667E+02 -5.98545667E+02 -6.00025000E+02 -5.99678333E+02 -6.00662000E+02 -6.03613667E+02 -6.04142000E+02 -6.02745667E+02 -6.03058000E+02 -6.03941667E+02 -6.06587333E+02 -6.05605333E+02 -6.01083333E+02 
