      0.00000000     48.10000000     49.02500000     47.85000000     48.45833333     47.77500000     48.68333333     47.49166667     48.55000000     49.20000000     47.49166667     48.26666667     48.39166667     48.15833333     48.02500000     47.82500000     47.80833333     47.20000000     46.42500000     47.16666667     47.61666667     47.70000000     48.14166667     48.19166667     48.86666667     47.75833333     47.32500000     47.17500000     47.80833333     47.53333333     46.63333333     48.68333333     48.22500000     47.77500000     46.38333333     46.91666667     48.05833333     47.42500000 
     47.09166667     48.12500000     48.83333333     48.37500000     48.54166667     47.66666667     48.05000000     48.55833333     49.17500000     48.68333333     48.65833333     48.42500000     49.07500000     48.56666667     48.76666667     49.87500000     48.79166667     48.35833333     47.50000000     49.60000000     47.15000000     48.74166667     47.15000000     48.89166667     48.26666667     48.88333333     48.37500000     48.39166667     47.50000000     48.02500000     48.00833333     47.92500000     47.76666667     47.95833333     47.96666667     48.42500000     48.18333333     49.40000000 
     48.74166667     49.20000000     49.24166667     49.36666667     47.35833333     48.25000000     50.41666667     49.79166667     48.94166667     49.60000000     48.96666667     49.76666667     50.02500000     48.42500000     49.80833333     49.24166667     49.55000000     48.66666667     49.16666667     49.22500000     49.60833333     49.20000000     48.77500000     48.85833333     48.31666667     48.09166667     48.54166667     48.31666667     48.83333333     48.79166667     48.50833333     49.14166667     50.85000000     48.92500000     49.66666667     48.48333333     49.08333333     49.40000000 
     49.71666667     49.59166667     50.33333333     49.70000000     49.73333333     50.22500000     49.85833333     50.15000000     49.22500000     50.83333333     49.15833333     49.93333333     48.25833333     49.23333333     50.45833333     50.63333333     49.27500000     50.12500000     48.91666667     50.25833333     49.99166667     49.58333333     49.69166667     49.56666667     50.17500000     49.59166667     50.67500000     49.50000000     49.11666667     49.94166667     50.31666667     48.73333333     50.50000000     49.21666667     49.10833333     49.91666667     50.21666667     50.79166667 
     50.61666667     51.25000000     51.40000000     50.40833333     50.20000000     50.65000000     50.34166667     50.38333333     50.60000000     50.82500000     51.01666667     52.09166667     50.06666667     49.40833333     49.88333333     50.73333333     49.62500000     50.22500000     50.00000000     51.55000000     51.10833333     48.88333333     50.94166667     50.73333333     50.70000000     50.57500000     49.70833333     51.29166667     50.98333333     51.00833333     50.64166667     51.95833333     51.12500000     50.85000000     50.96666667     49.43333333     50.05833333     51.20833333 
     51.44166667     52.62500000     50.05833333     51.79166667     51.17500000     50.72500000     51.22500000     50.93333333     50.85000000     50.30000000     51.53333333     50.49166667     51.74166667     51.07500000     51.17500000     51.11666667     50.29166667     51.60833333     52.20000000     51.70833333     51.42500000     51.24166667     51.60000000     51.40833333     50.80833333     50.90000000     52.60833333     51.24166667     51.90833333     51.40000000     51.47500000     52.80833333     50.68333333     50.75833333     51.95833333     50.35000000     51.16666667     52.04166667 
     51.25000000     52.45833333     52.59166667     51.17500000     52.55833333     52.31666667     52.45000000     51.76666667     52.35833333     51.62500000     53.03333333     52.85833333     51.81666667     51.00833333     52.22500000     53.15000000     52.00000000     51.44166667     52.17500000     52.04166667     53.03333333     51.65833333     52.92500000     51.75000000     51.72500000     52.75000000     51.12500000     51.74166667     52.22500000     51.42500000     52.58333333     51.91666667     52.01666667     52.72500000     51.59166667     51.12500000     53.18333333     51.31666667 
     52.45000000     52.23333333     52.07500000     53.06666667     52.29166667     54.23333333     52.05833333     53.85000000     51.90833333     53.78333333     53.46666667     51.95000000     53.28333333     53.02500000     53.53333333     53.63333333     51.50000000     52.66666667     52.66666667     52.67500000     52.54166667     51.78333333     52.56666667     52.72500000     52.11666667     52.89166667     53.55833333     52.18333333     53.15000000     52.97500000     52.75833333     53.77500000     54.09166667     52.78333333     52.20000000     53.05833333     53.54166667     52.95833333 
     53.27500000     52.61666667     53.07500000     53.64166667     53.16666667     52.90000000     52.65000000     54.00833333     53.30000000     53.62500000     54.25833333     54.70833333     53.62500000     53.60833333     53.03333333     54.10833333     53.53333333     53.96666667     53.02500000     53.37500000     52.77500000     52.62500000     53.98333333     54.12500000     54.00000000     54.74166667     53.45833333     52.66666667     54.15833333     53.39166667     54.60000000     52.91666667     54.04166667     54.85833333     53.60000000     53.29166667     52.90000000     53.49166667 
     53.10000000     54.69166667     54.18333333     53.94166667     54.40000000     54.77500000     53.83333333     52.94166667     54.53333333     54.58333333     54.85000000     55.06666667     54.64166667     54.34166667     54.05833333     56.25000000     54.70000000     54.34166667     54.74166667     53.33333333     55.30833333     55.28333333     54.01666667     53.90833333     54.22500000     54.76666667     54.89166667     53.95833333     53.89166667     55.04166667     55.50000000     55.31666667     55.05000000     54.58333333     54.30000000     53.87500000     54.00000000     54.58333333 
     54.90833333     54.36666667     55.20000000     55.60000000     54.73333333     55.67500000     54.27500000     55.90000000     54.96666667     54.10000000     55.89166667     55.40000000     54.38333333     56.40833333     55.10833333     55.11666667     55.36666667     55.85833333     55.67500000     56.20833333     55.20000000     55.18333333     56.05000000     55.79166667     56.34166667     55.25833333     54.97500000     54.94166667     55.18333333     55.06666667     55.38333333     53.76666667     54.43333333     55.67500000     55.39166667     55.37500000     56.34166667     55.50000000 
     54.46666667     56.43333333     57.10000000     55.64166667     56.29166667     55.58333333     55.46666667     56.60000000     56.45833333     56.47500000     56.48333333     54.56666667     57.30833333     55.35000000     55.77500000     54.26666667     56.37500000     56.30000000     55.65833333     55.52500000     55.45833333     55.25000000     55.97500000     55.21666667     55.78333333     57.05833333     56.15000000     55.13333333     56.32500000     55.66666667     57.27500000     55.85000000     56.25000000     56.00000000     57.06666667     55.84166667     55.34166667     55.96666667 
     57.25833333     57.41666667     58.41666667     55.86666667     58.55833333     57.43333333     56.49166667     57.68333333     57.56666667     56.61666667     56.19166667     56.15833333     57.12500000     57.35833333     56.12500000     57.70000000     57.07500000     55.80833333     56.50000000     55.44166667     57.30000000     55.60000000     57.77500000     56.97500000     56.95000000     58.29166667     57.88333333     56.29166667     56.78333333     57.22500000     56.16666667     55.71666667     56.93333333     57.35833333     57.90833333     57.35833333     56.57500000     57.23333333 
     56.26666667     58.88333333     57.20000000     58.30833333     59.01666667     57.38333333     58.45833333     57.54166667     57.40000000     57.20833333     58.23333333     58.33333333     56.95833333     58.70833333     57.18333333     57.38333333     58.15000000     56.79166667     58.74166667     57.77500000     57.42500000     56.40000000     57.95833333     57.14166667     56.62500000     57.95833333     56.70000000     57.60000000     57.65833333     57.59166667     58.80000000     57.17500000     57.20000000     56.28333333     57.47500000     57.46666667     57.50000000     56.90833333 
     57.90833333     59.55833333     57.94166667     58.35833333     59.45833333     59.27500000     58.99166667     57.87500000     59.40000000     58.06666667     59.66666667     57.75833333     57.38333333     59.10833333     59.87500000     58.70000000     59.30833333     58.59166667     57.54166667     58.24166667     59.05000000     57.54166667     58.14166667     57.60000000     59.54166667     59.83333333     58.79166667     58.30000000     58.95000000     59.11666667     59.30000000     58.29166667     58.25833333     58.88333333     59.65000000     57.29166667     59.67500000     59.33333333 
     59.02500000     60.87500000     59.93333333     59.36666667     58.40000000     59.38333333     58.32500000     59.81666667     58.19166667     59.19166667     58.90833333     59.30833333     60.59166667     59.56666667     59.35833333     59.14166667     59.00000000     57.94166667     57.92500000     59.19166667     59.61666667     58.63333333     58.47500000     58.30833333     58.23333333     59.87500000     60.86666667     58.88333333     60.47500000     59.57500000     58.36666667     59.17500000     59.17500000     59.95000000     60.02500000     60.50000000     60.29166667     59.14166667 
     60.15833333     61.95833333     58.46666667     59.66666667     60.64166667     58.89166667     61.06666667     60.91666667     60.65000000     60.13333333     60.76666667     60.24166667     60.75833333     59.55833333     60.00000000     61.16666667     60.49166667     59.87500000     60.46666667     61.44166667     60.17500000     60.62500000     60.48333333     60.64166667     59.50000000     61.50000000     60.30833333     60.45000000     59.63333333     60.20833333     60.10833333     58.93333333     59.99166667     59.83333333     60.08333333     58.99166667     60.90000000     59.48333333 
     59.40000000     59.80833333     59.92500000     62.15833333     61.98333333     60.93333333     61.81666667     60.12500000     60.77500000     61.58333333     62.21666667     60.85000000     61.12500000     60.97500000     61.87500000     60.25833333     61.26666667     62.07500000     61.13333333     61.27500000     60.72500000     62.60000000     61.54166667     60.67500000     61.55000000     61.88333333     60.28333333     61.17500000     60.96666667     62.36666667     61.30000000     60.24166667     60.08333333     61.63333333     61.00833333     61.20000000     61.37500000     59.96666667 
     60.94166667     62.65833333     61.72500000     62.27500000     61.05000000     61.78333333     62.22500000     62.31666667     61.41666667     61.01666667     64.17500000     61.23333333     61.89166667     61.97500000     59.92500000     62.08333333     61.95000000     62.00000000     61.87500000     62.20833333     62.02500000     62.57500000     61.05833333     62.35833333     62.20833333     62.00833333     61.18333333     62.10000000     63.62500000     63.66666667     61.81666667     61.56666667     62.89166667     61.63333333     62.50000000     62.08333333     62.01666667     61.85000000 
     61.03333333     62.04166667     63.12500000     64.08333333     62.65000000     62.65833333     62.65000000     62.92500000     63.76666667     63.55833333     63.26666667     62.66666667     63.33333333     63.16666667     62.80833333     62.91666667     62.76666667     62.54166667     61.35833333     63.14166667     64.26666667     61.48333333     62.88333333     62.95000000     63.21666667     61.51666667     63.35000000     61.80000000     61.57500000     62.59166667     63.61666667     61.95000000     64.55000000     63.12500000     62.92500000     62.98333333     62.10000000     63.90833333 
     63.50000000     63.04166667     63.30000000     63.36666667     62.13333333     63.42500000     65.99166667     63.88333333     63.32500000     64.36666667     61.86666667     63.90833333     63.31666667     64.86666667     64.55000000     63.01666667     64.05833333     62.71666667     63.76666667     64.30833333     63.48333333     62.80000000     62.85000000     62.74166667     64.20833333     63.70833333     62.60000000     64.78333333     64.29166667     64.95000000     62.60833333     64.30833333     63.20000000     63.41666667     64.94166667     62.28333333     62.73333333     64.00833333 
     64.06666667     65.16666667     64.81666667     64.29166667     64.33333333     64.35000000     65.54166667     63.03333333     64.46666667     64.07500000     64.97500000     63.22500000     63.40000000     64.04166667     64.71666667     64.47500000     64.19166667     63.71666667     63.35833333     65.15000000     64.46666667     63.50833333     64.88333333     64.81666667     63.31666667     64.40833333     64.05000000     64.32500000     64.78333333     64.76666667     64.34166667     64.92500000     64.97500000     64.09166667     62.65000000     64.35833333     64.65000000     65.54166667 
     64.24166667     64.94166667     64.72500000     66.05833333     66.02500000     65.25000000     65.58333333     64.25000000     63.74166667     64.88333333     64.65833333     63.83333333     65.70000000     63.99166667     65.50000000     64.52500000     65.42500000     63.92500000     64.60000000     64.87500000     65.04166667     64.28333333     65.26666667     63.35000000     64.38333333     65.65000000     65.62500000     64.90833333     63.73333333     65.78333333     64.70833333     64.61666667     65.40000000     64.85000000     65.45833333     65.82500000     65.24166667     64.85833333 
     65.10000000     66.98333333     66.34166667     65.74166667     66.44166667     65.84166667     65.88333333     64.79166667     64.84166667     66.12500000     67.24166667     65.06666667     67.25833333     65.84166667     65.60000000     66.50000000     65.40833333     65.72500000     66.67500000     64.76666667     66.00000000     64.52500000     66.03333333     65.00000000     65.75000000     65.17500000     64.89166667     65.55000000     65.00000000     66.74166667     66.30000000     64.21666667     65.88333333     66.58333333     66.22500000     66.35000000     65.10833333     65.99166667 
     65.22500000     65.65833333     67.24166667     67.15000000     67.16666667     65.42500000     65.95833333     67.32500000     66.08333333     66.08333333     65.82500000     65.97500000     65.95833333     66.28333333     65.48333333     67.00000000     66.75833333     65.16666667     66.40000000     67.10833333     65.12500000     65.13333333     65.95833333     65.86666667     65.20000000     66.40000000     66.49166667     67.42500000     66.72500000     66.75833333     65.35833333     66.96666667     66.27500000     65.47500000     66.31666667     65.94166667     66.31666667     64.61666667 
     65.30833333     65.77500000     67.55833333     67.69166667     66.18333333     69.11666667     67.61666667     65.95833333     66.22500000     67.98333333     67.18333333     66.90000000     67.25000000     65.90000000     66.20000000     66.21666667     68.33333333     67.26666667     67.05000000     66.62500000     67.91666667     66.77500000     65.90833333     67.18333333     67.17500000     65.75833333     66.59166667     66.40833333     66.86666667     66.61666667     67.05000000     66.65000000     66.90000000     64.89166667     67.23333333     66.40833333     66.74166667     66.02500000 
     66.95000000     66.85000000     68.30833333     68.63333333     67.60000000     68.06666667     67.69166667     67.96666667     69.21666667     67.65000000     67.05833333     68.76666667     67.96666667     65.96666667     68.49166667     68.03333333     67.66666667     66.85833333     66.76666667     67.84166667     67.82500000     66.43333333     66.79166667     67.41666667     67.80833333     67.03333333     68.49166667     67.60000000     67.04166667     68.45833333     67.68333333     67.53333333     67.89166667     67.12500000     67.45000000     67.60000000     67.08333333     67.90833333 
     67.87500000     68.75833333     69.59166667     69.36666667     69.07500000     68.67500000     68.66666667     68.20000000     68.35833333     65.73333333     68.74166667     67.79166667     68.55000000     66.95000000     67.74166667     67.35000000     68.15000000     69.24166667     67.24166667     68.32500000     67.98333333     68.86666667     68.03333333     68.58333333     67.82500000     67.75000000     67.20833333     66.50833333     67.44166667     66.98333333     68.97500000     67.80000000     67.46666667     66.80833333     68.30833333     67.96666667     67.40833333     69.55833333 
     66.72500000     67.29166667     68.64166667     68.45833333     69.46666667     68.57500000     68.40000000     68.66666667     68.15833333     68.36666667     68.97500000     68.18333333     68.05833333     69.16666667     68.60000000     67.78333333     68.46666667     68.05000000     68.88333333     67.85000000     68.50833333     69.15833333     68.85833333     68.31666667     69.14166667     67.74166667     68.00833333     68.00000000     69.00000000     68.36666667     68.73333333     68.42500000     68.69166667     68.75833333     68.55833333     69.30833333     67.62500000     68.40000000 
     69.10833333     70.06666667     70.25000000     69.15833333     68.66666667     69.73333333     69.63333333     67.85833333     68.64166667     67.61666667     68.45000000     68.61666667     68.69166667     68.68333333     69.17500000     69.70833333     68.23333333     69.28333333     68.15833333     68.72500000     69.66666667     68.95000000     69.00000000     68.70833333     67.08333333     68.46666667     67.96666667     68.96666667     68.10833333     67.83333333     67.77500000     69.05000000     67.84166667     69.25833333     66.10833333     68.35833333     67.25833333     69.10000000 
