      0.00000000      2.71666667      5.45833333      7.18333333      7.99166667      8.78333333      8.94166667      8.71666667      9.44166667      9.21666667      9.42500000      9.49166667      9.59166667      8.81666667      9.21666667      9.51666667      9.52500000      9.64166667      9.13333333      9.01666667      9.01666667      9.15833333      9.19166667      9.13333333      9.05833333      8.94166667      9.55833333      9.91666667      9.82500000      9.55833333      9.70000000      9.51666667      9.19166667      9.12500000      9.30833333      9.58333333      9.44166667     10.20000000 
      9.96666667      9.81666667     10.30833333     10.62500000     10.15000000     10.69166667     10.69166667     10.50000000     10.44166667     10.58333333     10.17500000      9.82500000      9.63333333      9.87500000      9.69166667      9.84166667      9.93333333     10.36666667     10.64166667     10.73333333     10.49166667     10.57500000     10.88333333     11.12500000     11.15000000     10.59166667     10.68333333     10.29166667     10.57500000     10.33333333      9.86666667     10.10833333     10.20000000     10.72500000     10.56666667     10.97500000     11.09166667     10.30000000 
     10.20000000     10.72500000     10.66666667     10.88333333     10.12500000     10.89166667     11.53333333     11.65000000     11.19166667     11.43333333     11.01666667     10.55833333     10.68333333     11.17500000     10.56666667     10.46666667     11.07500000     11.20833333     11.98333333     12.30000000     11.85833333     12.31666667     12.16666667     12.13333333     11.45000000     12.13333333     11.75000000     11.98333333     11.27500000     11.37500000     10.75000000     11.15833333     11.49166667     11.36666667     10.94166667     11.25000000     11.58333333     12.19166667 
     11.94166667     11.95833333     12.31666667     12.45000000     12.45833333     12.75833333     12.40000000     12.25000000     11.50833333     11.70833333     11.81666667     11.22500000     11.87500000     12.39166667     12.42500000     12.44166667     12.06666667     11.75833333     12.02500000     11.54166667     11.93333333     11.79166667     12.35833333     12.73333333     12.49166667     11.45833333     12.20833333     12.27500000     12.32500000     12.49166667     12.10000000     12.06666667     12.40000000     12.02500000     12.47500000     12.57500000     13.00000000     12.90000000 
     12.37500000     12.69166667     12.86666667     12.74166667     12.76666667     12.82500000     13.09166667     13.47500000     13.40833333     14.42500000     13.89166667     13.52500000     13.61666667     14.31666667     13.76666667     14.42500000     14.45833333     14.35833333     13.54166667     13.78333333     13.81666667     13.53333333     13.11666667     13.27500000     13.37500000     14.00000000     13.22500000     13.48333333     13.38333333     13.96666667     14.08333333     13.80833333     13.45000000     13.51666667     13.89166667     13.28333333     13.45000000     13.01666667 
     13.25833333     13.65833333     13.73333333     14.00000000     14.46666667     14.47500000     14.08333333     14.45833333     14.44166667     14.64166667     15.13333333     14.65833333     14.69166667     14.71666667     14.45000000     15.02500000     14.90000000     15.02500000     15.22500000     14.88333333     15.49166667     15.56666667     15.25833333     15.35000000     15.62500000     15.77500000     15.08333333     15.23333333     14.97500000     14.64166667     14.85000000     14.77500000     14.02500000     14.45000000     15.00000000     15.05833333     15.00833333     14.75000000 
     15.05000000     15.75833333     15.85833333     16.28333333     16.65000000     16.52500000     16.53333333     16.82500000     16.70000000     16.54166667     16.40000000     16.39166667     16.58333333     16.97500000     16.44166667     16.56666667     16.57500000     16.18333333     16.68333333     16.32500000     15.25833333     15.73333333     16.45000000     16.28333333     15.22500000     16.39166667     15.99166667     16.10000000     16.23333333     16.50833333     16.76666667     16.56666667     16.35000000     16.05000000     16.77500000     16.73333333     16.34166667     16.20833333 
     16.03333333     16.45000000     17.13333333     17.52500000     17.63333333     17.75833333     18.10000000     17.30000000     17.50833333     18.89166667     18.36666667     18.09166667     18.10833333     17.26666667     16.47500000     18.02500000     17.66666667     18.08333333     18.05000000     18.06666667     17.32500000     17.05000000     17.55000000     17.62500000     18.03333333     18.33333333     18.65000000     18.89166667     19.01666667     19.60000000     18.40000000     17.73333333     17.20000000     17.39166667     17.47500000     16.51666667     16.71666667     16.84166667 
     17.07500000     17.78333333     17.89166667     18.79166667     19.49166667     19.03333333     19.35833333     19.03333333     19.22500000     19.78333333     19.75833333     20.12500000     20.60000000     20.75833333     19.49166667     19.50000000     18.94166667     18.85833333     18.49166667     18.40833333     19.39166667     19.46666667     19.15833333     19.20833333     18.89166667     19.72500000     19.81666667     19.54166667     18.90000000     18.87500000     19.34166667     20.10833333     19.64166667     19.19166667     20.08333333     20.45833333     19.95833333     20.68333333 
     20.58333333     20.45000000     20.67500000     21.00000000     20.41666667     21.15833333     21.53333333     22.03333333     22.01666667     21.26666667     20.97500000     20.63333333     21.84166667     21.70833333     21.68333333     21.80000000     21.50000000     21.44166667     21.63333333     21.73333333     21.77500000     21.11666667     20.74166667     20.91666667     21.72500000     21.49166667     21.90000000     22.04166667     21.40000000     21.51666667     20.97500000     21.62500000     21.69166667     21.70833333     22.01666667     21.37500000     21.40833333     22.45000000 
     22.79166667     23.37500000     23.54166667     23.77500000     23.31666667     23.79166667     24.05000000     24.15000000     23.55833333     23.63333333     23.29166667     23.84166667     23.75833333     24.98333333     24.65833333     25.25000000     24.54166667     25.26666667     25.15000000     25.45000000     25.41666667     24.95833333     24.65000000     24.44166667     24.15833333     24.16666667     24.80000000     24.91666667     24.25000000     24.38333333     24.88333333     24.82500000     24.91666667     24.95833333     24.80000000     24.23333333     24.09166667     24.00833333 
     23.57500000     24.58333333     25.08333333     25.13333333     25.76666667     26.01666667     26.63333333     26.64166667     27.05000000     26.61666667     26.43333333     27.72500000     26.90833333     26.69166667     27.58333333     26.97500000     27.00833333     27.25000000     27.55000000     27.78333333     27.86666667     27.27500000     27.65000000     27.23333333     26.46666667     25.95000000     27.09166667     26.93333333     27.12500000     27.34166667     27.30000000     27.52500000     27.55000000     26.82500000     26.12500000     26.23333333     27.42500000     27.39166667 
