  0.00000000E+00 -1.10176667E+01 -1.24760000E+01 -1.37213333E+01 -1.38553333E+01 -1.43913333E+01 -1.43423333E+01 -1.39810000E+01 -1.46833333E+01 -1.39456667E+01 
 -1.32796667E+01 -1.36360000E+01 -1.45656667E+01 -1.48796667E+01 -1.38103333E+01 -1.38523333E+01 -1.46203333E+01 -1.42303333E+01 -1.45160000E+01 -1.42106667E+01 
 -1.45113333E+01 -1.59150000E+01 -1.47723333E+01 -1.50326667E+01 -1.53606667E+01 -1.53286667E+01 -1.48020000E+01 -1.37893333E+01 -1.56036667E+01 -1.54660000E+01 
 -1.61960000E+01 -1.65570000E+01 -1.59030000E+01 -1.46113333E+01 -1.49046667E+01 -1.51106667E+01 -1.48170000E+01 -1.51286667E+01 -1.55163333E+01 -1.61823333E+01 
 -1.48330000E+01 -1.56346667E+01 -1.59446667E+01 -1.59113333E+01 -1.63450000E+01 -1.70510000E+01 -1.73203333E+01 -1.65543333E+01 -1.65836667E+01 -1.60650000E+01 
 -1.65463333E+01 -1.70186667E+01 -1.71803333E+01 -1.72813333E+01 -1.70466667E+01 -1.77570000E+01 -1.74693333E+01 -1.76240000E+01 -1.71263333E+01 -1.74083333E+01 
 -1.70910000E+01 -1.82380000E+01 -1.91063333E+01 -1.85863333E+01 -1.75096667E+01 -1.70403333E+01 -1.75980000E+01 -1.73100000E+01 -1.70326667E+01 -1.84066667E+01 
 -1.72210000E+01 -1.88000000E+01 -1.85476667E+01 -1.93956667E+01 -1.80810000E+01 -1.84916667E+01 -1.89383333E+01 -1.94166667E+01 -1.91056667E+01 -1.82976667E+01 
 -1.81480000E+01 -1.96436667E+01 -1.88000000E+01 -2.03006667E+01 -2.06533333E+01 -2.04083333E+01 -2.05993333E+01 -2.07243333E+01 -2.00290000E+01 -1.99436667E+01 
 -1.99586667E+01 -2.05413333E+01 -2.11796667E+01 -2.09670000E+01 -2.18550000E+01 -2.11490000E+01 -2.16973333E+01 -2.20203333E+01 -2.16866667E+01 -2.13553333E+01 
 -2.02240000E+01 -2.19686667E+01 -2.24343333E+01 -2.18993333E+01 -2.24453333E+01 -2.28050000E+01 -2.19916667E+01 -2.29750000E+01 -2.21513333E+01 -2.24073333E+01 
 -2.17026667E+01 -2.13130000E+01 -2.16340000E+01 -2.16890000E+01 -2.09073333E+01 -2.15386667E+01 -2.26343333E+01 -2.30400000E+01 -2.17823333E+01 -2.22260000E+01 
 -2.24230000E+01 -2.33453333E+01 -2.42810000E+01 -2.43893333E+01 -2.47593333E+01 -2.54740000E+01 -2.50826667E+01 -2.46600000E+01 -2.50413333E+01 -2.47146667E+01 
 -2.42810000E+01 -2.62203333E+01 -2.63136667E+01 -2.58820000E+01 -2.62923333E+01 -2.73543333E+01 -2.62063333E+01 -2.70370000E+01 -2.65366667E+01 -2.72760000E+01 
 -2.65893333E+01 -2.66530000E+01 -2.64903333E+01 -2.60890000E+01 -2.57920000E+01 -2.55073333E+01 -2.62473333E+01 -2.78150000E+01 -2.80196667E+01 -2.78873333E+01 
 -2.70443333E+01 -2.86160000E+01 -2.89390000E+01 -2.91343333E+01 -2.93500000E+01 -2.94203333E+01 -2.96130000E+01 -3.01863333E+01 -2.98190000E+01 -3.03280000E+01 
 -2.86120000E+01 -2.98140000E+01 -2.92783333E+01 -3.02526667E+01 -3.08596667E+01 -3.07026667E+01 -3.10066667E+01 -3.17043333E+01 -3.25860000E+01 -3.32810000E+01 
 -3.32913333E+01 -3.30823333E+01 -3.23940000E+01 -3.21483333E+01 -3.40803333E+01 -3.31786667E+01 -3.48080000E+01 -3.43886667E+01 -3.43930000E+01 -3.35310000E+01 
 -3.44933333E+01 -3.42183333E+01 -3.55923333E+01 -3.43643333E+01 -3.52830000E+01 -3.53983333E+01 -3.51010000E+01 -3.44993333E+01 -3.43823333E+01 -3.49743333E+01 
 -3.51356667E+01 -3.53826667E+01 -3.57623333E+01 -3.71406667E+01 -3.69763333E+01 -3.61860000E+01 -3.75333333E+01 -3.70796667E+01 -3.73823333E+01 -3.74853333E+01 
 -3.82940000E+01 -3.85920000E+01 -3.85020000E+01 -3.97673333E+01 -4.05680000E+01 -4.07870000E+01 -4.14383333E+01 -4.03896667E+01 -4.09060000E+01 -3.98680000E+01 
 -4.09736667E+01 -4.19616667E+01 -4.23273333E+01 -4.29483333E+01 -4.34343333E+01 -4.25453333E+01 -4.23666667E+01 -4.21830000E+01 -4.35873333E+01 -4.37850000E+01 
 -4.44026667E+01 -4.51023333E+01 -4.59616667E+01 -4.66016667E+01 -4.61836667E+01 -4.79053333E+01 -4.80980000E+01 -4.87530000E+01 -4.81940000E+01 -4.80776667E+01 
 -4.72246667E+01 -4.81043333E+01 -4.98693333E+01 -5.12946667E+01 -5.28440000E+01 -5.27763333E+01 -5.31740000E+01 -5.32073333E+01 -5.41023333E+01 -5.33290000E+01 
 -5.45190000E+01 -5.60833333E+01 -5.71036667E+01 -5.88203333E+01 -5.69896667E+01 -5.74640000E+01 -5.71553333E+01 -5.70833333E+01 -5.72573333E+01 -5.81916667E+01 
 -5.83776667E+01 -5.96963333E+01 -6.12440000E+01 -6.10483333E+01 -6.18630000E+01 -6.18763333E+01 -6.26170000E+01 -6.26830000E+01 -6.47153333E+01 -6.49476667E+01 
 -6.55256667E+01 -6.64240000E+01 -6.56346667E+01 -6.64646667E+01 -6.76830000E+01 -6.68926667E+01 -6.73093333E+01 -6.69930000E+01 -6.87496667E+01 -6.95820000E+01 
 -6.86700000E+01 -6.90890000E+01 -6.93920000E+01 -7.11583333E+01 -7.26876667E+01 -7.29080000E+01 -7.44286667E+01 -7.43413333E+01 -7.53773333E+01 -7.36970000E+01 
 -7.59196667E+01 -7.77413333E+01 -7.88983333E+01 -7.98506667E+01 -8.02150000E+01 -8.11690000E+01 -8.17813333E+01 -8.31136667E+01 -8.40976667E+01 -8.32360000E+01 
 -8.34336667E+01 -8.50170000E+01 -8.62760000E+01 -8.74630000E+01 -8.83323333E+01 -8.78350000E+01 -8.83993333E+01 -8.90543333E+01 -9.01213333E+01 -8.89526667E+01 
 -9.01793333E+01 -9.25270000E+01 -9.30060000E+01 -9.41943333E+01 -9.55656667E+01 -9.57076667E+01 -9.78880000E+01 -9.83993333E+01 -9.88140000E+01 -9.92046667E+01 
 -1.01018333E+02 -1.02127333E+02 -1.03625000E+02 -1.04628333E+02 -1.05931333E+02 -1.07661333E+02 -1.07632000E+02 -1.09890333E+02 -1.10327333E+02 -1.10167333E+02 
 -1.09822000E+02 -1.11804333E+02 -1.11322000E+02 -1.12541333E+02 -1.14037667E+02 -1.14780667E+02 -1.17351667E+02 -1.18598667E+02 -1.18576000E+02 -1.21128667E+02 
 -1.21483667E+02 -1.22663333E+02 -1.24118667E+02 -1.26416333E+02 -1.28582667E+02 -1.31045333E+02 -1.32041333E+02 -1.31709000E+02 -1.32383333E+02 -1.33116333E+02 
 -1.33922667E+02 -1.34892000E+02 -1.36028667E+02 -1.37355333E+02 -1.39895333E+02 -1.40462333E+02 -1.42212000E+02 -1.43215000E+02 -1.44690333E+02 -1.44852667E+02 
 -1.45218333E+02 -1.46772000E+02 -1.49541000E+02 -1.51998333E+02 -1.55233333E+02 -1.55844333E+02 -1.57822333E+02 -1.60872000E+02 -1.63143000E+02 -1.65629000E+02 
 -1.67288000E+02 -1.69530667E+02 -1.70492000E+02 -1.72799000E+02 -1.73487333E+02 -1.75661000E+02 -1.78562000E+02 -1.79261000E+02 -1.79320000E+02 -1.80895667E+02 
 -1.83702333E+02 -1.85976000E+02 -1.88179000E+02 -1.89752667E+02 -1.91544000E+02 -1.94898333E+02 -1.97071000E+02 -1.97171333E+02 -1.99303000E+02 -2.02367000E+02 
 -2.05115667E+02 -2.09420333E+02 -2.12239667E+02 -2.15010667E+02 -2.17316333E+02 -2.19303667E+02 -2.23029000E+02 -2.25076667E+02 -2.27391333E+02 -2.28346000E+02 
 -2.29308000E+02 -2.32048000E+02 -2.34610000E+02 -2.37033333E+02 -2.39234333E+02 -2.42377667E+02 -2.44051333E+02 -2.46954333E+02 -2.49067000E+02 -2.51590667E+02 
 -2.54340667E+02 -2.57606000E+02 -2.60652000E+02 -2.64227667E+02 -2.67131667E+02 -2.69758667E+02 -2.72171667E+02 -2.75406667E+02 -2.77564333E+02 -2.79800000E+02 
 -2.82762667E+02 -2.86184333E+02 -2.88771667E+02 -2.90435000E+02 -2.93093333E+02 -2.96200000E+02 -2.98761667E+02 -3.01185000E+02 -3.04426000E+02 -3.08268667E+02 
 -3.11181000E+02 -3.15382333E+02 -3.18939333E+02 -3.20865667E+02 -3.24943333E+02 -3.27610667E+02 -3.31262333E+02 -3.33145333E+02 -3.35356333E+02 -3.38172333E+02 
 -3.41318333E+02 -3.45473000E+02 -3.49353333E+02 -3.52683333E+02 -3.54876333E+02 -3.56541333E+02 -3.59705667E+02 -3.62822000E+02 -3.65555000E+02 -3.67816667E+02 
 -3.70533667E+02 -3.75123000E+02 -3.78626667E+02 -3.81858000E+02 -3.85542333E+02 -3.89672667E+02 -3.92177667E+02 -3.97127000E+02 -3.99787667E+02 -4.03032333E+02 
 -4.06217000E+02 -4.10241000E+02 -4.14359333E+02 -4.17836000E+02 -4.22540667E+02 -4.25677667E+02 -4.31375667E+02 -4.34523667E+02 -4.37486667E+02 -4.40038000E+02 
 -4.44184333E+02 -4.48107333E+02 -4.51741667E+02 -4.54677000E+02 -4.57259333E+02 -4.60233000E+02 -4.64669333E+02 -4.68008333E+02 -4.72022000E+02 -4.74562333E+02 
 -4.78067667E+02 -4.81608667E+02 -4.83974333E+02 -4.87853000E+02 -4.91897000E+02 -4.95735333E+02 -4.99377667E+02 -5.01742333E+02 -5.05297667E+02 -5.08747667E+02 
 -5.12064333E+02 -5.16167333E+02 -5.20722000E+02 -5.23645333E+02 -5.27836667E+02 -5.30629333E+02 -5.34516000E+02 -5.37145333E+02 -5.42230000E+02 -5.44974000E+02 
 -5.46793667E+02 -5.50309000E+02 -5.54537333E+02 -5.56960667E+02 -5.60983667E+02 -5.65052000E+02 -5.67911333E+02 -5.69969333E+02 -5.73073333E+02 -5.75501667E+02 
 -5.78552333E+02 -5.81092667E+02 -5.84971333E+02 -5.88976000E+02 -5.91410667E+02 -5.94703667E+02 -5.97958667E+02 -6.01242667E+02 -6.03196667E+02 -6.05098667E+02 
 -6.07659000E+02 -6.10930000E+02 -6.13478000E+02 -6.16354333E+02 -6.19030667E+02 -6.21784667E+02 -6.24205667E+02 -6.26583333E+02 -6.27573667E+02 -6.29677000E+02 
 -6.32138000E+02 -6.35575000E+02 -6.37181667E+02 -6.40097667E+02 -6.42395667E+02 -6.45481000E+02 -6.49057667E+02 -6.51630667E+02 -6.54311333E+02 -6.57402667E+02 
 -6.59513000E+02 -6.61849333E+02 -6.63515333E+02 -6.65927667E+02 -6.67859000E+02 -6.68982667E+02 -6.71549333E+02 -6.74829333E+02 -6.76218000E+02 -6.79413667E+02 
 -6.81702667E+02 -6.83381667E+02 -6.86056667E+02 -6.88854000E+02 -6.90376667E+02 -6.93114000E+02 -6.94995000E+02 -6.96647000E+02 -6.98973000E+02 -7.00957000E+02 
 -7.02486667E+02 -7.03965000E+02 -7.05716000E+02 -7.07611000E+02 -7.09598000E+02 -7.11428667E+02 -7.12662333E+02 -7.13922667E+02 -7.15220667E+02 -7.16786667E+02 
