  0.00000000E+00 -1.22200000E+00 -1.47000000E+00 -1.47233333E+00 -1.44333333E+00 -1.41666667E+00 -1.60700000E+00 -1.76233333E+00 -1.74333333E+00 -1.80933333E+00 
 -1.50000000E+00 -1.60733333E+00 -1.88466667E+00 -1.81433333E+00 -1.86666667E+00 -1.54433333E+00 -1.78766667E+00 -1.96166667E+00 -1.76233333E+00 -1.44533333E+00 
 -1.53533333E+00 -1.37166667E+00 -1.75700000E+00 -1.72166667E+00 -1.65566667E+00 -1.98166667E+00 -1.64433333E+00 -1.73666667E+00 -2.06566667E+00 -2.21166667E+00 
 -2.17933333E+00 -2.22633333E+00 -1.68900000E+00 -1.86066667E+00 -2.06233333E+00 -2.08866667E+00 -1.89400000E+00 -1.87700000E+00 -1.64900000E+00 -1.75366667E+00 
 -1.96533333E+00 -2.34233333E+00 -2.45966667E+00 -2.02533333E+00 -1.96033333E+00 -2.09433333E+00 -2.25166667E+00 -2.17900000E+00 -1.96233333E+00 -1.91166667E+00 
 -2.01266667E+00 -2.11600000E+00 -2.22266667E+00 -2.37266667E+00 -1.88700000E+00 -1.79833333E+00 -1.96566667E+00 -2.17200000E+00 -1.96433333E+00 -2.36266667E+00 
 -2.47066667E+00 -2.23300000E+00 -2.01100000E+00 -2.00266667E+00 -2.03133333E+00 -2.18333333E+00 -2.08433333E+00 -1.90566667E+00 -2.12966667E+00 -2.12000000E+00 
 -1.74666667E+00 -2.11733333E+00 -1.94866667E+00 -1.98266667E+00 -1.94966667E+00 -2.22666667E+00 -2.29666667E+00 -2.21266667E+00 -2.01633333E+00 -2.17500000E+00 
 -2.44566667E+00 -2.53233333E+00 -2.36066667E+00 -2.53466667E+00 -2.41233333E+00 -2.62666667E+00 -2.69400000E+00 -2.45333333E+00 -2.15800000E+00 -2.02833333E+00 
 -1.87100000E+00 -2.10033333E+00 -2.38466667E+00 -2.51133333E+00 -2.64633333E+00 -2.43600000E+00 -2.41200000E+00 -2.49100000E+00 -2.52600000E+00 -2.46733333E+00 
 -2.38333333E+00 -2.14933333E+00 -2.45766667E+00 -2.32366667E+00 -2.61666667E+00 -2.77166667E+00 -2.82266667E+00 -2.91700000E+00 -2.64933333E+00 -2.72966667E+00 
 -2.64466667E+00 -2.40333333E+00 -2.66933333E+00 -2.64900000E+00 -2.79166667E+00 -2.56133333E+00 -2.51400000E+00 -2.28900000E+00 -2.95333333E+00 -2.59133333E+00 
 -2.40200000E+00 -2.74766667E+00 -2.93166667E+00 -3.06866667E+00 -2.94300000E+00 -2.54066667E+00 -3.32600000E+00 -3.41866667E+00 -3.13266667E+00 -3.12766667E+00 
 -2.96200000E+00 -2.67533333E+00 -3.09866667E+00 -3.07666667E+00 -3.58700000E+00 -3.47366667E+00 -3.46600000E+00 -3.67266667E+00 -3.50500000E+00 -3.29466667E+00 
 -3.84866667E+00 -3.17433333E+00 -3.57733333E+00 -3.47500000E+00 -3.14033333E+00 -3.35000000E+00 -3.63400000E+00 -3.90833333E+00 -3.77500000E+00 -3.42066667E+00 
 -3.37933333E+00 -3.71966667E+00 -3.52800000E+00 -3.76133333E+00 -3.78200000E+00 -3.77366667E+00 -3.88600000E+00 -4.25766667E+00 -3.93266667E+00 -3.94633333E+00 
 -3.59200000E+00 -3.95233333E+00 -3.86700000E+00 -4.19300000E+00 -3.62566667E+00 -3.41566667E+00 -3.71300000E+00 -3.75933333E+00 -3.87300000E+00 -3.67533333E+00 
 -3.79633333E+00 -3.33766667E+00 -3.33333333E+00 -3.18400000E+00 -3.53500000E+00 -3.87766667E+00 -3.75700000E+00 -3.67066667E+00 -3.48833333E+00 -3.41566667E+00 
 -3.35966667E+00 -3.63366667E+00 -3.62133333E+00 -3.94733333E+00 -3.83900000E+00 -3.68666667E+00 -3.99333333E+00 -3.90033333E+00 -4.31066667E+00 -4.10233333E+00 
 -4.68066667E+00 -4.92866667E+00 -4.91600000E+00 -4.96466667E+00 -4.98666667E+00 -5.01033333E+00 -5.30166667E+00 -5.02466667E+00 -4.87866667E+00 -4.96533333E+00 
 -4.62100000E+00 -4.61933333E+00 -4.52633333E+00 -4.83733333E+00 -4.53200000E+00 -4.34766667E+00 -4.16600000E+00 -4.60366667E+00 -4.81900000E+00 -5.21066667E+00 
 -5.04333333E+00 -4.91033333E+00 -4.90566667E+00 -4.89900000E+00 -4.78866667E+00 -5.00466667E+00 -4.89900000E+00 -4.90566667E+00 -4.88633333E+00 -4.92033333E+00 
 -4.95366667E+00 -5.15166667E+00 -4.85700000E+00 -4.72500000E+00 -4.60333333E+00 -4.89600000E+00 -5.07100000E+00 -5.16400000E+00 -5.46600000E+00 -5.88966667E+00 
 -5.87200000E+00 -6.06133333E+00 -6.06033333E+00 -5.87266667E+00 -5.99666667E+00 -6.13366667E+00 -6.26333333E+00 -6.33133333E+00 -6.25500000E+00 -6.12566667E+00 
