      0.00000000      8.75000000     14.10000000     18.08333333     20.90000000     22.85000000     24.61666667     25.42500000     25.84166667     26.98333333     28.00833333     28.02500000     28.44166667     28.97500000     28.65000000     28.47500000     29.28333333     29.02500000     28.17500000     27.69166667     27.38333333     27.30000000     28.45833333     27.45833333     26.99166667 
     28.00000000     28.76666667     29.53333333     29.50833333     29.90833333     29.17500000     29.14166667     29.40000000     29.85833333     29.90000000     28.82500000     29.40000000     29.50000000     30.37500000     30.58333333     30.36666667     30.69166667     30.50000000     30.32500000     29.29166667     29.26666667     29.25833333     28.82500000     28.95833333     29.84166667 
     28.75833333     28.90833333     29.98333333     30.66666667     31.08333333     31.71666667     31.67500000     32.20000000     32.76666667     33.40000000     32.09166667     31.49166667     32.61666667     32.90833333     32.69166667     32.90000000     32.16666667     31.99166667     32.67500000     32.12500000     32.39166667     32.74166667     32.63333333     32.16666667     31.74166667 
     32.23333333     32.25000000     32.39166667     32.78333333     33.35000000     32.98333333     33.17500000     34.55000000     35.45833333     34.92500000     34.49166667     34.66666667     34.39166667     34.75833333     33.89166667     34.16666667     34.78333333     34.26666667     34.54166667     34.78333333     34.27500000     34.57500000     34.65833333     35.20833333     34.67500000 
     33.91666667     34.94166667     35.15000000     35.61666667     36.39166667     36.45833333     36.63333333     36.20000000     35.55000000     36.40833333     36.54166667     36.17500000     36.09166667     36.96666667     37.53333333     37.05833333     37.55833333     37.11666667     36.68333333     37.48333333     37.35833333     37.42500000     37.10000000     37.40000000     37.23333333 
     37.25833333     37.79166667     37.45833333     38.13333333     38.39166667     38.74166667     38.35833333     38.65833333     39.38333333     39.06666667     39.43333333     39.65833333     39.71666667     39.45000000     39.87500000     40.42500000     40.79166667     40.01666667     40.49166667     40.16666667     40.02500000     40.00833333     39.31666667     39.05833333     39.02500000 
     38.39166667     39.10000000     40.56666667     40.76666667     41.49166667     41.76666667     42.10833333     41.55833333     42.18333333     42.13333333     42.15833333     42.95833333     42.67500000     42.75000000     42.31666667     42.25000000     41.80000000     41.88333333     42.43333333     42.90833333     42.05000000     42.40833333     42.44166667     41.67500000     41.38333333 
     41.53333333     42.18333333     42.66666667     44.17500000     43.63333333     44.24166667     44.62500000     44.92500000     44.30000000     45.19166667     45.04166667     45.22500000     45.60000000     45.70833333     45.83333333     44.94166667     44.93333333     45.11666667     44.98333333     45.38333333     45.18333333     45.17500000     44.76666667     45.16666667     45.89166667 
     46.25000000     46.40833333     46.03333333     46.38333333     46.42500000     46.61666667     46.96666667     47.35833333     47.68333333     47.15000000     48.21666667     47.80000000     47.82500000     47.78333333     46.70000000     47.51666667     47.92500000     48.15833333     48.06666667     47.11666667     48.42500000     47.95000000     47.43333333     47.56666667     47.15000000 
     46.47500000     48.71666667     49.12500000     49.14166667     49.68333333     50.40000000     50.85833333     51.05833333     51.90000000     52.13333333     51.55833333     51.12500000     51.49166667     52.05000000     51.15833333     50.45000000     51.45000000     52.67500000     52.54166667     53.14166667     52.85833333     54.03333333     55.10833333     54.67500000     54.28333333 
     53.94166667     55.10833333     55.55000000     55.63333333     55.49166667     55.70833333     54.91666667     55.05833333     54.79166667     55.18333333     54.40833333     55.25833333     55.54166667     54.95833333     54.21666667     54.89166667     54.30833333     55.45833333     56.05833333     55.78333333     55.62500000     55.09166667     55.55833333     55.78333333     55.82500000 
     56.27500000     56.55000000     57.10000000     57.05833333     57.79166667     57.63333333     58.79166667     58.06666667     57.45833333     57.91666667     58.07500000     58.89166667     58.94166667     59.85000000     60.53333333     60.36666667     60.11666667     60.02500000     60.40000000     59.95833333     60.96666667     61.67500000     62.15833333     62.10000000     62.05000000 
     62.48333333     63.08333333     63.88333333     64.07500000     63.84166667     63.34166667     63.96666667     64.52500000     64.40000000     63.46666667     63.12500000     63.30833333     63.41666667     63.43333333     63.62500000     64.16666667     63.99166667     63.46666667     64.11666667     64.80833333     65.04166667     65.09166667     65.47500000     65.65000000     65.10000000 
     65.21666667     66.86666667     68.04166667     68.44166667     68.93333333     68.75000000     69.05833333     69.09166667     69.32500000     70.40000000     69.94166667     70.15000000     71.83333333     72.79166667     72.50000000     71.96666667     72.07500000     72.67500000     73.00833333     72.57500000     73.32500000     72.69166667     72.11666667     73.06666667     71.81666667 
     71.62500000     72.85833333     72.55833333     73.27500000     73.55000000     74.40833333     74.60833333     74.08333333     74.86666667     76.15833333     77.23333333     77.02500000     76.63333333     77.73333333     77.81666667     77.41666667     78.08333333     78.14166667     78.40833333     78.09166667     78.24166667     78.85833333     78.34166667     79.28333333     79.73333333 
     79.72500000     79.23333333     78.65833333     80.14166667     81.15833333     82.32500000     84.04166667     84.65000000     84.46666667     84.50000000     84.72500000     85.90833333     85.77500000     85.72500000     84.27500000     84.14166667     83.54166667     83.80000000     83.35833333     83.03333333     82.80000000     83.35833333     83.65000000     83.89166667     84.52500000 
     86.01666667     86.25833333     87.90833333     88.71666667     89.63333333     88.99166667     89.65833333     89.81666667     90.50833333     90.79166667     91.57500000     92.42500000     92.04166667     92.55833333     93.14166667     93.29166667     93.39166667     92.83333333     93.40833333     94.00833333     94.43333333     94.50833333     93.89166667     94.34166667     93.90833333 
     94.12500000     94.08333333     94.30000000     95.02500000     94.40833333     95.61666667     95.37500000     95.92500000     96.78333333     97.22500000     97.91666667     98.26666667     98.49166667     99.15000000     99.30000000    100.18333333    100.41666667    100.15000000     99.88333333    100.02500000     99.58333333     99.15000000     98.85000000     99.70833333    100.10833333 
