      0.00000000      1.06666667      2.54166667      4.11666667      5.47500000      6.87500000      7.60833333      7.88333333      8.72500000      8.80000000      8.85833333      9.18333333      8.80000000      9.59166667      9.38333333      9.51666667      9.65833333      9.07500000      8.59166667      9.15833333      8.85000000      9.35000000      9.36666667      9.30000000      9.54166667 
      9.60000000      9.90833333     10.53333333     10.47500000     10.55000000     10.37500000     10.24166667     10.85000000     10.84166667     10.53333333     10.44166667     10.70000000     10.65000000     10.55000000     10.81666667     10.24166667     10.66666667     10.86666667     10.11666667     10.19166667     10.60000000     10.21666667     10.30833333     10.45833333     10.53333333 
     10.28333333     10.55833333     10.65833333     10.50000000     10.35833333     10.71666667     10.68333333     11.15833333     10.99166667     11.20833333     11.33333333     11.14166667     10.90833333     10.80833333     10.70833333     10.36666667     10.92500000     11.06666667     11.31666667     11.30833333     11.00833333     11.28333333     11.11666667     11.50833333     11.42500000 
     11.29166667     11.50833333     11.86666667     11.90000000     12.12500000     11.76666667     11.46666667     11.87500000     11.58333333     11.55000000     11.77500000     12.10000000     12.27500000     12.33333333     12.40000000     12.08333333     12.39166667     12.77500000     12.51666667     12.40833333     12.26666667     12.40833333     12.10833333     11.82500000     11.71666667 
     11.69166667     12.35000000     12.17500000     12.01666667     12.19166667     12.23333333     12.30000000     12.32500000     12.06666667     12.74166667     12.43333333     12.42500000     12.86666667     12.97500000     12.76666667     12.84166667     13.38333333     13.97500000     14.02500000     13.79166667     13.93333333     14.37500000     14.34166667     14.51666667     14.15833333 
     14.14166667     14.58333333     14.40833333     13.85000000     14.30833333     14.24166667     14.90833333     14.66666667     15.10833333     15.20000000     15.56666667     15.53333333     15.46666667     15.80000000     15.63333333     15.46666667     15.15833333     14.54166667     14.29166667     14.55000000     14.33333333     14.71666667     14.58333333     14.77500000     14.70000000 
     15.45000000     16.21666667     15.92500000     16.24166667     16.36666667     15.76666667     15.95833333     15.70000000     15.60833333     15.97500000     16.45000000     17.04166667     17.37500000     17.40000000     17.27500000     16.72500000     16.45833333     16.58333333     16.68333333     16.85833333     16.96666667     16.96666667     16.98333333     16.73333333     16.80833333 
     16.48333333     16.60833333     16.61666667     16.80833333     17.17500000     17.73333333     17.68333333     17.77500000     18.46666667     17.88333333     18.08333333     18.04166667     18.17500000     18.50833333     18.37500000     19.04166667     19.00000000     18.78333333     18.48333333     18.40833333     18.12500000     17.91666667     17.50833333     17.10833333     17.26666667 
     17.05000000     17.43333333     17.67500000     17.72500000     17.90000000     18.11666667     18.39166667     18.62500000     18.66666667     18.80000000     18.88333333     19.10000000     20.34166667     20.68333333     20.70000000     20.10833333     20.27500000     20.18333333     19.99166667     19.44166667     19.25833333     19.55000000     19.66666667     19.89166667     19.91666667 
     19.61666667     20.60000000     20.64166667     20.80000000     21.37500000     21.81666667     22.05833333     22.45833333     22.77500000     21.95000000     22.10000000     22.01666667     21.76666667     21.65000000     21.33333333     21.71666667     21.89166667     22.17500000     21.55000000     21.30000000     21.32500000     21.24166667     21.70000000     21.54166667     21.57500000 
     21.46666667     21.85833333     22.00833333     22.28333333     21.96666667     22.25833333     22.65833333     22.73333333     23.21666667     22.99166667     23.03333333     23.76666667     23.25000000     23.00833333     23.62500000     23.94166667     23.40833333     22.55000000     23.34166667     23.45833333     23.75000000     23.72500000     23.85833333     23.55000000     23.87500000 
     24.00000000     24.01666667     24.14166667     24.75833333     25.17500000     25.67500000     26.21666667     26.00833333     26.17500000     26.23333333     26.35833333     26.48333333     26.41666667     26.05833333     25.84166667     25.93333333     26.02500000     25.70000000     25.99166667     25.96666667     26.08333333     26.35000000     26.43333333     26.78333333     26.95833333 
     27.46666667     27.81666667     27.75000000     27.32500000     27.96666667     28.71666667     28.33333333     28.35000000     28.49166667     28.52500000     28.64166667     29.65000000     30.00000000     29.52500000     30.78333333     29.96666667     30.54166667     30.42500000     30.00833333     30.65000000     29.97500000     29.31666667     29.60000000     30.07500000     30.63333333 
     30.45833333     30.00000000     30.48333333     30.65000000     31.24166667     31.65833333     32.19166667     31.39166667     31.86666667     32.70000000     32.44166667     33.28333333     33.38333333     33.43333333     33.49166667     33.86666667     33.90833333     33.75833333     33.70833333     33.82500000     33.90833333     34.38333333     34.27500000     34.91666667     35.33333333 
     35.45000000     35.44166667     35.47500000     35.55833333     35.75000000     35.41666667     35.20833333     35.02500000     35.65000000     35.65833333     35.40833333     35.66666667     35.73333333     36.02500000     35.47500000     36.28333333     36.42500000     36.09166667     36.95000000     36.62500000     36.33333333     36.07500000     36.61666667     36.75833333     37.35833333 
     37.30000000     37.49166667     37.40000000     38.67500000     38.74166667     39.07500000     39.15833333     39.09166667     39.43333333     40.10833333     39.71666667     40.68333333     40.08333333     39.88333333     40.37500000     40.10833333     40.37500000     40.26666667     40.63333333     40.93333333     41.29166667     40.99166667     41.24166667     40.81666667     41.77500000 
     40.84166667     41.55833333     42.01666667     41.96666667     41.72500000     42.40833333     41.47500000     42.35000000     42.16666667     42.19166667     43.25000000     43.92500000     44.20833333     43.98333333     44.69166667     45.05000000     44.72500000     44.15833333     44.19166667     43.52500000     43.90000000     43.55833333     44.74166667     45.16666667     44.64166667 
     45.18333333     45.10000000     45.35000000     46.30833333     46.42500000     47.51666667     47.67500000     48.79166667     48.70833333     48.40000000     49.01666667     49.46666667     49.75833333     49.78333333     50.36666667     50.30833333     50.11666667     50.60000000     50.69166667     51.37500000     52.15000000     52.03333333     52.05000000     52.50833333     52.63333333 
