  0.00000000E+00 -5.30233333E+00 -5.98866667E+00 -6.71133333E+00 -6.84633333E+00 -6.51200000E+00 -6.77366667E+00 -6.84733333E+00 -6.41966667E+00 -6.35066667E+00 
 -6.24333333E+00 -6.56466667E+00 -7.05666667E+00 -7.40866667E+00 -7.07200000E+00 -7.30966667E+00 -7.39533333E+00 -7.46533333E+00 -7.09133333E+00 -7.27133333E+00 
 -6.74866667E+00 -6.60533333E+00 -6.83733333E+00 -7.14866667E+00 -7.88600000E+00 -7.65300000E+00 -7.45900000E+00 -8.13033333E+00 -7.83433333E+00 -8.05000000E+00 
 -7.64600000E+00 -7.86700000E+00 -7.37566667E+00 -7.36833333E+00 -7.44233333E+00 -7.29900000E+00 -7.38133333E+00 -7.45100000E+00 -7.81600000E+00 -8.35966667E+00 
 -7.98800000E+00 -7.96933333E+00 -8.61366667E+00 -8.09000000E+00 -7.79566667E+00 -8.39000000E+00 -7.89900000E+00 -8.41633333E+00 -8.35100000E+00 -8.16766667E+00 
 -8.40333333E+00 -8.87300000E+00 -8.63266667E+00 -8.96166667E+00 -9.31433333E+00 -9.50066667E+00 -9.19033333E+00 -9.00300000E+00 -8.59733333E+00 -9.17533333E+00 
 -8.65666667E+00 -8.90700000E+00 -8.78900000E+00 -8.70233333E+00 -9.79233333E+00 -9.20466667E+00 -9.33300000E+00 -9.23733333E+00 -9.13533333E+00 -8.61666667E+00 
 -8.79300000E+00 -9.56533333E+00 -9.82566667E+00 -9.95433333E+00 -9.67233333E+00 -1.01896667E+01 -1.09113333E+01 -1.00533333E+01 -8.92633333E+00 -9.62266667E+00 
 -9.13000000E+00 -9.66366667E+00 -1.01723333E+01 -1.00836667E+01 -9.82166667E+00 -1.05450000E+01 -1.03926667E+01 -9.83066667E+00 -9.65766667E+00 -9.23233333E+00 
 -9.64600000E+00 -1.09110000E+01 -1.06273333E+01 -1.06283333E+01 -9.69100000E+00 -1.07990000E+01 -1.09546667E+01 -1.15536667E+01 -1.11913333E+01 -1.10026667E+01 
 -1.07910000E+01 -1.11713333E+01 -1.07183333E+01 -1.11503333E+01 -1.10316667E+01 -1.07936667E+01 -1.07533333E+01 -1.03500000E+01 -1.04363333E+01 -1.10566667E+01 
 -1.05646667E+01 -1.02473333E+01 -1.11256667E+01 -1.15590000E+01 -1.10976667E+01 -1.08270000E+01 -1.11210000E+01 -1.12796667E+01 -1.11900000E+01 -1.11566667E+01 
