  0.00000000E+00 -6.76756667E+01 -7.94103333E+01 -8.75730000E+01 -9.45216667E+01 -9.76436667E+01 -1.00621000E+02 -1.04450333E+02 -1.05185333E+02 -1.07082667E+02 -1.09580667E+02 -1.09497333E+02 -1.09377667E+02 -1.09191333E+02 -1.07335333E+02 -1.07219667E+02 -1.07120667E+02 -1.09038000E+02 -1.09624333E+02 -1.09578667E+02 -1.10007333E+02 -1.10639333E+02 -1.11585000E+02 -1.10554333E+02 -1.10109667E+02 
 -1.11254333E+02 -1.12481000E+02 -1.11800333E+02 -1.14502667E+02 -1.16144000E+02 -1.15756000E+02 -1.14037000E+02 -1.15370000E+02 -1.14020000E+02 -1.15442000E+02 -1.16125333E+02 -1.16576667E+02 -1.17330333E+02 -1.15333667E+02 -1.15252667E+02 -1.16704333E+02 -1.16709667E+02 -1.16853333E+02 -1.16628667E+02 -1.15985333E+02 -1.15462333E+02 -1.15187333E+02 -1.15031000E+02 -1.16868000E+02 -1.16594000E+02 
 -1.16862667E+02 -1.18538667E+02 -1.19944667E+02 -1.19812333E+02 -1.18374333E+02 -1.19752000E+02 -1.19116000E+02 -1.17231333E+02 -1.18002667E+02 -1.17228667E+02 -1.17495667E+02 -1.18060000E+02 -1.20594000E+02 -1.20295000E+02 -1.20190000E+02 -1.19480000E+02 -1.20546333E+02 -1.22404667E+02 -1.22777333E+02 -1.20973667E+02 -1.19585333E+02 -1.20925667E+02 -1.19563333E+02 -1.20024333E+02 -1.21534333E+02 
 -1.21837000E+02 -1.22630000E+02 -1.24656333E+02 -1.23649667E+02 -1.26484333E+02 -1.28644000E+02 -1.27084000E+02 -1.26624000E+02 -1.26148667E+02 -1.24233333E+02 -1.25473333E+02 -1.26034667E+02 -1.27577667E+02 -1.27156333E+02 -1.24317667E+02 -1.24174333E+02 -1.26122333E+02 -1.25569000E+02 -1.25997000E+02 -1.23851333E+02 -1.24433000E+02 -1.25101333E+02 -1.25238667E+02 -1.24861000E+02 -1.24250333E+02 
 -1.24758667E+02 -1.27518333E+02 -1.28378333E+02 -1.27172000E+02 -1.29003667E+02 -1.27103333E+02 -1.30636667E+02 -1.29607667E+02 -1.29972000E+02 -1.29838000E+02 -1.28703667E+02 -1.28716333E+02 -1.28691667E+02 -1.27026333E+02 -1.29395667E+02 -1.28594333E+02 -1.29619000E+02 -1.32073667E+02 -1.31925667E+02 -1.31226333E+02 -1.33172000E+02 -1.32252333E+02 -1.31869000E+02 -1.33071667E+02 -1.33153000E+02 
 -1.36899667E+02 -1.36128333E+02 -1.37361000E+02 -1.37764000E+02 -1.38661000E+02 -1.39146333E+02 -1.40536333E+02 -1.39342667E+02 -1.39477667E+02 -1.38816333E+02 -1.40870000E+02 -1.40206000E+02 -1.37761000E+02 -1.39956333E+02 -1.38093333E+02 -1.39470333E+02 -1.38199000E+02 -1.38872000E+02 -1.40342333E+02 -1.39928667E+02 -1.40404667E+02 -1.40561333E+02 -1.40102667E+02 -1.40643667E+02 -1.39247000E+02 
 -1.37672333E+02 -1.39200000E+02 -1.41908333E+02 -1.42411000E+02 -1.42370667E+02 -1.42010667E+02 -1.43754000E+02 -1.44721333E+02 -1.43118333E+02 -1.42534333E+02 -1.41549667E+02 -1.42995333E+02 -1.43988667E+02 -1.43986000E+02 -1.44101667E+02 -1.41995333E+02 -1.41977333E+02 -1.42147333E+02 -1.41709667E+02 -1.43524667E+02 -1.44154333E+02 -1.45040333E+02 -1.44344333E+02 -1.47707667E+02 -1.45209000E+02 
 -1.46418333E+02 -1.45872667E+02 -1.47787333E+02 -1.49728667E+02 -1.49333667E+02 -1.50255000E+02 -1.51418333E+02 -1.49236667E+02 -1.51807667E+02 -1.52797333E+02 -1.53340000E+02 -1.53424333E+02 -1.55669000E+02 -1.52505333E+02 -1.55499667E+02 -1.53826667E+02 -1.53995667E+02 -1.54514667E+02 -1.54639667E+02 -1.54097333E+02 -1.55768000E+02 -1.56259333E+02 -1.54929000E+02 -1.55333667E+02 -1.56893333E+02 
 -1.53151333E+02 -1.55686333E+02 -1.53343000E+02 -1.54509000E+02 -1.55378333E+02 -1.55825333E+02 -1.55299000E+02 -1.55836667E+02 -1.55654667E+02 -1.56985667E+02 -1.57363333E+02 -1.58493667E+02 -1.57735667E+02 -1.56026000E+02 -1.56413667E+02 -1.55978000E+02 -1.54568000E+02 -1.57193667E+02 -1.56400333E+02 -1.58057000E+02 -1.60072667E+02 -1.60564333E+02 -1.60321667E+02 -1.60597333E+02 -1.61749667E+02 
 -1.60521000E+02 -1.65203000E+02 -1.66126333E+02 -1.66144000E+02 -1.68926667E+02 -1.69024667E+02 -1.68137667E+02 -1.70414333E+02 -1.70624667E+02 -1.71080667E+02 -1.72840333E+02 -1.71153667E+02 -1.69919333E+02 -1.72247000E+02 -1.69817333E+02 -1.68964000E+02 -1.68651333E+02 -1.70449000E+02 -1.70121667E+02 -1.70635333E+02 -1.70541667E+02 -1.69078333E+02 -1.69473333E+02 -1.70832333E+02 -1.71192333E+02 
 -1.69405333E+02 -1.72789333E+02 -1.75081667E+02 -1.74657667E+02 -1.75987667E+02 -1.73511333E+02 -1.73023667E+02 -1.74883333E+02 -1.76116333E+02 -1.76654667E+02 -1.77602000E+02 -1.77182667E+02 -1.77423667E+02 -1.76818000E+02 -1.79170667E+02 -1.77675667E+02 -1.78239667E+02 -1.77543667E+02 -1.78216000E+02 -1.75736000E+02 -1.77136333E+02 -1.77061000E+02 -1.78724333E+02 -1.79719000E+02 -1.77741667E+02 
 -1.78472667E+02 -1.80369667E+02 -1.83356000E+02 -1.82115000E+02 -1.83985000E+02 -1.81938333E+02 -1.84324333E+02 -1.82764333E+02 -1.83197333E+02 -1.86008667E+02 -1.85189333E+02 -1.82768000E+02 -1.83871000E+02 -1.84899667E+02 -1.84754667E+02 -1.83970000E+02 -1.84211667E+02 -1.84858333E+02 -1.83654667E+02 -1.83300000E+02 -1.84364667E+02 -1.85925000E+02 -1.88945333E+02 -1.89763000E+02 -1.88358000E+02 
 -1.90789667E+02 -1.89406667E+02 -1.92193000E+02 -1.92075333E+02 -1.93431000E+02 -1.95959333E+02 -1.94687333E+02 -1.93740000E+02 -1.92457000E+02 -1.94215667E+02 -1.94669000E+02 -1.94608667E+02 -1.96107333E+02 -1.98056000E+02 -2.00475000E+02 -1.98996667E+02 -1.98611333E+02 -1.99245333E+02 -1.99666667E+02 -2.01256667E+02 -2.01673333E+02 -2.01210000E+02 -2.01161000E+02 -1.99963333E+02 -1.96654000E+02 
 -2.01420667E+02 -2.02077333E+02 -2.04818333E+02 -2.08147333E+02 -2.07791667E+02 -2.08755667E+02 -2.06826000E+02 -2.06505333E+02 -2.05983667E+02 -2.05758667E+02 -2.05586667E+02 -2.06523333E+02 -2.07658000E+02 -2.07649667E+02 -2.06146667E+02 -2.07824667E+02 -2.08662000E+02 -2.08088333E+02 -2.08189333E+02 -2.07113667E+02 -2.06701000E+02 -2.07819667E+02 -2.08451000E+02 -2.08428667E+02 -2.09411333E+02 
 -2.08086000E+02 -2.12643333E+02 -2.13710667E+02 -2.14374000E+02 -2.15501000E+02 -2.16170000E+02 -2.17045333E+02 -2.18651667E+02 -2.18904000E+02 -2.23039000E+02 -2.25710333E+02 -2.23565667E+02 -2.24503000E+02 -2.24077000E+02 -2.26992667E+02 -2.26247000E+02 -2.26396000E+02 -2.26579000E+02 -2.26858333E+02 -2.29348000E+02 -2.27315667E+02 -2.26681667E+02 -2.25288000E+02 -2.28091000E+02 -2.28572000E+02 
 -2.28471000E+02 -2.32166000E+02 -2.33073667E+02 -2.31350000E+02 -2.35313333E+02 -2.33040333E+02 -2.36993667E+02 -2.37984000E+02 -2.38460667E+02 -2.37715667E+02 -2.40349000E+02 -2.38338667E+02 -2.36999000E+02 -2.38595000E+02 -2.36363000E+02 -2.36043000E+02 -2.34715667E+02 -2.33005000E+02 -2.33810333E+02 -2.34275333E+02 -2.37466333E+02 -2.36316667E+02 -2.37111667E+02 -2.37207333E+02 -2.36618000E+02 
 -2.33327000E+02 -2.38622667E+02 -2.41546000E+02 -2.43020667E+02 -2.41710667E+02 -2.40969333E+02 -2.45226333E+02 -2.44415333E+02 -2.44626667E+02 -2.46136333E+02 -2.46112000E+02 -2.45527000E+02 -2.45975333E+02 -2.46204667E+02 -2.46114667E+02 -2.47624333E+02 -2.47980000E+02 -2.47786000E+02 -2.48072333E+02 -2.46780333E+02 -2.49075000E+02 -2.46719333E+02 -2.47336000E+02 -2.47272667E+02 -2.49426333E+02 
 -2.46546000E+02 -2.50783333E+02 -2.49946333E+02 -2.50056000E+02 -2.53516667E+02 -2.54825000E+02 -2.56345667E+02 -2.59054333E+02 -2.61508333E+02 -2.62400000E+02 -2.65389667E+02 -2.67311667E+02 -2.66749667E+02 -2.66300667E+02 -2.65767000E+02 -2.63745000E+02 -2.65959667E+02 -2.65507000E+02 -2.66595667E+02 -2.68768000E+02 -2.67423000E+02 -2.69644667E+02 -2.71328333E+02 -2.70798333E+02 -2.68505000E+02 
 -2.69229000E+02 -2.72562000E+02 -2.72618000E+02 -2.74948000E+02 -2.74737667E+02 -2.75957000E+02 -2.78855667E+02 -2.79476667E+02 -2.79875667E+02 -2.81471667E+02 -2.84151667E+02 -2.85305333E+02 -2.85606333E+02 -2.85755667E+02 -2.86657000E+02 -2.86275667E+02 -2.86702667E+02 -2.88131667E+02 -2.88355667E+02 -2.91128667E+02 -2.94416000E+02 -2.93938333E+02 -2.95609000E+02 -2.93375333E+02 -2.92281667E+02 
 -2.92399000E+02 -2.94448000E+02 -2.96711333E+02 -2.99312333E+02 -3.00131333E+02 -3.01125667E+02 -3.04958667E+02 -3.07537333E+02 -3.08358333E+02 -3.07859000E+02 -3.06813000E+02 -3.09825333E+02 -3.11174667E+02 -3.11344667E+02 -3.13299000E+02 -3.13331333E+02 -3.11758667E+02 -3.11119333E+02 -3.09957000E+02 -3.10556333E+02 -3.11004333E+02 -3.13126667E+02 -3.12594667E+02 -3.14527667E+02 -3.15400667E+02 
 -3.14905333E+02 -3.19937667E+02 -3.21467667E+02 -3.19517667E+02 -3.22431000E+02 -3.23839000E+02 -3.22968667E+02 -3.26326333E+02 -3.28194333E+02 -3.28277333E+02 -3.30468333E+02 -3.32408333E+02 -3.32774667E+02 -3.33518667E+02 -3.34114333E+02 -3.33913000E+02 -3.35798667E+02 -3.36094667E+02 -3.34925000E+02 -3.36313333E+02 -3.38283000E+02 -3.39240333E+02 -3.38243333E+02 -3.38013667E+02 -3.38400667E+02 
 -3.37098000E+02 -3.41584667E+02 -3.42531333E+02 -3.45013333E+02 -3.48535333E+02 -3.48751000E+02 -3.49982000E+02 -3.52633000E+02 -3.53352333E+02 -3.53212000E+02 -3.53898667E+02 -3.54603667E+02 -3.56829667E+02 -3.59714667E+02 -3.60121333E+02 -3.61495000E+02 -3.61234000E+02 -3.63471000E+02 -3.60932333E+02 -3.63064667E+02 -3.63138667E+02 -3.62627000E+02 -3.64559000E+02 -3.67092667E+02 -3.66029333E+02 
 -3.67664000E+02 -3.70568333E+02 -3.73029000E+02 -3.74680000E+02 -3.73898000E+02 -3.75577333E+02 -3.78338667E+02 -3.78210667E+02 -3.79188667E+02 -3.79388000E+02 -3.78337000E+02 -3.77566000E+02 -3.80069000E+02 -3.80499000E+02 -3.83264000E+02 -3.84540333E+02 -3.84864333E+02 -3.84348333E+02 -3.87346667E+02 -3.91246333E+02 -3.89943667E+02 -3.90261667E+02 -3.89963000E+02 -3.91103667E+02 -3.88202667E+02 
 -3.91441000E+02 -3.97174000E+02 -3.99649333E+02 -4.04711667E+02 -4.07509667E+02 -4.08258333E+02 -4.10407333E+02 -4.09604333E+02 -4.11112667E+02 -4.12084333E+02 -4.12647667E+02 -4.15867333E+02 -4.17700333E+02 -4.18162667E+02 -4.18932333E+02 -4.17394000E+02 -4.18200000E+02 -4.17666667E+02 -4.19249333E+02 -4.19012667E+02 -4.18118000E+02 -4.20184667E+02 -4.21988667E+02 -4.23021667E+02 -4.24156667E+02 
 -4.23485333E+02 -4.28755333E+02 -4.30652667E+02 -4.33639667E+02 -4.34782667E+02 -4.36172333E+02 -4.37459667E+02 -4.38533667E+02 -4.38802333E+02 -4.43027333E+02 -4.42228000E+02 -4.45636667E+02 -4.45940333E+02 -4.46054333E+02 -4.48807000E+02 -4.50166333E+02 -4.49488000E+02 -4.50859667E+02 -4.54938333E+02 -4.55953667E+02 -4.54274000E+02 -4.57503667E+02 -4.59908333E+02 -4.61631333E+02 -4.63320667E+02 
 -4.64318333E+02 -4.68351667E+02 -4.70808333E+02 -4.73451667E+02 -4.76102667E+02 -4.78818667E+02 -4.79849333E+02 -4.83213000E+02 -4.85213000E+02 -4.85581000E+02 -4.89334667E+02 -4.88506667E+02 -4.90615667E+02 -4.93624667E+02 -4.97800667E+02 -4.99135333E+02 -5.00902333E+02 -5.02870333E+02 -5.05643333E+02 -5.00854000E+02 -5.02908000E+02 -5.02242000E+02 -5.06519333E+02 -5.08751333E+02 -5.09847667E+02 
 -5.12242000E+02 -5.16267333E+02 -5.19239667E+02 -5.23163667E+02 -5.24337667E+02 -5.28108333E+02 -5.29103333E+02 -5.32462667E+02 -5.35315667E+02 -5.36509000E+02 -5.38576667E+02 -5.40722000E+02 -5.43519667E+02 -5.44889667E+02 -5.47583000E+02 -5.47493333E+02 -5.51868667E+02 -5.51095667E+02 -5.51634333E+02 -5.54638000E+02 -5.55068000E+02 -5.54710667E+02 -5.57322333E+02 -5.57965667E+02 -5.58185000E+02 
 -5.58969333E+02 -5.61298000E+02 -5.66389000E+02 -5.66241667E+02 -5.70671000E+02 -5.72270333E+02 -5.74877333E+02 -5.77134333E+02 -5.80702667E+02 -5.82627000E+02 -5.83288667E+02 -5.86167000E+02 -5.88624667E+02 -5.88009667E+02 -5.89087333E+02 -5.92125333E+02 -5.93462667E+02 -5.93838667E+02 -5.96773667E+02 -5.99766667E+02 -6.01081333E+02 -6.05986000E+02 -6.07167333E+02 -6.06177667E+02 -6.10401000E+02 
 -6.12032333E+02 -6.14170000E+02 -6.20065667E+02 -6.23765333E+02 -6.23312333E+02 -6.28716333E+02 -6.29724333E+02 -6.34506000E+02 -6.34548667E+02 -6.41410000E+02 -6.41242333E+02 -6.43939333E+02 -6.44538000E+02 -6.46023667E+02 -6.49598667E+02 -6.53414333E+02 -6.54678667E+02 -6.56889000E+02 -6.59175000E+02 -6.61505000E+02 -6.65410667E+02 -6.67758333E+02 -6.72759000E+02 -6.71553000E+02 -6.75836000E+02 
 -6.76312000E+02 -6.80626000E+02 -6.85877000E+02 -6.88055333E+02 -6.89988667E+02 -6.94016667E+02 -6.96189333E+02 -6.98344000E+02 -7.02036000E+02 -7.07712667E+02 -7.11603667E+02 -7.14132667E+02 -7.18469667E+02 -7.21275333E+02 -7.22165333E+02 -7.23500000E+02 -7.26337667E+02 -7.30752333E+02 -7.36572667E+02 -7.35418333E+02 -7.40105333E+02 -7.41633667E+02 -7.43524333E+02 -7.43529333E+02 -7.44840667E+02 
 -7.49204000E+02 -7.50038000E+02 -7.57476333E+02 -7.61426667E+02 -7.61611000E+02 -7.65792667E+02 -7.69546333E+02 -7.73087667E+02 -7.75290667E+02 -7.81031667E+02 -7.82330333E+02 -7.87437000E+02 -7.92308000E+02 -7.96806667E+02 -7.97216333E+02 -8.03017000E+02 -8.04554000E+02 -8.06813000E+02 -8.07982000E+02 -8.09785000E+02 -8.12143000E+02 -8.14349667E+02 -8.15119667E+02 -8.18753333E+02 -8.20053333E+02 
 -8.21340000E+02 -8.25331333E+02 -8.30002333E+02 -8.32906667E+02 -8.37672000E+02 -8.40819333E+02 -8.45633333E+02 -8.49786000E+02 -8.55636000E+02 -8.58647000E+02 -8.60776000E+02 -8.64808000E+02 -8.68434333E+02 -8.73850333E+02 -8.75140000E+02 -8.78313333E+02 -8.79755667E+02 -8.86420000E+02 -8.86763000E+02 -8.91460667E+02 -8.91011667E+02 -8.94664333E+02 -8.96847000E+02 -8.98905667E+02 -9.01547000E+02 
 -9.04275333E+02 -9.11271333E+02 -9.14695000E+02 -9.20279667E+02 -9.25207667E+02 -9.29317667E+02 -9.34445333E+02 -9.38243667E+02 -9.41802333E+02 -9.45968000E+02 -9.51916000E+02 -9.57426333E+02 -9.60779000E+02 -9.64467333E+02 -9.69236667E+02 -9.73455000E+02 -9.77040000E+02 -9.81805667E+02 -9.85981000E+02 -9.90672000E+02 -9.93527667E+02 -9.97376333E+02 -9.99551333E+02 -1.00136067E+03 -1.00463167E+03 
 -1.00689733E+03 -1.01301167E+03 -1.01854167E+03 -1.02197700E+03 -1.02583400E+03 -1.03206333E+03 -1.03403033E+03 -1.03834967E+03 -1.04286000E+03 -1.04717833E+03 -1.04760100E+03 -1.05272400E+03 -1.05709800E+03 -1.06459067E+03 -1.06868467E+03 -1.07201500E+03 -1.07700567E+03 -1.08099800E+03 -1.08686500E+03 -1.09148167E+03 -1.09393400E+03 -1.09726733E+03 -1.10338967E+03 -1.10618567E+03 -1.10907533E+03 
 -1.11206233E+03 -1.12057133E+03 -1.12718700E+03 -1.13371833E+03 -1.14193700E+03 -1.14954300E+03 -1.15342367E+03 -1.15654267E+03 -1.16043633E+03 -1.16274167E+03 -1.16910200E+03 -1.17489267E+03 -1.17940433E+03 -1.18410467E+03 -1.18625267E+03 -1.19189733E+03 -1.19933967E+03 -1.20522567E+03 -1.21133767E+03 -1.21448633E+03 -1.22067433E+03 -1.22639200E+03 -1.23258867E+03 -1.23615433E+03 -1.24281967E+03 
 -1.24748400E+03 -1.25476233E+03 -1.26041500E+03 -1.26483900E+03 -1.26767300E+03 -1.27236100E+03 -1.27732133E+03 -1.28449733E+03 -1.28816500E+03 -1.29520733E+03 -1.30109333E+03 -1.30856333E+03 -1.31727667E+03 -1.32240267E+03 -1.32472200E+03 -1.33161467E+03 -1.33813667E+03 -1.34376667E+03 -1.34796367E+03 -1.35649033E+03 -1.36228567E+03 -1.36604467E+03 -1.37085733E+03 -1.37537567E+03 -1.37840133E+03 
 -1.38194500E+03 -1.38879533E+03 -1.39645233E+03 -1.40530933E+03 -1.40969867E+03 -1.41793467E+03 -1.42707933E+03 -1.43192500E+03 -1.43999400E+03 -1.44359133E+03 -1.45192000E+03 -1.45904000E+03 -1.46529600E+03 -1.47089933E+03 -1.47594700E+03 -1.48524400E+03 -1.49066367E+03 -1.49783100E+03 -1.50064000E+03 -1.50965233E+03 -1.51527867E+03 -1.52448467E+03 -1.53022367E+03 -1.53715733E+03 -1.54051833E+03 
 -1.54884433E+03 -1.55924067E+03 -1.56720867E+03 -1.58079100E+03 -1.58811267E+03 -1.59267433E+03 -1.60123400E+03 -1.60820433E+03 -1.61414900E+03 -1.61934767E+03 -1.62833967E+03 -1.63923333E+03 -1.64696567E+03 -1.65295400E+03 -1.66046600E+03 -1.66683600E+03 -1.67493300E+03 -1.68184667E+03 -1.68922800E+03 -1.69612467E+03 -1.70329667E+03 -1.71134233E+03 -1.71810433E+03 -1.72336600E+03 -1.73031600E+03 
