  0.00000000E+00 -1.72554333E+02 -1.98302000E+02 -2.10009667E+02 -2.15838333E+02 -2.19861667E+02 -2.18284667E+02 -2.22008333E+02 -2.22555667E+02 -2.25094333E+02 
 -2.24732000E+02 -2.29537333E+02 -2.33357333E+02 -2.30838000E+02 -2.31646000E+02 -2.29507000E+02 -2.36282000E+02 -2.29329333E+02 -2.33250000E+02 -2.29569667E+02 
 -2.33732667E+02 -2.37832667E+02 -2.39566333E+02 -2.48663000E+02 -2.46717000E+02 -2.46495000E+02 -2.43332667E+02 -2.44796667E+02 -2.42441000E+02 -2.44367333E+02 
 -2.43189000E+02 -2.47993000E+02 -2.51080333E+02 -2.51244333E+02 -2.53846333E+02 -2.51519667E+02 -2.54413000E+02 -2.55471000E+02 -2.54405667E+02 -2.55561667E+02 
 -2.56083333E+02 -2.61148000E+02 -2.62486667E+02 -2.61178000E+02 -2.62076667E+02 -2.63392000E+02 -2.60347333E+02 -2.66691333E+02 -2.66083667E+02 -2.67864667E+02 
 -2.66154000E+02 -2.72763000E+02 -2.72093000E+02 -2.73701333E+02 -2.74802667E+02 -2.74516667E+02 -2.74068667E+02 -2.77712000E+02 -2.73777000E+02 -2.73379000E+02 
 -2.73620000E+02 -2.72170667E+02 -2.80566000E+02 -2.84682333E+02 -2.88272000E+02 -2.88608667E+02 -2.91098667E+02 -2.93575667E+02 -2.92822000E+02 -2.95736000E+02 
 -2.94524667E+02 -2.98457000E+02 -3.03392333E+02 -3.03166667E+02 -3.04728000E+02 -3.07488333E+02 -3.05578000E+02 -3.03034000E+02 -3.04362000E+02 -3.05993333E+02 
 -3.09534333E+02 -3.14576000E+02 -3.17036333E+02 -3.19320000E+02 -3.22576333E+02 -3.18522667E+02 -3.15314333E+02 -3.18293333E+02 -3.18962000E+02 -3.23706333E+02 
 -3.25210667E+02 -3.32355667E+02 -3.35301667E+02 -3.31750000E+02 -3.35271667E+02 -3.34040667E+02 -3.32247333E+02 -3.37397333E+02 -3.38369333E+02 -3.35259667E+02 
 -3.36417000E+02 -3.47279667E+02 -3.47979667E+02 -3.50677000E+02 -3.50639667E+02 -3.53117667E+02 -3.56483667E+02 -3.55495333E+02 -3.56741667E+02 -3.56414333E+02 
 -3.56333333E+02 -3.66103667E+02 -3.65403000E+02 -3.70764333E+02 -3.69064667E+02 -3.70618000E+02 -3.71161000E+02 -3.69798333E+02 -3.73747333E+02 -3.76611333E+02 
 -3.81350000E+02 -3.85118000E+02 -3.87957333E+02 -3.91049333E+02 -3.91894667E+02 -3.93876333E+02 -3.97520667E+02 -4.00845333E+02 -3.96160667E+02 -3.99375333E+02 
 -4.00057000E+02 -4.12920667E+02 -4.15216667E+02 -4.20061333E+02 -4.17580667E+02 -4.18050333E+02 -4.16519333E+02 -4.19192333E+02 -4.21898333E+02 -4.19410667E+02 
 -4.18825667E+02 -4.28105667E+02 -4.35042333E+02 -4.36103333E+02 -4.37245667E+02 -4.39487000E+02 -4.41869000E+02 -4.43782000E+02 -4.48717333E+02 -4.48510333E+02 
 -4.44909000E+02 -4.55266667E+02 -4.61512333E+02 -4.60460333E+02 -4.61251667E+02 -4.68498000E+02 -4.69284667E+02 -4.72381333E+02 -4.72109333E+02 -4.70049333E+02 
 -4.78914000E+02 -4.84467667E+02 -4.84262000E+02 -4.91569667E+02 -4.92565000E+02 -4.96312000E+02 -4.96892000E+02 -4.92114667E+02 -4.94374000E+02 -4.97949333E+02 
 -4.98163333E+02 -5.10627000E+02 -5.13287000E+02 -5.20917000E+02 -5.29650333E+02 -5.29460333E+02 -5.35536333E+02 -5.37604667E+02 -5.39695333E+02 -5.38216667E+02 
 -5.38392667E+02 -5.52920667E+02 -5.57568667E+02 -5.62716000E+02 -5.66242333E+02 -5.66911667E+02 -5.70353333E+02 -5.75214667E+02 -5.76598333E+02 -5.74613000E+02 
 -5.77057000E+02 -5.88127333E+02 -5.97721667E+02 -6.02491333E+02 -6.11192333E+02 -6.15762667E+02 -6.14923000E+02 -6.18012000E+02 -6.16656667E+02 -6.19189000E+02 
 -6.22416667E+02 -6.36671333E+02 -6.51804000E+02 -6.52866667E+02 -6.53602000E+02 -6.61672667E+02 -6.66006667E+02 -6.71106333E+02 -6.79036000E+02 -6.81690000E+02 
 -6.82808667E+02 -6.98780333E+02 -7.00916000E+02 -7.09961000E+02 -7.11512000E+02 -7.17143667E+02 -7.22136667E+02 -7.22576667E+02 -7.24094000E+02 -7.29445000E+02 
 -7.28038000E+02 -7.39989000E+02 -7.51543000E+02 -7.60314000E+02 -7.62959333E+02 -7.73632667E+02 -7.77285000E+02 -7.83163667E+02 -7.84048333E+02 -7.88548333E+02 
 -7.89416333E+02 -8.06663000E+02 -8.14611333E+02 -8.23399333E+02 -8.27682333E+02 -8.30845000E+02 -8.33859667E+02 -8.41239000E+02 -8.48503000E+02 -8.53025667E+02 
 -8.55105000E+02 -8.70813333E+02 -8.80209333E+02 -8.87369333E+02 -8.97337000E+02 -9.06108667E+02 -9.12469667E+02 -9.24365667E+02 -9.29282667E+02 -9.32032333E+02 
