 -3.54122563E+02 -3.61142061E+02 -3.33621170E+02 -3.08802228E+02 -3.51643454E+02 -3.71559889E+02 -3.37548747E+02 -2.51169916E+02 -4.68328691E+02 -3.22534819E+02 -3.63481894E+02 -3.29052925E+02 -3.60863510E+02 -2.53760446E+02 -3.36740947E+02 -3.03286908E+02 -3.25933148E+02 -3.32896936E+02 -4.04456825E+02 -3.76713092E+02 -2.95961003E+02 -3.16880223E+02 -3.13537604E+02 -3.43481894E+02 -3.57660167E+02 -3.02284123E+02 -3.18969359E+02 -4.14094708E+02 -2.73816156E+02 -2.37883008E+02 -3.46434540E+02 -3.11337047E+02 -3.29777159E+02 -3.89192201E+02 -3.15487465E+02 -4.15459610E+02 -3.23481894E+02 -2.84930362E+02 -2.55013928E+02 -2.96406685E+02 -3.14401114E+02 -4.39582173E+02 -2.92980501E+02 -2.71476323E+02 -3.15487465E+02 -3.57771588E+02 -3.49554318E+02 -3.35041783E+02 -3.40334262E+02 -3.90557103E+02 -3.47660167E+02 -3.44596100E+02 -2.76573816E+02 -3.21002786E+02 -3.51142061E+02 -3.13899721E+02 -3.28551532E+02 -3.65738162E+02 -3.19554318E+02 -3.37493036E+02 -3.48885794E+02 -3.19554318E+02 -2.39610028E+02 -3.03509749E+02 -3.31754875E+02 -3.00445682E+02 -3.10696379E+02 -3.37771588E+02 -3.28579387E+02 -3.35236769E+02 -4.25571031E+02 -3.36991643E+02 -3.04233983E+02 -3.06768802E+02 -3.21309192E+02 -3.30000000E+02 -3.44679666E+02 -3.01476323E+02 -3.09108635E+02 -2.39108635E+02 -3.07799443E+02 -2.99888579E+02 -3.04596100E+02 -4.03704735E+02 -3.74289694E+02 -3.66908078E+02 -3.15487465E+02 -3.22534819E+02 -3.07130919E+02 -3.37493036E+02 -3.51866295E+02 -3.28774373E+02 -3.39972145E+02 -3.02980501E+02 -2.91392758E+02 -3.56518106E+02 -3.54540390E+02 -2.74818942E+02 -3.57019499E+02 -4.45821727E+02 -3.01392758E+02 -3.01615599E+02 -3.09387187E+02 -2.55515320E+02 -2.92033426E+02 -3.36183844E+02 -3.22311978E+02 -3.44094708E+02 -3.37047354E+02 -3.53816156E+02 -3.64122563E+02 -3.04818942E+02 -3.77632312E+02 -2.93704735E+02 -2.87966574E+02 -3.00306407E+02 -2.87103064E+02 -3.82061281E+02 -2.93342618E+02 -3.07576602E+02 
 -7.54189944E+00 -1.33519553E+01  4.33519553E+01 -2.01675978E+01  6.72067039E+01  2.09497207E+01 -2.43016760E+01 -3.88268156E+01  5.94413408E+01 -6.36312849E+01  6.91061453E+01  2.54189944E+01  8.75418994E+01 -1.00558659E+00  1.39664804E+01  1.06145251E+01 -1.97206704E+01 -3.87150838E+01  4.92178771E+01 -2.47486034E+01 -3.27932961E+01 -4.39106145E+01  6.75977654E+00 -4.86033520E+01  6.43016760E+01 -4.41340782E+01  3.50837989E+01  3.19553073E+01 -9.38547486E+01 -6.60335196E+01  2.48603352E+01 -1.06983240E+02 -4.64804469E+01 -3.52513966E+01 -2.29050279E+00  1.58770950E+02 -5.62011173E+01 -8.21787709E+01 -1.10055866E+02 -9.61452514E+01  3.76536313E+01  7.06703911E+01  1.20670391E+01 -8.49720670E+01 -6.40223464E+01  1.92178771E+01 -3.42458101E+01 -9.66480447E+00  3.17318436E+01  2.08379888E+01  2.46927374E+01  3.98882682E+01 -5.19553073E+00 -4.46368715E+01 -1.42458101E+01 -8.89944134E+01  5.30726257E+00  8.60335196E+00 -8.75977654E+01  3.78212291E+01 -1.45251397E+00 -7.11173184E+01 -8.15083799E+01  1.25139665E+01 -1.30391061E+02 -7.22346369E+01 -3.54748603E+01 -2.93296089E+01 -9.66480447E+00 -1.67597765E-01  5.60335196E+01 -4.75418994E+01 -3.41899441E+01  1.98324022E+01 -4.35195531E+01 -5.98324022E+01  1.19553073E+01 -8.94972067E+01 -6.41899441E+01 -1.20000000E+02 -8.32402235E+00  3.29050279E+01 -3.55307263E+01  6.68715084E+01  1.72067039E+01 -2.59776536E+01  1.21955307E+02 -9.10614525E+00 -7.96648045E+01  1.33519553E+01 -4.54748603E+01 -3.78212291E+01  5.16201117E+01 -8.84357542E+01 -3.59217877E+01  9.08938547E+01  3.38547486E+01 -8.55865922E+01  2.37988827E+01  7.19553073E+01  2.06703911E+00 -1.41340782E+01  5.84357542E+01 -1.80446927E+01 -6.93296089E+01  3.15642458E+01 -1.63687151E+01  8.13966480E+01 -2.13966480E+01 -3.31284916E+01  4.62011173E+01 -3.50837989E+01  3.49162011E+01 -1.00000000E+01 -1.98882682E+01 -5.82681564E+01 -6.45810056E+01  2.00000000E+01 -6.56424581E+01 -2.11731844E+01 
  3.13725490E+01  3.49859944E+01 -3.78991597E+01 -1.35574230E+01 -3.87114846E+01 -4.00560224E+01  2.77871148E+01 -2.10084034E+01  5.96078431E+01  9.18487395E+01 -5.14845938E+01  5.43977591E+01 -8.77030812E+01 -7.47899160E+01  2.68347339E+01 -1.26918768E+02 -2.08963585E+01 -4.10364146E+01  7.37254902E+01  6.80952381E+01 -4.21008403E+01 -1.02521008E+01 -1.33921569E+02  7.07563025E+01 -7.79551821E+01 -8.93277311E+01 -8.31092437E+01 -3.40336134E+01  6.91876751E+00 -4.15126050E+01 -6.67507003E+01  7.62745098E+01  2.71428571E+01  1.09971989E+02 -2.25770308E+01 -9.19047619E+01  9.96078431E+01 -1.49019608E+01  3.06162465E+01  2.94117647E+01 -7.80952381E+01  4.50700280E+01 -6.40616246E+01  2.64425770E+01 -1.15126050E+01 -5.34733894E+01  4.38095238E+01  2.36694678E+01 -2.94677871E+01 -1.22969188E+01 -2.29691877E+00 -6.31092437E+01 -8.91876751E+01  2.03361345E+01  2.60224090E+01  1.22941176E+02 -2.06722689E+01  4.19327731E+01  4.63305322E+01 -7.98319328E+00 -1.10252101E+02  4.62464986E+01 -1.68067227E-01 -5.18207283E+00  7.74789916E+01  5.70028011E+01  2.60784314E+01  2.02240896E+01 -6.52380952E+01  1.40056022E+01  1.12408964E+02  6.38375350E+01 -5.62184874E+01 -1.19775910E+02  8.06162465E+01  6.80392157E+01 -6.50420168E+01  5.01400560E+00  8.31932773E+00 -4.14285714E+01  1.70308123E+01 -1.06526611E+02 -5.60784314E+01 -1.23249300E+00  2.80952381E+01  3.09243697E+01 -2.19215686E+02 -4.60224090E+01  1.17647059E+00  3.92997199E+01  9.69467787E+01  5.63585434E+01 -4.24649860E+01  1.96078431E+00 -5.18767507E+01 -1.16610644E+02 -4.01680672E+01 -1.06442577E+01  2.90476190E+01  6.76750700E+01 -6.07002801E+01 -6.89075630E+00 -1.08459384E+02 -3.36134454E+01 -6.83193277E+01 -1.50420168E+01 -2.78151261E+01 -9.26890756E+01  7.37815126E+01  8.41456583E+01 -1.12324930E+01 -1.33893557E+01  2.11484594E+01 -8.79551821E+00 -1.08403361E+01 -7.03081232E+00  7.25490196E+00  3.70588235E+01  4.07843137E+01  3.59663866E+01 
 -5.17977528E+01 -9.50561798E+01 -5.78651685E+01  2.13483146E+01 -7.88764045E+01  8.88764045E+01 -5.41573034E+01 -1.15730337E+02 -1.23595506E+00 -4.11235955E+01  5.60674157E+01 -4.17977528E+01 -2.66292135E+01  5.16853933E+01 -1.02808989E+02  6.02247191E+01 -2.91011236E+01  5.49438202E+01 -4.93258427E+01  2.89887640E+01  9.32584270E+00  5.67415730E+01 -5.46067416E+01 -4.51685393E+01 -1.67415730E+01  3.37078652E+01 -5.94382022E+01  4.74157303E+01 -4.49438202E+00 -9.21348315E+00  3.21348315E+01  1.12359551E+00  5.70786517E+01 -4.40449438E+01  4.15730337E+00 -3.37078652E-01 -3.12359551E+01  9.19101124E+01 -1.18426966E+02 -6.15730337E+01 -1.68539326E+00 -4.89887640E+01  5.28089888E+00  2.37078652E+01  7.61797753E+01  1.75280899E+01 -1.82022472E+01 -2.69662921E+01 -2.23595506E+01  8.86516854E+01 -1.38988764E+02  1.62921348E+01  3.37078652E-01 -5.61797753E-01 -2.80898876E+00 -1.27640449E+02  5.53932584E+01 -7.26966292E+01  4.15730337E+01 -8.73033708E+01  7.59550562E+01  3.39325843E+01 -9.66292135E+00 -5.89887640E+01  1.04382022E+02 -7.31460674E+01 -1.41573034E+01 -8.31460674E+01  1.18202247E+02 -6.38202247E+01 -1.39325843E+02 -7.78651685E+01  9.55056180E+00  3.49438202E+01 -6.94382022E+01 -7.46067416E+01  7.77528090E+01  3.37078652E-01 -4.31460674E+01  8.58426966E+01 -1.11797753E+02  1.95505618E+01 -1.07865169E+01 -9.40449438E+01  7.86516854E+00 -2.59550562E+01  1.08539326E+02  2.75280899E+01  4.59550562E+01 -1.61797753E+01 -7.43820225E+01  1.77528090E+01 -5.96629213E+01  3.85393258E+01  5.05617978E+01  8.76404494E+00 -7.97752809E+00 -1.44943820E+01 -4.44943820E+01 -8.42696629E+01  2.22471910E+01 -3.51685393E+01  5.06741573E+01 -7.52808989E+00  2.22471910E+01  2.80898876E+00 -1.13483146E+01 -4.04494382E+00 -8.84269663E+01 -6.23595506E+01 -1.57303371E+00  1.74157303E+01 -5.14606742E+01 -4.97752809E+01 -6.96629213E+01 -2.85393258E+01 -2.04494382E+01  1.46067416E+00 -1.16853933E+01 -8.17977528E+01 
  3.22535211E+01  4.12394366E+01  2.53802817E+01 -8.51267606E+01  1.41690141E+01 -1.01154930E+02  9.43098592E+01  9.19718310E+01 -5.96056338E+01 -8.94929577E+01 -4.88169014E+01 -7.97183099E+00 -1.27605634E+01 -1.03521127E+02  3.08169014E+01 -1.11549296E+01 -4.28169014E+00 -5.83661972E+01  1.27042254E+01 -8.24788732E+01  3.38591549E+01 -5.43661972E+01  9.85352113E+01  8.30985915E+00 -3.46478873E+01 -1.74084507E+01  3.55211268E+01 -2.57464789E+01 -1.18338028E+02 -3.45352113E+01  6.07042254E+01 -3.02816901E+01 -2.81690141E+01  2.77464789E+01 -5.41971831E+01 -6.75774648E+01 -8.04788732E+01 -1.12845070E+02  6.00563380E+01  7.89577465E+01 -3.21690141E+01 -3.18873239E+01  1.47323944E+01 -3.71830986E+01 -9.54084507E+01 -1.80563380E+01 -8.26197183E+01 -5.13521127E+01  5.25070423E+01 -7.81971831E+01  7.71830986E+01 -1.01070423E+02 -8.25352113E+01  2.70422535E+00 -8.89859155E+01  1.52112676E+01 -9.01408451E+01  7.59718310E+01  2.90140845E+00  1.70422535E+01  7.81408451E+01 -1.29211268E+02  2.42253521E+00 -5.17183099E+01 -1.01971831E+02 -1.00535211E+02 -4.51830986E+01  2.96338028E+01 -2.43492958E+02  5.11549296E+01 -5.66197183E+00 -2.52676056E+01  1.51295775E+02  3.55774648E+01  1.25633803E+01 -3.47887324E+01  1.84507042E+01 -4.71830986E+01  7.91830986E+01 -5.32394366E+01  8.44507042E+01 -3.63943662E+01 -2.70422535E+00  4.62535211E+01  1.33521127E+01  3.14366197E+01 -1.55915493E+02 -2.24507042E+01 -1.23661972E+01 -7.15774648E+01  1.40000000E+01 -4.71549296E+01 -1.39436620E+01 -6.44507042E+01 -1.70140845E+01  1.53239437E+01 -7.32394366E+00 -2.60845070E+01 -1.12676056E-01 -4.40845070E+01 -6.06197183E+01 -6.89014085E+01 -1.09408451E+02 -9.75774648E+01  9.30704225E+01 -8.21971831E+01  3.34647887E+01  6.38873239E+01 -2.39436620E+01  2.63943662E+01 -4.94084507E+01 -8.20845070E+01  7.34366197E+01 -4.59154930E+01  7.47042254E+01  2.85915493E+01 -4.19718310E+00 -6.54084507E+01 -6.83380282E+01  2.08450704E+01 
 -4.95480226E+01 -7.68361582E+00 -3.12994350E+01 -6.66666667E+00 -1.14689266E+01  2.01694915E+01 -1.11807910E+02 -1.21468927E+02 -3.03954802E+01  1.80790960E+01 -7.11864407E+01 -7.76836158E+01 -2.48022599E+01 -7.74011299E+00  2.23728814E+01  1.63841808E+01 -3.66666667E+01  1.02824859E+01 -7.35593220E+01  5.88700565E+01 -1.25423729E+02 -2.78531073E+01 -1.25988701E+01 -4.64406780E+01  4.93220339E+01 -2.85310734E+01  2.57627119E+01  4.60451977E+01  6.68361582E+01 -2.30508475E+01 -1.41016949E+02  2.83050847E+01 -2.49152542E+01  3.14124294E+01  3.89265537E+01  3.55932203E+01  4.01129944E+01 -4.26553672E+01 -5.15254237E+01 -3.72316384E+01  5.53672316E+00  1.17514124E+01 -2.29378531E+01 -5.08474576E+00 -4.68926554E+00 -2.83050847E+01  4.09039548E+01  5.42372881E+00 -9.44632768E+01  4.19209040E+01  5.70056497E+01  4.24858757E+01  9.54802260E+01 -1.27683616E+01  2.37288136E+00 -2.39548023E+01  3.38983051E-01 -2.89265537E+01 -1.20734463E+02 -8.72316384E+01 -7.64971751E+01 -7.40112994E+00 -3.16384181E+01  1.86440678E+00 -9.55367232E+01  8.61581921E+01 -3.03954802E+01  5.77966102E+01  1.28870056E+02 -8.71186441E+01 -3.74011299E+01  1.15254237E+01 -1.13615819E+02  3.78531073E+00 -2.52542373E+01  5.44067797E+01 -8.60451977E+01  2.63841808E+01 -7.04519774E+01  5.48022599E+00 -3.29943503E+01  1.03954802E+01  2.24858757E+01  4.52542373E+01 -6.63276836E+01 -4.74576271E+00  4.17514124E+01 -4.22033898E+01 -7.06214689E+00  8.44067797E+01 -9.20903955E+00 -5.38983051E+01 -5.90395480E+01 -1.29943503E+00 -7.29943503E+01  6.55367232E+01 -1.14689266E+01  4.54802260E+01 -1.12824859E+02  1.15197740E+02 -6.90395480E+01  8.39548023E+01  4.40112994E+01  3.67796610E+01 -3.06779661E+01 -3.35593220E+01 -2.66101695E+01 -8.89265537E+01 -2.37288136E+00  2.44632768E+01  5.24293785E+01  9.84745763E+01 -5.45762712E+01  3.90395480E+01 -2.25988701E+00 -9.32203390E+00  2.60451977E+01  6.11864407E+01  5.26553672E+01 -3.66666667E+01 
  3.16147309E+01  3.01133144E+01 -2.20679887E+01  2.88951841E+01 -4.43909348E+01  5.83569405E+00 -2.56090652E+01  1.87535411E+01  1.67705382E+01 -2.00000000E+01  5.50424929E+01 -3.30878187E+01  8.83852691E+01  4.88101983E+01 -1.06940510E+02 -4.27195467E+01  2.66288952E+01  8.85552408E+01 -8.45325779E+01 -9.40509915E+00  9.63456091E+01  7.23229462E+01  6.42776204E+01 -8.55240793E+01 -3.53541076E+01  2.79036827E+01  1.42492918E+01 -3.68271955E+00  1.49291785E+01 -1.47875354E+01  8.20679887E+01 -2.02266289E+01 -6.99433428E+01 -6.28895184E+01 -1.64985836E+02 -3.18413598E+01 -3.52691218E+01  6.16713881E+01  8.05665722E+01 -2.47875354E+01  5.35127479E+01 -6.09065156E+00 -2.96600567E+01 -2.45042493E+01  5.40793201E+01  1.11784703E+02 -2.08215297E+01 -6.06515581E+01  3.21529745E+01 -3.71104816E+01 -5.90368272E+01  5.36260623E+01  3.36543909E+01 -5.45609065E+01 -1.34844193E+01  4.43626062E+01 -2.41359773E+01 -8.38526912E+00  4.16430595E+00  2.39376771E+01 -7.38810198E+01  8.20113314E+01 -2.38526912E+01 -3.08781870E+01  1.25920680E+02 -1.29178470E+01  7.19546742E+00 -3.57223796E+01 -1.83002833E+01  3.80453258E+01  7.90368272E+00 -7.56373938E+00  6.00849858E+01 -7.22662890E+01  1.03966006E+01  5.49575071E+00  5.52407932E+00  3.60056657E+01 -8.19546742E+01 -7.53824363E+01 -2.50141643E+01 -7.45042493E+00  2.99150142E+01 -9.93484419E+01 -2.19546742E+01 -7.03682720E+01  2.69121813E+01  9.77337110E+00 -2.93767705E+01 -1.45524079E+02 -6.58640227E+01  1.01133144E+01  8.11614731E+01  3.69971671E+01  1.16968839E+02 -1.25637394E+02 -2.28895184E+01 -2.42209632E+01  5.63172805E+01 -6.69405099E+01  5.32011331E+01 -8.41926346E+01 -5.30311615E+01  5.16430595E+01  4.74504249E+01  5.29461756E+01 -8.46458924E+01 -1.32294618E+01 -1.14730878E+01 -1.11529745E+02 -3.96883853E+01 -2.24617564E+02 -5.69688385E+01  3.51841360E+01 -7.04815864E+01  1.19263456E+01 -7.17563739E+01  2.15580737E+01 -4.53257790E+00 -2.25779037E+01 
 -6.52272727E+01 -3.97727273E+01  3.72727273E+01  5.20454545E+01  4.22727273E+01 -1.04545455E+01  4.97727273E+01  1.81818182E+01  9.63636364E+01  1.93181818E+01  2.27272727E+00 -2.52272727E+01 -1.08636364E+02 -1.01818182E+02  1.10909091E+02 -2.34090909E+01 -5.27272727E+01 -5.15909091E+01  1.16590909E+02 -3.36363636E+01 -2.34090909E+01 -7.77272727E+01 -5.86363636E+01  5.56818182E+01  5.45454545E+01 -1.50000000E+01 -5.40909091E+01 -4.29545455E+01  7.15909091E+01 -3.11363636E+01 -1.06136364E+02  7.38636364E+01  6.79545455E+01 -6.81818182E+01  6.61363636E+01 -2.79545455E+01 -3.13636364E+01 -6.09090909E+01 -3.50000000E+01 -1.21590909E+02 -1.52500000E+02 -4.02272727E+01 -3.29545455E+01 -6.90909091E+01 -8.52272727E+01 -9.50000000E+01 -1.70454545E+01  6.95454545E+01 -7.68181818E+01 -5.13636364E+01 -6.31818182E+01  5.00000000E+00 -4.50000000E+01  2.95454545E+00  1.79545455E+01 -7.18181818E+01  1.09090909E+01 -6.45454545E+01  1.12727273E+02  4.72727273E+01  4.09090909E+01 -7.20454545E+01 -4.43181818E+01  6.43181818E+01 -9.54545455E+00  1.63636364E+01 -4.31818182E+00 -1.79545455E+01  3.15909091E+01 -2.09090909E+01 -7.50000000E+00  5.68181818E+01 -1.27045455E+02  5.02272727E+01 -8.93181818E+01 -7.27272727E+01  7.52272727E+01 -1.03863636E+02  5.02272727E+01  6.90909091E+01  4.88636364E+01  1.11363636E+01 -8.13636364E+01 -5.61363636E+01 -4.54545455E+00  8.36363636E+01 -3.34090909E+01  3.95454545E+01  4.54545455E+00 -2.27272727E+00 -2.95454545E+00 -1.34090909E+01  1.34090909E+01 -7.50000000E+00 -1.82954545E+02 -3.04545455E+01 -9.02272727E+01 -5.45454545E+00 -4.40909091E+01 -3.43181818E+01  6.13636364E+00 -6.59090909E+00 -2.75000000E+01 -8.45454545E+01 -1.18409091E+02 -2.59090909E+01  9.59090909E+01 -3.47727273E+01 -5.22727273E+00  2.50000000E+00 -5.59090909E+01  5.02272727E+01 -1.77272727E+01 -3.68181818E+01 -1.15227273E+02 -1.40454545E+02  5.20454545E+01 -1.82045455E+02 -8.75000000E+01 -7.79545455E+01 
 -4.84900285E+01 -6.01424501E+01 -2.27920228E-01 -6.91168091E+01 -5.26495726E+01 -4.84045584E+01 -6.59544160E+01 -7.82905983E+01 -2.01139601E+01  7.60683761E+00 -7.73789174E+01 -5.71509972E+01 -5.41025641E+01 -3.14529915E+01 -1.22421652E+02  4.04273504E+01  2.68091168E+01  4.85185185E+01 -3.99715100E+01 -4.58974359E+01 -7.78347578E+01  1.03418803E+01 -3.69800570E+01  7.96296296E+01 -6.34188034E+01 -5.69800570E+01 -6.92592593E+01 -2.60113960E+01 -1.02592593E+02  2.79772080E+01  1.02393162E+02 -1.15384615E+02 -5.74643875E+01  7.47863248E+01  4.51282051E+01 -2.20797721E+01  5.92592593E+01  3.56695157E+01 -2.45584046E+01  9.92022792E+01  3.19088319E+01 -1.79202279E+01  1.42450142E+01  6.92877493E+01  3.40740741E+01 -3.43589744E+01  3.66951567E+01 -7.11680912E+01  1.94586895E+01 -5.92307692E+01  1.37891738E+01 -3.65527066E+01 -4.36467236E+01  9.11111111E+01 -5.44159544E+00 -3.21937322E+00 -9.08262108E+01  3.04273504E+01 -1.24358974E+02 -4.22222222E+01 -1.08091168E+02  7.69515670E+01  8.07692308E+01 -1.50427350E+01 -4.85185185E+01 -1.01396011E+02  1.37891738E+01 -1.55840456E+01 -3.54415954E+01  5.02279202E+01  5.81766382E+01  3.62678063E+01 -6.33333333E+01 -3.66381766E+01  9.04558405E+01 -1.42165242E+01 -1.39316239E+02  6.55270655E+00  1.09971510E+01 -1.10256410E+01 -1.08376068E+02 -5.88034188E+01  1.13133903E+02 -1.16524217E+01  4.46153846E+01 -5.21652422E+01 -4.87464387E+01 -2.50427350E+01 -1.33903134E+01  9.71225071E+01  6.30199430E+01 -2.46153846E+01 -1.46809117E+02 -3.52706553E+01  4.29629630E+01  9.77207977E+00  7.26210826E+01  6.21082621E+00  1.14558405E+02  2.36467236E+00 -8.58119658E+01  2.03418803E+01  1.75213675E+01 -4.44444444E+00  8.56125356E+01 -1.56980057E+01 -7.44444444E+01  3.11111111E+01  3.06552707E+01  5.47578348E+01  1.01424501E+01  2.56410256E+01  6.55270655E+00 -4.83760684E+01  2.08831909E+01  4.75783476E+00 -6.14529915E+01  6.35327635E+00 -3.15099715E+01  7.95441595E+01 
  9.50857143E+01  3.37714286E+01 -1.03200000E+02 -2.74285714E+00 -2.74285714E+00  2.57142857E+00 -1.20571429E+01  3.33714286E+01 -1.36114286E+02 -6.36000000E+01  3.82285714E+01  9.56000000E+01  4.65714286E+01  7.33142857E+01  6.00000000E+00 -7.36000000E+01  2.65714286E+01 -1.09028571E+02 -1.32971429E+02 -4.17714286E+01  1.25714286E+00 -3.81714286E+01  5.00000000E+01 -9.18857143E+01  9.08571429E+00  9.76571429E+01  6.59428571E+01 -2.51428571E+01  3.59428571E+01  4.62857143E+00 -6.58857143E+01 -5.12571429E+01  6.19428571E+01 -1.25714286E+02 -7.82857143E+00 -9.20000000E+00 -8.53714286E+01 -7.61714286E+01 -4.88571429E+01  3.08571429E+01  1.10914286E+02  1.94857143E+01 -4.09714286E+01 -7.88571429E+00 -2.05714286E+00  6.04571429E+01  3.14285714E+01  5.70285714E+01  3.94285714E+00  5.12571429E+01  3.82857143E+00 -3.09714286E+01  3.06857143E+01 -1.68971429E+02  1.29142857E+01 -3.48000000E+01  7.72000000E+01 -2.32000000E+01  1.09600000E+02 -3.52571429E+01  1.40000000E+01 -3.19428571E+01 -7.30857143E+01 -1.03085714E+02  2.68000000E+01  4.04571429E+01 -5.30857143E+01  3.86285714E+01  6.34285714E+00 -1.66571429E+02 -1.05257143E+02 -3.28571429E+01 -1.31428571E+01  2.14857143E+01 -5.00000000E+01  4.42285714E+01  2.39428571E+01  1.37428571E+02  5.77714286E+01 -3.38285714E+01 -3.10857143E+01  2.81142857E+01 -1.64571429E+02  8.13714286E+01 -1.13542857E+02 -8.40000000E+00 -2.59428571E+01 -3.96000000E+01  4.97142857E+00 -6.93714286E+01 -1.14285714E+01 -2.50285714E+01  2.76571429E+01 -2.84000000E+01  7.46857143E+01  1.86285714E+01 -1.28000000E+01 -3.56000000E+01 -7.53142857E+01  1.93142857E+01  6.25142857E+01 -1.44457143E+02  2.68571429E+01  1.25714286E+01 -1.63828571E+02  1.67428571E+01 -5.48571429E+00 -5.02857143E+00 -5.21714286E+01 -7.46285714E+01 -8.49714286E+01  2.16000000E+01 -6.82857143E+01  1.39428571E+01  5.20571429E+01  7.04000000E+01  6.85714286E-01  2.41714286E+01  3.64571429E+01  3.16571429E+01 
