  0.00000000E+00 -8.07166667E+01 -9.64673333E+01 -1.02776000E+02 -1.06526333E+02 -1.08042333E+02 -1.10091000E+02 -1.10327667E+02 -1.08815333E+02 -1.10565000E+02 -1.10858333E+02 -1.12178000E+02 -1.12276667E+02 -1.10693000E+02 -1.11307333E+02 -1.11354667E+02 -1.11146000E+02 -1.07991333E+02 -1.11238667E+02 -1.12444000E+02 -1.13253333E+02 -1.10595333E+02 -1.09314333E+02 -1.10833333E+02 -1.13406333E+02 -1.11361000E+02 -1.12256667E+02 -1.14806667E+02 -1.12102667E+02 -1.08148333E+02 -1.09865667E+02 -1.08219000E+02 -1.11001667E+02 -1.10507000E+02 -1.13209333E+02 -1.12075667E+02 -1.10478333E+02 -1.07605000E+02 -1.10151333E+02 -1.10275667E+02 -1.11320000E+02 -1.12279000E+02 -1.11798333E+02 -1.13131667E+02 -1.13089333E+02 -1.13583333E+02 -1.11759667E+02 -1.11137333E+02 -1.13167000E+02 -1.10387333E+02 
 -1.10221000E+02 -1.14589000E+02 -1.16326000E+02 -1.18607000E+02 -1.16009333E+02 -1.17661667E+02 -1.17723667E+02 -1.13485000E+02 -1.15311667E+02 -1.14705000E+02 -1.15960667E+02 -1.17156000E+02 -1.18578667E+02 -1.16652333E+02 -1.15592333E+02 -1.14169333E+02 -1.15128333E+02 -1.17322333E+02 -1.15811667E+02 -1.17182000E+02 -1.17001333E+02 -1.14199667E+02 -1.13560000E+02 -1.16397667E+02 -1.17842000E+02 -1.14636333E+02 -1.16047333E+02 -1.15032000E+02 -1.17452333E+02 -1.17073000E+02 -1.15918667E+02 -1.16389000E+02 -1.16756667E+02 -1.17133333E+02 -1.14331333E+02 -1.16787667E+02 -1.19793667E+02 -1.16607333E+02 -1.15824000E+02 -1.16265000E+02 -1.14903667E+02 -1.12659000E+02 -1.16886667E+02 -1.16804000E+02 -1.16627000E+02 -1.17211000E+02 -1.18207667E+02 -1.16710000E+02 -1.13906667E+02 -1.13824333E+02 
 -1.13455667E+02 -1.19576333E+02 -1.20456333E+02 -1.22846333E+02 -1.18233333E+02 -1.20105667E+02 -1.21744333E+02 -1.20431000E+02 -1.22676667E+02 -1.23536333E+02 -1.21958667E+02 -1.22703333E+02 -1.22787000E+02 -1.22159667E+02 -1.22360667E+02 -1.24116667E+02 -1.22007333E+02 -1.20810333E+02 -1.21272000E+02 -1.21904667E+02 -1.20873000E+02 -1.19532333E+02 -1.20865667E+02 -1.22124667E+02 -1.19661667E+02 -1.22713333E+02 -1.22891667E+02 -1.20659000E+02 -1.22160000E+02 -1.19414000E+02 -1.21158667E+02 -1.22207667E+02 -1.20884333E+02 -1.19045333E+02 -1.20550333E+02 -1.21715000E+02 -1.23194667E+02 -1.24172000E+02 -1.22008000E+02 -1.19674000E+02 -1.19574667E+02 -1.18682333E+02 -1.20254000E+02 -1.21968000E+02 -1.23930667E+02 -1.22283000E+02 -1.20156333E+02 -1.19038333E+02 -1.18949667E+02 -1.21725000E+02 
 -1.20721000E+02 -1.21484333E+02 -1.25474333E+02 -1.24304000E+02 -1.26672667E+02 -1.25434333E+02 -1.24857667E+02 -1.28747000E+02 -1.28541667E+02 -1.29707000E+02 -1.28442000E+02 -1.27796000E+02 -1.28501000E+02 -1.26299333E+02 -1.25049000E+02 -1.25677333E+02 -1.26467667E+02 -1.26779333E+02 -1.24092667E+02 -1.23567333E+02 -1.24937333E+02 -1.23021000E+02 -1.25690667E+02 -1.28680333E+02 -1.30821667E+02 -1.30494667E+02 -1.29675000E+02 -1.26918000E+02 -1.25357333E+02 -1.24785333E+02 -1.24364667E+02 -1.24466333E+02 -1.25749667E+02 -1.25082667E+02 -1.27611000E+02 -1.29357000E+02 -1.29762000E+02 -1.29111333E+02 -1.27685000E+02 -1.28002667E+02 -1.30141333E+02 -1.31177333E+02 -1.29958333E+02 -1.28992667E+02 -1.29099667E+02 -1.26779000E+02 -1.25004667E+02 -1.26938000E+02 -1.26671000E+02 -1.25579000E+02 
 -1.24996667E+02 -1.27819667E+02 -1.28337667E+02 -1.29912667E+02 -1.30977000E+02 -1.31874333E+02 -1.32641333E+02 -1.32823000E+02 -1.32013333E+02 -1.30943000E+02 -1.31894667E+02 -1.32220333E+02 -1.31749667E+02 -1.31931000E+02 -1.32152667E+02 -1.31581000E+02 -1.32153333E+02 -1.30283667E+02 -1.33902333E+02 -1.32862333E+02 -1.32697333E+02 -1.33077667E+02 -1.32735333E+02 -1.31213000E+02 -1.29666667E+02 -1.27899333E+02 -1.27995667E+02 -1.27978333E+02 -1.30909667E+02 -1.30782667E+02 -1.32256333E+02 -1.32010333E+02 -1.30957000E+02 -1.30358000E+02 -1.29987333E+02 -1.32361333E+02 -1.29439000E+02 -1.30517333E+02 -1.30496000E+02 -1.29294000E+02 -1.27850000E+02 -1.27136000E+02 -1.30100667E+02 -1.31607333E+02 -1.29513667E+02 -1.31751000E+02 -1.31728333E+02 -1.32138333E+02 -1.30500667E+02 -1.33149000E+02 
 -1.32854000E+02 -1.33959333E+02 -1.35636000E+02 -1.36920333E+02 -1.36646667E+02 -1.34406333E+02 -1.36051000E+02 -1.35654333E+02 -1.37997000E+02 -1.39414667E+02 -1.39300667E+02 -1.41173000E+02 -1.40319667E+02 -1.39900000E+02 -1.39688333E+02 -1.40658000E+02 -1.42138000E+02 -1.39815667E+02 -1.40118667E+02 -1.39681333E+02 -1.40607667E+02 -1.40648000E+02 -1.38074000E+02 -1.38347333E+02 -1.38611333E+02 -1.41013667E+02 -1.39304333E+02 -1.39999667E+02 -1.39406667E+02 -1.40488000E+02 -1.39166667E+02 -1.38981000E+02 -1.41480333E+02 -1.37404333E+02 -1.37396333E+02 -1.38398333E+02 -1.35193667E+02 -1.37417333E+02 -1.37942000E+02 -1.37544667E+02 -1.38099000E+02 -1.35400000E+02 -1.35970000E+02 -1.35920667E+02 -1.41597667E+02 -1.38336333E+02 -1.39116333E+02 -1.40853667E+02 -1.37230000E+02 -1.36683667E+02 
 -1.37073000E+02 -1.40517333E+02 -1.39325667E+02 -1.42777000E+02 -1.44410667E+02 -1.43413333E+02 -1.45087667E+02 -1.43304000E+02 -1.43367667E+02 -1.44092667E+02 -1.45430000E+02 -1.45308333E+02 -1.46951333E+02 -1.47387333E+02 -1.47940333E+02 -1.47553000E+02 -1.46596333E+02 -1.46027667E+02 -1.46479333E+02 -1.42149000E+02 -1.45053333E+02 -1.46311333E+02 -1.45539333E+02 -1.42984667E+02 -1.45340333E+02 -1.47704000E+02 -1.43888000E+02 -1.47395333E+02 -1.49446000E+02 -1.48572000E+02 -1.51199333E+02 -1.49351333E+02 -1.49911667E+02 -1.50224000E+02 -1.48187000E+02 -1.44403667E+02 -1.46060667E+02 -1.47536667E+02 -1.51669000E+02 -1.48072333E+02 -1.47910333E+02 -1.47934667E+02 -1.45567667E+02 -1.42990000E+02 -1.43828333E+02 -1.46042333E+02 -1.44210333E+02 -1.44571000E+02 -1.46840333E+02 -1.46495000E+02 
 -1.44114000E+02 -1.49418000E+02 -1.50209000E+02 -1.54955333E+02 -1.54325000E+02 -1.52491000E+02 -1.51445333E+02 -1.52271000E+02 -1.53000667E+02 -1.53140333E+02 -1.51870667E+02 -1.53234000E+02 -1.53690000E+02 -1.51643000E+02 -1.51594333E+02 -1.51477333E+02 -1.50714000E+02 -1.49985333E+02 -1.49534000E+02 -1.52491333E+02 -1.51727333E+02 -1.51044000E+02 -1.48563000E+02 -1.50482667E+02 -1.53245000E+02 -1.52640000E+02 -1.51087667E+02 -1.49871000E+02 -1.49470333E+02 -1.49601667E+02 -1.49507667E+02 -1.48453667E+02 -1.48317000E+02 -1.51804000E+02 -1.51933000E+02 -1.47275333E+02 -1.47094667E+02 -1.48857667E+02 -1.49131667E+02 -1.49025000E+02 -1.48017667E+02 -1.51432000E+02 -1.49652333E+02 -1.50525333E+02 -1.50322000E+02 -1.50923000E+02 -1.51979333E+02 -1.51473000E+02 -1.47339333E+02 -1.51199333E+02 
 -1.49894667E+02 -1.55920333E+02 -1.54685333E+02 -1.55181333E+02 -1.57887333E+02 -1.56749000E+02 -1.57244667E+02 -1.54717667E+02 -1.58086333E+02 -1.57168667E+02 -1.59120667E+02 -1.59459000E+02 -1.61509667E+02 -1.60706000E+02 -1.62076667E+02 -1.62053667E+02 -1.59923333E+02 -1.60664000E+02 -1.58862000E+02 -1.57661667E+02 -1.57645000E+02 -1.58717333E+02 -1.59485667E+02 -1.59123667E+02 -1.58401667E+02 -1.58649667E+02 -1.57955667E+02 -1.55640333E+02 -1.57031667E+02 -1.57224333E+02 -1.59090667E+02 -1.60836000E+02 -1.59834000E+02 -1.58124667E+02 -1.61213667E+02 -1.61551333E+02 -1.60092333E+02 -1.58679333E+02 -1.63059333E+02 -1.62246333E+02 -1.62293333E+02 -1.60079333E+02 -1.59214000E+02 -1.57932333E+02 -1.56993667E+02 -1.60680000E+02 -1.59146667E+02 -1.58159667E+02 -1.58417333E+02 -1.59321667E+02 
 -1.61671333E+02 -1.64808333E+02 -1.66386000E+02 -1.67280667E+02 -1.67775333E+02 -1.69471333E+02 -1.70551667E+02 -1.69516000E+02 -1.69229333E+02 -1.70831000E+02 -1.71220667E+02 -1.71239333E+02 -1.73375000E+02 -1.75741333E+02 -1.75544000E+02 -1.72505333E+02 -1.72946333E+02 -1.72035000E+02 -1.73005667E+02 -1.73417000E+02 -1.70638667E+02 -1.67006667E+02 -1.67995333E+02 -1.68866333E+02 -1.66811667E+02 -1.69402333E+02 -1.68130333E+02 -1.65850000E+02 -1.66269000E+02 -1.66796667E+02 -1.69709333E+02 -1.70780000E+02 -1.68910667E+02 -1.72026667E+02 -1.72996000E+02 -1.74478333E+02 -1.72451000E+02 -1.70860000E+02 -1.71559000E+02 -1.75323667E+02 -1.72534000E+02 -1.71726333E+02 -1.70947667E+02 -1.67851667E+02 -1.67048000E+02 -1.68242000E+02 -1.66386000E+02 -1.64042667E+02 -1.64526333E+02 -1.65785333E+02 
 -1.66139667E+02 -1.71147667E+02 -1.74156333E+02 -1.74619667E+02 -1.77209667E+02 -1.77856333E+02 -1.79460333E+02 -1.79279667E+02 -1.76318333E+02 -1.75498000E+02 -1.74949000E+02 -1.75632667E+02 -1.74662000E+02 -1.73699333E+02 -1.75107000E+02 -1.77360333E+02 -1.76407667E+02 -1.76117667E+02 -1.78963333E+02 -1.79592333E+02 -1.80949000E+02 -1.80376667E+02 -1.79028000E+02 -1.76482667E+02 -1.81445000E+02 -1.78118333E+02 -1.77263333E+02 -1.74814000E+02 -1.76438000E+02 -1.77804333E+02 -1.77427333E+02 -1.75120667E+02 -1.73696333E+02 -1.73737667E+02 -1.74581333E+02 -1.77115667E+02 -1.73317667E+02 -1.77218000E+02 -1.73842667E+02 -1.74461000E+02 -1.74908667E+02 -1.77384000E+02 -1.76910667E+02 -1.76979000E+02 -1.78008000E+02 -1.79119667E+02 -1.78988000E+02 -1.81052667E+02 -1.79209000E+02 -1.78147667E+02 
 -1.77616333E+02 -1.81995667E+02 -1.85101333E+02 -1.86945667E+02 -1.86497667E+02 -1.86185333E+02 -1.83139000E+02 -1.84690000E+02 -1.81920667E+02 -1.85340333E+02 -1.86964000E+02 -1.86711000E+02 -1.85616000E+02 -1.85409667E+02 -1.87088667E+02 -1.86274000E+02 -1.86225667E+02 -1.87195667E+02 -1.87577333E+02 -1.87998667E+02 -1.88443000E+02 -1.84669333E+02 -1.87629000E+02 -1.84802667E+02 -1.86454000E+02 -1.87405667E+02 -1.86896000E+02 -1.90534000E+02 -1.92144333E+02 -1.94063000E+02 -1.92258000E+02 -1.88973000E+02 -1.87505000E+02 -1.88241000E+02 -1.88448667E+02 -1.88442667E+02 -1.91154667E+02 -1.85576667E+02 -1.84285000E+02 -1.84425667E+02 -1.85148333E+02 -1.84886000E+02 -1.86451667E+02 -1.86205333E+02 -1.87679667E+02 -1.86392333E+02 -1.90102333E+02 -1.89005333E+02 -1.85953667E+02 -1.88485333E+02 
 -1.88065667E+02 -1.92177667E+02 -1.93223333E+02 -1.94680000E+02 -1.96232000E+02 -1.99444000E+02 -2.04229667E+02 -2.02215333E+02 -2.00431667E+02 -2.01254000E+02 -2.00477667E+02 -2.01621667E+02 -1.99772000E+02 -2.02035000E+02 -2.01962667E+02 -1.99516667E+02 -1.98595333E+02 -1.99415333E+02 -1.99660000E+02 -1.97144333E+02 -1.98733333E+02 -2.01167667E+02 -2.01046667E+02 -2.02355000E+02 -2.04279000E+02 -2.04033667E+02 -2.02210667E+02 -2.01184333E+02 -2.00612333E+02 -2.01139333E+02 -2.02593667E+02 -2.01701000E+02 -2.03784333E+02 -2.02622000E+02 -2.04285000E+02 -2.04204667E+02 -2.01774667E+02 -2.02446333E+02 -2.00841000E+02 -1.98509333E+02 -1.98086667E+02 -2.01046000E+02 -1.99617667E+02 -1.97028000E+02 -1.94559333E+02 -1.95736333E+02 -1.97762667E+02 -1.97829000E+02 -1.99468333E+02 -2.00797000E+02 
 -2.00131667E+02 -2.06994667E+02 -2.06116000E+02 -2.08659333E+02 -2.09323667E+02 -2.07955333E+02 -2.13048667E+02 -2.13796000E+02 -2.11561000E+02 -2.10808000E+02 -2.08920667E+02 -2.08543000E+02 -2.09988667E+02 -2.12672000E+02 -2.10400667E+02 -2.09633333E+02 -2.11106333E+02 -2.12142333E+02 -2.12371667E+02 -2.12530667E+02 -2.13292000E+02 -2.11754000E+02 -2.09674000E+02 -2.09065000E+02 -2.08817333E+02 -2.10856667E+02 -2.10793333E+02 -2.12130667E+02 -2.13923333E+02 -2.13901333E+02 -2.14839667E+02 -2.14551000E+02 -2.13694667E+02 -2.13409333E+02 -2.15841667E+02 -2.18175000E+02 -2.16888667E+02 -2.17065000E+02 -2.15984000E+02 -2.15140667E+02 -2.14696667E+02 -2.15648667E+02 -2.13042000E+02 -2.10036000E+02 -2.10737333E+02 -2.10282667E+02 -2.08520333E+02 -2.09901000E+02 -2.07749333E+02 -2.09839667E+02 
 -2.10324000E+02 -2.10367333E+02 -2.12541333E+02 -2.19365667E+02 -2.19936667E+02 -2.21671333E+02 -2.20503000E+02 -2.18976333E+02 -2.17068333E+02 -2.20949333E+02 -2.22967333E+02 -2.24529000E+02 -2.24125000E+02 -2.27377000E+02 -2.27146333E+02 -2.24579667E+02 -2.24667667E+02 -2.21169667E+02 -2.21140333E+02 -2.22160667E+02 -2.21413000E+02 -2.23090333E+02 -2.26782333E+02 -2.27437667E+02 -2.25656333E+02 -2.24293667E+02 -2.22758000E+02 -2.23374333E+02 -2.22942333E+02 -2.23086333E+02 -2.24047000E+02 -2.25475667E+02 -2.24315667E+02 -2.25072667E+02 -2.23205000E+02 -2.22151000E+02 -2.22578667E+02 -2.24277000E+02 -2.25534000E+02 -2.21852333E+02 -2.23966667E+02 -2.24275000E+02 -2.25185667E+02 -2.26068000E+02 -2.26898667E+02 -2.27156667E+02 -2.26509000E+02 -2.25905000E+02 -2.25531333E+02 -2.23791667E+02 
 -2.22611333E+02 -2.26336000E+02 -2.26472667E+02 -2.29307000E+02 -2.30795000E+02 -2.34153000E+02 -2.38305000E+02 -2.40520333E+02 -2.39643667E+02 -2.40616667E+02 -2.39494000E+02 -2.36827000E+02 -2.38325000E+02 -2.34714667E+02 -2.35777667E+02 -2.39299333E+02 -2.38110667E+02 -2.42457000E+02 -2.39787333E+02 -2.41090667E+02 -2.41371333E+02 -2.36872667E+02 -2.37038000E+02 -2.34000000E+02 -2.33205000E+02 -2.36388667E+02 -2.35365000E+02 -2.36976333E+02 -2.38533000E+02 -2.37391333E+02 -2.36762333E+02 -2.34017667E+02 -2.35099000E+02 -2.33824667E+02 -2.35449333E+02 -2.34923333E+02 -2.34587667E+02 -2.33528333E+02 -2.33396333E+02 -2.37174667E+02 -2.35894000E+02 -2.34336000E+02 -2.38957000E+02 -2.38656667E+02 -2.39922000E+02 -2.42441000E+02 -2.41356667E+02 -2.38074333E+02 -2.37806000E+02 -2.37967000E+02 
 -2.38257333E+02 -2.37794333E+02 -2.40473333E+02 -2.43441667E+02 -2.48589000E+02 -2.50147000E+02 -2.52080333E+02 -2.53913667E+02 -2.53005000E+02 -2.53963000E+02 -2.57232667E+02 -2.59875000E+02 -2.56327667E+02 -2.55222667E+02 -2.55734667E+02 -2.55399000E+02 -2.56718333E+02 -2.55341000E+02 -2.55015333E+02 -2.56267000E+02 -2.60178667E+02 -2.60369333E+02 -2.57245000E+02 -2.56029333E+02 -2.56248667E+02 -2.57231333E+02 -2.58397667E+02 -2.57688667E+02 -2.58873333E+02 -2.59625333E+02 -2.59839333E+02 -2.60645000E+02 -2.61575000E+02 -2.61054333E+02 -2.61788667E+02 -2.61827333E+02 -2.60992667E+02 -2.55935000E+02 -2.55927000E+02 -2.57839333E+02 -2.56814000E+02 -2.59161667E+02 -2.59837333E+02 -2.60251667E+02 -2.61668667E+02 -2.58564333E+02 -2.58422667E+02 -2.54376000E+02 -2.56369000E+02 -2.54958000E+02 
