  0.00000000E+00 -4.38463333E+01 -5.03446667E+01 -5.11160000E+01 -5.34853333E+01 -5.47120000E+01 -5.57833333E+01 -5.56000000E+01 -5.42706667E+01 -5.49820000E+01 
 -5.31960000E+01 -5.47470000E+01 -5.81063333E+01 -5.75216667E+01 -5.78926667E+01 -5.92626667E+01 -5.88163333E+01 -5.87903333E+01 -5.87943333E+01 -5.90370000E+01 
 -5.70930000E+01 -5.90973333E+01 -6.00283333E+01 -5.96120000E+01 -6.04363333E+01 -6.07840000E+01 -6.08580000E+01 -5.95080000E+01 -5.94530000E+01 -6.10593333E+01 
 -6.14223333E+01 -6.28406667E+01 -6.24553333E+01 -6.24303333E+01 -6.14180000E+01 -6.03496667E+01 -6.28616667E+01 -6.22696667E+01 -6.37110000E+01 -6.42726667E+01 
 -6.42483333E+01 -6.56893333E+01 -6.54906667E+01 -6.59110000E+01 -6.43560000E+01 -6.67600000E+01 -6.68793333E+01 -6.59710000E+01 -6.72716667E+01 -6.49863333E+01 
 -6.54843333E+01 -6.59550000E+01 -6.79376667E+01 -6.89140000E+01 -6.98136667E+01 -7.00563333E+01 -7.00106667E+01 -6.97260000E+01 -6.80846667E+01 -6.83320000E+01 
 -6.84010000E+01 -7.18893333E+01 -7.19513333E+01 -7.28526667E+01 -7.31630000E+01 -7.25463333E+01 -7.10010000E+01 -6.98476667E+01 -7.20886667E+01 -7.31163333E+01 
 -7.23673333E+01 -7.34746667E+01 -7.43140000E+01 -7.25946667E+01 -7.50043333E+01 -7.57390000E+01 -7.49036667E+01 -7.55843333E+01 -7.57473333E+01 -7.42743333E+01 
 -7.48993333E+01 -7.58133333E+01 -7.75940000E+01 -7.80220000E+01 -8.02556667E+01 -8.02500000E+01 -8.23446667E+01 -8.01380000E+01 -8.00326667E+01 -8.04960000E+01 
 -8.07113333E+01 -8.16666667E+01 -8.32353333E+01 -8.43043333E+01 -8.50470000E+01 -8.55850000E+01 -8.69890000E+01 -8.44126667E+01 -8.39890000E+01 -8.20150000E+01 
 -8.14950000E+01 -8.20566667E+01 -8.42193333E+01 -8.44676667E+01 -8.53353333E+01 -8.66083333E+01 -8.97323333E+01 -9.21656667E+01 -8.98166667E+01 -8.77473333E+01 
 -8.83773333E+01 -9.12910000E+01 -9.31563333E+01 -9.38083333E+01 -9.26233333E+01 -9.23050000E+01 -9.36250000E+01 -9.26373333E+01 -9.29816667E+01 -9.43143333E+01 
 -9.46273333E+01 -9.62060000E+01 -9.62003333E+01 -9.57726667E+01 -9.79103333E+01 -9.94500000E+01 -9.88883333E+01 -9.69486667E+01 -9.60863333E+01 -9.86736667E+01 
 -9.86553333E+01 -1.02252000E+02 -1.05001333E+02 -1.05622667E+02 -1.06817000E+02 -1.08307000E+02 -1.06420667E+02 -1.05070333E+02 -1.05372000E+02 -1.06125333E+02 
 -1.06163333E+02 -1.06501333E+02 -1.07678667E+02 -1.08434333E+02 -1.11641667E+02 -1.10600000E+02 -1.10702333E+02 -1.10547000E+02 -1.11030000E+02 -1.12057000E+02 
 -1.10236667E+02 -1.13336333E+02 -1.12905333E+02 -1.13486667E+02 -1.13847000E+02 -1.15784000E+02 -1.17506000E+02 -1.16453333E+02 -1.15805333E+02 -1.15631000E+02 
 -1.16791333E+02 -1.20835667E+02 -1.20617667E+02 -1.21337667E+02 -1.21124667E+02 -1.21851000E+02 -1.22973667E+02 -1.22699667E+02 -1.23451333E+02 -1.27722333E+02 
 -1.27367667E+02 -1.30688333E+02 -1.29741000E+02 -1.29787333E+02 -1.31342000E+02 -1.34196000E+02 -1.34353333E+02 -1.34954000E+02 -1.34444667E+02 -1.34439333E+02 
 -1.34098667E+02 -1.38054000E+02 -1.39694333E+02 -1.40598000E+02 -1.42042333E+02 -1.44647000E+02 -1.46827667E+02 -1.47102667E+02 -1.47002667E+02 -1.47077667E+02 
 -1.46453667E+02 -1.48620667E+02 -1.49028000E+02 -1.52689667E+02 -1.52392000E+02 -1.54032333E+02 -1.52665667E+02 -1.52517333E+02 -1.53711000E+02 -1.55606333E+02 
 -1.56818667E+02 -1.58047333E+02 -1.60498667E+02 -1.62514333E+02 -1.64567333E+02 -1.67828000E+02 -1.67897000E+02 -1.68830667E+02 -1.70985333E+02 -1.74015667E+02 
 -1.74315000E+02 -1.76319333E+02 -1.76361000E+02 -1.77414000E+02 -1.80363667E+02 -1.80980333E+02 -1.79859667E+02 -1.82282333E+02 -1.81871000E+02 -1.83639000E+02 
 -1.83114000E+02 -1.85328000E+02 -1.86938667E+02 -1.86975000E+02 -1.86829667E+02 -1.88285000E+02 -1.89097333E+02 -1.87416000E+02 -1.89235333E+02 -1.91339000E+02 
