 -2.21097333E+03 -2.22685767E+03 -2.24220333E+03 -2.26279067E+03 -2.27237167E+03 -2.28698100E+03 -2.29832933E+03 -2.30904633E+03 -2.31944300E+03 -2.33374067E+03 -2.34306633E+03 -2.35346733E+03 -2.36327900E+03 -2.37780400E+03 -2.38621233E+03 -2.39491500E+03 -2.40456967E+03 -2.40777233E+03 -2.41854367E+03 -2.42537267E+03 -2.43277633E+03 -2.44058867E+03 -2.44478100E+03 -2.44761700E+03 -2.45393067E+03 -2.45356300E+03 -2.45637433E+03 -2.45757333E+03 -2.45897267E+03 -2.46160933E+03 -2.46555433E+03 -2.47502967E+03 -2.47275033E+03 -2.48037333E+03 -2.48705167E+03 -2.48796300E+03 -2.50223167E+03 -2.50327333E+03 -2.51033700E+03 -2.51093467E+03 -2.50774633E+03 -2.49913100E+03 -2.50421600E+03 -2.50837567E+03 -2.50727700E+03 -2.51250433E+03 -2.52365067E+03 -2.52794200E+03 -2.52867867E+03 -2.52923467E+03 -2.53455000E+03 -2.53678300E+03 -2.54261133E+03 -2.54827600E+03 -2.54538067E+03 -2.54836933E+03 -2.53788100E+03 -2.53462167E+03 -2.53903167E+03 -2.54585900E+03 -2.54859733E+03 -2.54357167E+03 -2.54001200E+03 -2.53531800E+03 -2.53263733E+03 -2.52187767E+03 -2.52867633E+03 -2.53250600E+03 -2.53877733E+03 -2.54112767E+03 -2.54582167E+03 -2.54203433E+03 -2.53951000E+03 -2.53198433E+03 -2.52602133E+03 -2.52581533E+03 -2.52668700E+03 -2.52248467E+03 -2.52096900E+03 -2.52561167E+03 -2.52796100E+03 -2.52718433E+03 -2.52740300E+03 -2.52367633E+03 -2.52870433E+03 -2.52852100E+03 -2.52525167E+03 -2.52347100E+03 -2.52761600E+03 -2.52861633E+03 -2.52572467E+03 -2.52965700E+03 -2.53595167E+03 -2.54051333E+03 -2.53714767E+03 -2.53228000E+03 -2.52731433E+03 -2.52814500E+03 -2.52911567E+03 -2.52385433E+03 
 -2.52401800E+03 -2.54472200E+03 -2.56443500E+03 -2.58350067E+03 -2.59714767E+03 -2.61176133E+03 -2.62593533E+03 -2.63850667E+03 -2.65568100E+03 -2.66830567E+03 -2.67794533E+03 -2.69178900E+03 -2.70538233E+03 -2.71569267E+03 -2.72632767E+03 -2.72980267E+03 -2.73962733E+03 -2.74358500E+03 -2.75356433E+03 -2.76210300E+03 -2.76873767E+03 -2.78362300E+03 -2.79397100E+03 -2.80584733E+03 -2.80997233E+03 -2.81725867E+03 -2.82144867E+03 -2.82431567E+03 -2.83042267E+03 -2.84127567E+03 -2.84409933E+03 -2.84701267E+03 -2.84338367E+03 -2.84923800E+03 -2.85283567E+03 -2.85954933E+03 -2.85629967E+03 -2.85074767E+03 -2.85840100E+03 -2.85825533E+03 -2.86625900E+03 -2.86546200E+03 -2.86252933E+03 -2.86129833E+03 -2.86701033E+03 -2.86577133E+03 -2.86601000E+03 -2.86648733E+03 -2.86969467E+03 -2.87710567E+03 -2.87867633E+03 -2.88150600E+03 -2.88413300E+03 -2.88940533E+03 -2.88768000E+03 -2.89637100E+03 -2.89012567E+03 -2.89192200E+03 -2.89364100E+03 -2.89161167E+03 -2.89830267E+03 -2.89679467E+03 -2.89066433E+03 -2.89377467E+03 -2.88841533E+03 -2.89904667E+03 -2.90482300E+03 -2.89853933E+03 -2.89385233E+03 -2.89522900E+03 -2.89975467E+03 -2.90431600E+03 -2.90379767E+03 -2.90075333E+03 -2.89774667E+03 -2.90235333E+03 -2.90116467E+03 -2.90311333E+03 -2.89623333E+03 -2.89818867E+03 -2.90212467E+03 -2.89976800E+03 -2.89427067E+03 -2.88837833E+03 -2.89274667E+03 -2.89102100E+03 -2.88106300E+03 -2.88467200E+03 -2.88064967E+03 -2.88256667E+03 -2.87958533E+03 -2.88450567E+03 -2.88407833E+03 -2.88017667E+03 -2.88881900E+03 -2.89234700E+03 -2.88888100E+03 -2.88228800E+03 -2.87956567E+03 -2.87982200E+03 
 -2.88044333E+03 -2.89980067E+03 -2.91367400E+03 -2.93383867E+03 -2.94858967E+03 -2.97629733E+03 -2.98566567E+03 -2.99814767E+03 -2.99863467E+03 -3.01330000E+03 -3.02374700E+03 -3.03785433E+03 -3.04776200E+03 -3.05260767E+03 -3.06864733E+03 -3.07606567E+03 -3.08655333E+03 -3.10245467E+03 -3.11220833E+03 -3.11894967E+03 -3.12633167E+03 -3.13669933E+03 -3.14033033E+03 -3.15204600E+03 -3.15534300E+03 -3.15429233E+03 -3.16028833E+03 -3.16502967E+03 -3.18214167E+03 -3.19179400E+03 -3.20078767E+03 -3.20417500E+03 -3.21158067E+03 -3.21035567E+03 -3.21567567E+03 -3.21661600E+03 -3.22197967E+03 -3.22906500E+03 -3.23075233E+03 -3.23269467E+03 -3.23500000E+03 -3.22993067E+03 -3.22998300E+03 -3.23416000E+03 -3.24580933E+03 -3.24491833E+03 -3.24746333E+03 -3.24690867E+03 -3.24149733E+03 -3.24293467E+03 -3.24569933E+03 -3.24653900E+03 -3.24860200E+03 -3.25091800E+03 -3.24972267E+03 -3.25625633E+03 -3.25606900E+03 -3.25616067E+03 -3.24905667E+03 -3.25139100E+03 -3.25255000E+03 -3.25080300E+03 -3.24765533E+03 -3.25411467E+03 -3.24783167E+03 -3.24827133E+03 -3.24299767E+03 -3.24281867E+03 -3.24314000E+03 -3.24460467E+03 -3.24400067E+03 -3.23811533E+03 -3.23773400E+03 -3.23994233E+03 -3.24172333E+03 -3.25138267E+03 -3.24875067E+03 -3.25280067E+03 -3.25189533E+03 -3.25582467E+03 -3.25804067E+03 -3.24900000E+03 -3.24371300E+03 -3.24029433E+03 -3.24999833E+03 -3.25652967E+03 -3.25748133E+03 -3.26620033E+03 -3.25942033E+03 -3.25799100E+03 -3.25562267E+03 -3.25383567E+03 -3.25434233E+03 -3.25230700E+03 -3.24970167E+03 -3.25099567E+03 -3.24722133E+03 -3.24693000E+03 -3.24708533E+03 -3.24492733E+03 
 -3.24777267E+03 -3.27159000E+03 -3.28477567E+03 -3.30153433E+03 -3.31614633E+03 -3.33443533E+03 -3.34851333E+03 -3.35861367E+03 -3.36847900E+03 -3.38091833E+03 -3.39834200E+03 -3.40566733E+03 -3.42230333E+03 -3.43202133E+03 -3.44184800E+03 -3.45204000E+03 -3.45878867E+03 -3.46279567E+03 -3.47271133E+03 -3.49102300E+03 -3.50377167E+03 -3.51061533E+03 -3.51831567E+03 -3.52280900E+03 -3.53578967E+03 -3.54533100E+03 -3.54933567E+03 -3.55599567E+03 -3.55576933E+03 -3.55803267E+03 -3.55822900E+03 -3.56592333E+03 -3.56904067E+03 -3.57304100E+03 -3.57446500E+03 -3.57372733E+03 -3.58140900E+03 -3.59199800E+03 -3.59588933E+03 -3.59138133E+03 -3.58976700E+03 -3.59306633E+03 -3.59665000E+03 -3.59279667E+03 -3.59062300E+03 -3.59058000E+03 -3.59517900E+03 -3.59051133E+03 -3.58885500E+03 -3.59564833E+03 -3.60242367E+03 -3.60225300E+03 -3.60826200E+03 -3.60300433E+03 -3.60327167E+03 -3.61289867E+03 -3.61984567E+03 -3.62561767E+03 -3.62194067E+03 -3.62227367E+03 -3.61847133E+03 -3.62530333E+03 -3.62585433E+03 -3.61601567E+03 -3.61416900E+03 -3.62061433E+03 -3.61830800E+03 -3.62309500E+03 -3.63080567E+03 -3.63222100E+03 -3.62841500E+03 -3.63153667E+03 -3.62783467E+03 -3.62973367E+03 -3.63096167E+03 -3.63109167E+03 -3.62798633E+03 -3.62663167E+03 -3.63108600E+03 -3.62786867E+03 -3.63054200E+03 -3.62601767E+03 -3.62195400E+03 -3.62741733E+03 -3.62454600E+03 -3.62748167E+03 -3.63084633E+03 -3.62746100E+03 -3.62112033E+03 -3.62176500E+03 -3.62734667E+03 -3.63100300E+03 -3.63177000E+03 -3.62762300E+03 -3.63156367E+03 -3.63592967E+03 -3.63417200E+03 -3.63759867E+03 -3.63412967E+03 -3.63309700E+03 
 -3.64004600E+03 -3.65526533E+03 -3.66840333E+03 -3.68985900E+03 -3.70247467E+03 -3.71857233E+03 -3.72632633E+03 -3.73843867E+03 -3.74691567E+03 -3.76079200E+03 -3.77350133E+03 -3.78791333E+03 -3.80173467E+03 -3.82076600E+03 -3.82994767E+03 -3.83183233E+03 -3.83951500E+03 -3.84820100E+03 -3.85662033E+03 -3.86111233E+03 -3.87694433E+03 -3.88165300E+03 -3.88127733E+03 -3.88679967E+03 -3.89523500E+03 -3.89465200E+03 -3.89997967E+03 -3.90295700E+03 -3.91315233E+03 -3.91869000E+03 -3.92046167E+03 -3.92500233E+03 -3.93228600E+03 -3.94421800E+03 -3.94988767E+03 -3.95750800E+03 -3.95891767E+03 -3.96267167E+03 -3.96645933E+03 -3.96543933E+03 -3.97543667E+03 -3.97976933E+03 -3.97954533E+03 -3.97762800E+03 -3.97816900E+03 -3.97867333E+03 -3.97730300E+03 -3.98876100E+03 -3.98617667E+03 -3.99109833E+03 -3.98970067E+03 -3.98720433E+03 -3.98664600E+03 -3.98806533E+03 -3.98509300E+03 -3.98510567E+03 -3.98505267E+03 -3.99043600E+03 -3.99230200E+03 -3.99038700E+03 -3.98635967E+03 -3.98758567E+03 -3.98312200E+03 -3.97905700E+03 -3.97855533E+03 -3.98259100E+03 -3.98410733E+03 -3.97834367E+03 -3.98084600E+03 -3.97975900E+03 -3.98035933E+03 -3.97671400E+03 -3.97123000E+03 -3.97168933E+03 -3.97253167E+03 -3.97218733E+03 -3.97169767E+03 -3.97110933E+03 -3.98092900E+03 -3.98439800E+03 -3.98239033E+03 -3.98372367E+03 -3.98772167E+03 -3.98041267E+03 -3.98407100E+03 -3.98103467E+03 -3.97991100E+03 -3.99294133E+03 -3.99399967E+03 -3.99700700E+03 -3.99849467E+03 -3.99948233E+03 -3.99781633E+03 -3.99714000E+03 -3.99571000E+03 -3.99099000E+03 -3.99158867E+03 -3.98665900E+03 -3.98457067E+03 -3.98642700E+03 
 -3.99354200E+03 -4.01041000E+03 -4.02834067E+03 -4.04017300E+03 -4.04758800E+03 -4.06234433E+03 -4.07691033E+03 -4.09510967E+03 -4.10851433E+03 -4.12229400E+03 -4.12973167E+03 -4.13421833E+03 -4.14549500E+03 -4.14887967E+03 -4.15885400E+03 -4.16714833E+03 -4.17384633E+03 -4.18383200E+03 -4.18708000E+03 -4.19320133E+03 -4.19832133E+03 -4.20329467E+03 -4.21760667E+03 -4.22466033E+03 -4.23381167E+03 -4.24117800E+03 -4.25021133E+03 -4.25582633E+03 -4.25220433E+03 -4.25739067E+03 -4.25198867E+03 -4.25418167E+03 -4.25849733E+03 -4.26116133E+03 -4.26797900E+03 -4.27528267E+03 -4.28221367E+03 -4.28795433E+03 -4.29599900E+03 -4.30000633E+03 -4.29908000E+03 -4.29977733E+03 -4.30034633E+03 -4.30089967E+03 -4.30609900E+03 -4.31241400E+03 -4.32214167E+03 -4.32005967E+03 -4.32345400E+03 -4.31947700E+03 -4.32523000E+03 -4.33085967E+03 -4.33209933E+03 -4.33951533E+03 -4.33297933E+03 -4.32552700E+03 -4.33063267E+03 -4.33076367E+03 -4.32814900E+03 -4.33328100E+03 -4.33507400E+03 -4.32988000E+03 -4.32546200E+03 -4.32812667E+03 -4.32537933E+03 -4.31696433E+03 -4.31917367E+03 -4.32585700E+03 -4.32162433E+03 -4.32425500E+03 -4.32611767E+03 -4.32586800E+03 -4.32387467E+03 -4.32621667E+03 -4.32151033E+03 -4.31972700E+03 -4.32087167E+03 -4.32482633E+03 -4.32199400E+03 -4.33050967E+03 -4.33736867E+03 -4.33278633E+03 -4.33481233E+03 -4.33353767E+03 -4.33261633E+03 -4.33125067E+03 -4.34032233E+03 -4.33850900E+03 -4.33709867E+03 -4.32666500E+03 -4.32276967E+03 -4.32399367E+03 -4.32768300E+03 -4.33684100E+03 -4.32958500E+03 -4.32885400E+03 -4.32885700E+03 -4.32675700E+03 -4.33359467E+03 -4.33013300E+03 
 -4.33910100E+03 -4.35764767E+03 -4.37347300E+03 -4.38649400E+03 -4.39818167E+03 -4.40424867E+03 -4.41357700E+03 -4.42599600E+03 -4.43925933E+03 -4.44946767E+03 -4.46194167E+03 -4.47539267E+03 -4.48301000E+03 -4.49310700E+03 -4.49910267E+03 -4.50616967E+03 -4.51986467E+03 -4.52661433E+03 -4.54078133E+03 -4.54648967E+03 -4.54937867E+03 -4.54978733E+03 -4.55118300E+03 -4.56064400E+03 -4.56767367E+03 -4.57615467E+03 -4.58071167E+03 -4.58246167E+03 -4.58370133E+03 -4.59620100E+03 -4.59779233E+03 -4.59518733E+03 -4.59331933E+03 -4.59796600E+03 -4.59513700E+03 -4.59915367E+03 -4.59865167E+03 -4.59915100E+03 -4.60746133E+03 -4.60900067E+03 -4.60692467E+03 -4.61406567E+03 -4.61166100E+03 -4.60991100E+03 -4.60587100E+03 -4.60625067E+03 -4.61003133E+03 -4.61199767E+03 -4.60892233E+03 -4.61509100E+03 -4.61177133E+03 -4.60969467E+03 -4.61124267E+03 -4.61453933E+03 -4.61157433E+03 -4.60657667E+03 -4.60819467E+03 -4.60675967E+03 -4.59836133E+03 -4.59982767E+03 -4.60628800E+03 -4.60745433E+03 -4.61339967E+03 -4.61306233E+03 -4.61411900E+03 -4.61087367E+03 -4.61159800E+03 -4.61318733E+03 -4.62101733E+03 -4.62653000E+03 -4.62739900E+03 -4.62541067E+03 -4.62561767E+03 -4.62748267E+03 -4.62476700E+03 -4.62642233E+03 -4.63105533E+03 -4.63177067E+03 -4.63039600E+03 -4.63099933E+03 -4.62712700E+03 -4.62841100E+03 -4.63209300E+03 -4.63302667E+03 -4.62998567E+03 -4.63037667E+03 -4.62857733E+03 -4.62444000E+03 -4.62860300E+03 -4.62469100E+03 -4.62351100E+03 -4.62108367E+03 -4.62163033E+03 -4.62460333E+03 -4.62268767E+03 -4.62611500E+03 -4.62439400E+03 -4.62873767E+03 -4.63071933E+03 -4.62654600E+03 
 -4.63060667E+03 -4.64918000E+03 -4.66132333E+03 -4.66712567E+03 -4.68016667E+03 -4.68970867E+03 -4.69888100E+03 -4.71099333E+03 -4.71983733E+03 -4.73106133E+03 -4.74107767E+03 -4.75037133E+03 -4.75996900E+03 -4.76402067E+03 -4.77548633E+03 -4.78962800E+03 -4.79827200E+03 -4.80606133E+03 -4.80914967E+03 -4.81245433E+03 -4.81901600E+03 -4.82896367E+03 -4.82483567E+03 -4.83010233E+03 -4.83908267E+03 -4.83965167E+03 -4.84455967E+03 -4.85012800E+03 -4.85607433E+03 -4.85599100E+03 -4.86324433E+03 -4.86573867E+03 -4.87006400E+03 -4.86746200E+03 -4.87282367E+03 -4.88017867E+03 -4.88083300E+03 -4.88728567E+03 -4.88785467E+03 -4.88863800E+03 -4.89351400E+03 -4.89669700E+03 -4.89754433E+03 -4.89689167E+03 -4.89380167E+03 -4.89473367E+03 -4.90022333E+03 -4.89963600E+03 -4.89880900E+03 -4.89812133E+03 -4.89790867E+03 -4.89280100E+03 -4.89332867E+03 -4.89778933E+03 -4.89565733E+03 -4.89587333E+03 -4.90028233E+03 -4.89788333E+03 -4.90097833E+03 -4.89186933E+03 -4.89289267E+03 -4.89313667E+03 -4.89354667E+03 -4.89473733E+03 -4.90037033E+03 -4.90443867E+03 -4.89918233E+03 -4.90435833E+03 -4.90055900E+03 -4.89977000E+03 -4.90401300E+03 -4.90492333E+03 -4.90752867E+03 -4.91137667E+03 -4.91632900E+03 -4.91113133E+03 -4.90948233E+03 -4.90270700E+03 -4.90912433E+03 -4.91014100E+03 -4.90753267E+03 -4.90545567E+03 -4.90438200E+03 -4.90654500E+03 -4.90814267E+03 -4.90706333E+03 -4.90563767E+03 -4.90931033E+03 -4.90585467E+03 -4.90830533E+03 -4.90838967E+03 -4.91265700E+03 -4.90681667E+03 -4.90249233E+03 -4.90560033E+03 -4.90510333E+03 -4.90882567E+03 -4.90850333E+03 -4.90749200E+03 -4.90420833E+03 
 -4.90349267E+03 -4.91558600E+03 -4.93260967E+03 -4.94327800E+03 -4.95561667E+03 -4.96726300E+03 -4.97481967E+03 -4.97972133E+03 -4.98873467E+03 -4.98994400E+03 -4.99940267E+03 -5.00786767E+03 -5.01229567E+03 -5.01882367E+03 -5.02545467E+03 -5.03428200E+03 -5.03495400E+03 -5.04088100E+03 -5.04791400E+03 -5.05559067E+03 -5.06263867E+03 -5.06854533E+03 -5.07825833E+03 -5.08437500E+03 -5.08258900E+03 -5.08383433E+03 -5.08347867E+03 -5.08561100E+03 -5.08722533E+03 -5.08819067E+03 -5.09556200E+03 -5.09649833E+03 -5.10477367E+03 -5.11021133E+03 -5.10831400E+03 -5.11057633E+03 -5.11888900E+03 -5.12083400E+03 -5.12562767E+03 -5.13366333E+03 -5.13480667E+03 -5.13611000E+03 -5.13761667E+03 -5.14036600E+03 -5.14162533E+03 -5.13622000E+03 -5.13567967E+03 -5.13504933E+03 -5.13554900E+03 -5.13545300E+03 -5.13768467E+03 -5.13592000E+03 -5.13788033E+03 -5.13922700E+03 -5.14192800E+03 -5.14051333E+03 -5.13777600E+03 -5.13750067E+03 -5.13730800E+03 -5.13427367E+03 -5.13145267E+03 -5.13671867E+03 -5.14021667E+03 -5.14396200E+03 -5.14224400E+03 -5.13942167E+03 -5.14213400E+03 -5.13841567E+03 -5.13428767E+03 -5.13091267E+03 -5.13583067E+03 -5.13141967E+03 -5.13192767E+03 -5.13323967E+03 -5.13476100E+03 -5.13008167E+03 -5.13261033E+03 -5.13786700E+03 -5.13260633E+03 -5.13678300E+03 -5.13987033E+03 -5.14220067E+03 -5.14159200E+03 -5.14344900E+03 -5.14413433E+03 -5.14583833E+03 -5.14647700E+03 -5.14699533E+03 -5.14762600E+03 -5.15087933E+03 -5.15126067E+03 -5.15412767E+03 -5.15009233E+03 -5.15146667E+03 -5.15095467E+03 -5.15010367E+03 -5.15482433E+03 -5.15584233E+03 -5.15063600E+03 -5.14714133E+03 
 -5.14965133E+03 -5.16373600E+03 -5.16245900E+03 -5.16896000E+03 -5.17522900E+03 -5.18890200E+03 -5.19719733E+03 -5.20774167E+03 -5.21981067E+03 -5.22884800E+03 -5.24008900E+03 -5.24868067E+03 -5.25438233E+03 -5.25809600E+03 -5.26356067E+03 -5.27171967E+03 -5.27259933E+03 -5.27792533E+03 -5.28237467E+03 -5.28652733E+03 -5.28397100E+03 -5.28556700E+03 -5.29415867E+03 -5.29484767E+03 -5.30078133E+03 -5.30452300E+03 -5.29973900E+03 -5.30423100E+03 -5.30742733E+03 -5.31427533E+03 -5.31811733E+03 -5.31908667E+03 -5.32385000E+03 -5.32494300E+03 -5.32332200E+03 -5.32868000E+03 -5.32964400E+03 -5.33379533E+03 -5.33738467E+03 -5.33943133E+03 -5.33992933E+03 -5.33665267E+03 -5.33150167E+03 -5.33188000E+03 -5.33426100E+03 -5.33717533E+03 -5.34104533E+03 -5.33761867E+03 -5.33848267E+03 -5.34075600E+03 -5.33302767E+03 -5.33333100E+03 -5.33285867E+03 -5.32999200E+03 -5.32248867E+03 -5.32085667E+03 -5.31865333E+03 -5.31703000E+03 -5.31812633E+03 -5.32043267E+03 -5.32355567E+03 -5.32784267E+03 -5.33093600E+03 -5.33092067E+03 -5.33217467E+03 -5.32859933E+03 -5.32979800E+03 -5.33029033E+03 -5.33125367E+03 -5.33225633E+03 -5.33441000E+03 -5.32982533E+03 -5.32643833E+03 -5.32817167E+03 -5.32907467E+03 -5.33449000E+03 -5.33912600E+03 -5.33389167E+03 -5.33488933E+03 -5.33476633E+03 -5.33946533E+03 -5.33864267E+03 -5.34070233E+03 -5.34398467E+03 -5.33526400E+03 -5.34086100E+03 -5.34014167E+03 -5.33887867E+03 -5.33580267E+03 -5.33266667E+03 -5.33956833E+03 -5.34482433E+03 -5.34335900E+03 -5.33983967E+03 -5.34360700E+03 -5.34834767E+03 -5.34553567E+03 -5.34939367E+03 -5.34681900E+03 -5.34577867E+03 
 -5.34284633E+03 -5.35574633E+03 -5.36096700E+03 -5.36725433E+03 -5.37652433E+03 -5.37970000E+03 -5.38798000E+03 -5.39679267E+03 -5.40256033E+03 -5.41049033E+03 -5.41378600E+03 -5.42067933E+03 -5.42752167E+03 -5.43318633E+03 -5.43703033E+03 -5.43831633E+03 -5.44749000E+03 -5.45436033E+03 -5.45957000E+03 -5.46201067E+03 -5.46403700E+03 -5.46613900E+03 -5.47097467E+03 -5.46720967E+03 -5.47039067E+03 -5.47421667E+03 -5.47858400E+03 -5.48083800E+03 -5.48483533E+03 -5.48793867E+03 -5.48809167E+03 -5.49018700E+03 -5.49021700E+03 -5.48923267E+03 -5.49662533E+03 -5.49798667E+03 -5.49952900E+03 -5.49715233E+03 -5.49744067E+03 -5.50012167E+03 -5.49813533E+03 -5.49842833E+03 -5.49874700E+03 -5.49519333E+03 -5.49898600E+03 -5.50358033E+03 -5.50262333E+03 -5.50123367E+03 -5.50503233E+03 -5.50215433E+03 -5.50314833E+03 -5.50574267E+03 -5.50023200E+03 -5.49680833E+03 -5.49879633E+03 -5.49843067E+03 -5.50069833E+03 -5.49970900E+03 -5.50169267E+03 -5.50186300E+03 -5.49944533E+03 -5.49804633E+03 -5.49920233E+03 -5.49825800E+03 -5.49536233E+03 -5.49512267E+03 -5.49574700E+03 -5.49683433E+03 -5.49831067E+03 -5.49744400E+03 -5.49784767E+03 -5.49564800E+03 -5.49332367E+03 -5.49259300E+03 -5.49068300E+03 -5.49490833E+03 -5.49463300E+03 -5.49863100E+03 -5.50118700E+03 -5.50266033E+03 -5.49931667E+03 -5.49821367E+03 -5.50057767E+03 -5.50065733E+03 -5.50076867E+03 -5.49574867E+03 -5.49716867E+03 -5.49824867E+03 -5.50242700E+03 -5.50566800E+03 -5.50677833E+03 -5.50755733E+03 -5.50953867E+03 -5.50992867E+03 -5.51434600E+03 -5.51561333E+03 -5.51786000E+03 -5.51532200E+03 -5.51502700E+03 -5.51053067E+03 
 -5.51463667E+03 -5.52400200E+03 -5.53052667E+03 -5.53915267E+03 -5.55324300E+03 -5.55755633E+03 -5.56906433E+03 -5.57753500E+03 -5.58735767E+03 -5.58982233E+03 -5.58792700E+03 -5.59181600E+03 -5.59816933E+03 -5.59664433E+03 -5.59942500E+03 -5.60141067E+03 -5.60693967E+03 -5.61293833E+03 -5.61125067E+03 -5.61389867E+03 -5.61673200E+03 -5.61427033E+03 -5.61530533E+03 -5.62192933E+03 -5.62323833E+03 -5.62511600E+03 -5.62873100E+03 -5.62958100E+03 -5.62793267E+03 -5.63048000E+03 -5.63630633E+03 -5.63166267E+03 -5.63859867E+03 -5.63710467E+03 -5.64183633E+03 -5.64183600E+03 -5.64507800E+03 -5.64814300E+03 -5.64732533E+03 -5.64940067E+03 -5.64810200E+03 -5.65286600E+03 -5.65214633E+03 -5.64622600E+03 -5.64233067E+03 -5.64227167E+03 -5.65079433E+03 -5.65106600E+03 -5.64641167E+03 -5.65030800E+03 -5.65326267E+03 -5.65821467E+03 -5.65834067E+03 -5.65721967E+03 -5.65884567E+03 -5.65732233E+03 -5.65731100E+03 -5.65660533E+03 -5.66398500E+03 -5.66400400E+03 -5.65854267E+03 -5.65650033E+03 -5.65689900E+03 -5.65289067E+03 -5.65475033E+03 -5.66052300E+03 -5.66012167E+03 -5.66161733E+03 -5.66024900E+03 -5.66248767E+03 -5.66231633E+03 -5.66871367E+03 -5.67146600E+03 -5.67056367E+03 -5.66414233E+03 -5.66496267E+03 -5.66819867E+03 -5.66542600E+03 -5.66508000E+03 -5.66362400E+03 -5.66314600E+03 -5.66610133E+03 -5.66597567E+03 -5.66937067E+03 -5.66499633E+03 -5.66351233E+03 -5.66095167E+03 -5.65769500E+03 -5.65964967E+03 -5.66001900E+03 -5.65995667E+03 -5.66092833E+03 -5.65958833E+03 -5.65941567E+03 -5.66004733E+03 -5.66502267E+03 -5.66044433E+03 -5.66269200E+03 -5.66259500E+03 -5.66180933E+03 
 -5.65981733E+03 -5.66817567E+03 -5.67283233E+03 -5.67650367E+03 -5.68202733E+03 -5.68289233E+03 -5.68647767E+03 -5.68873900E+03 -5.69633133E+03 -5.70077600E+03 -5.69902200E+03 -5.70764033E+03 -5.71094733E+03 -5.71730667E+03 -5.72217900E+03 -5.72853167E+03 -5.73258300E+03 -5.73098133E+03 -5.73458000E+03 -5.74038100E+03 -5.74103367E+03 -5.74425433E+03 -5.74687867E+03 -5.74818000E+03 -5.75233533E+03 -5.75045100E+03 -5.75535233E+03 -5.75504000E+03 -5.75544800E+03 -5.75585467E+03 -5.75964467E+03 -5.76051800E+03 -5.75903200E+03 -5.76310467E+03 -5.76408867E+03 -5.76522033E+03 -5.76710000E+03 -5.76671967E+03 -5.76904567E+03 -5.76927133E+03 -5.77139733E+03 -5.77000233E+03 -5.76903967E+03 -5.76663967E+03 -5.76244333E+03 -5.76430300E+03 -5.76019133E+03 -5.76128300E+03 -5.76643333E+03 -5.76443800E+03 -5.76242667E+03 -5.75801300E+03 -5.75824700E+03 -5.75501933E+03 -5.75589000E+03 -5.75883800E+03 -5.76367233E+03 -5.76515300E+03 -5.76604367E+03 -5.76705067E+03 -5.76862800E+03 -5.77105433E+03 -5.77193367E+03 -5.77046433E+03 -5.76905133E+03 -5.77140267E+03 -5.76952900E+03 -5.77373100E+03 -5.77809533E+03 -5.77802600E+03 -5.77915400E+03 -5.77653633E+03 -5.77422233E+03 -5.77319400E+03 -5.77429267E+03 -5.76761200E+03 -5.76626167E+03 -5.76655433E+03 -5.76600733E+03 -5.76509633E+03 -5.76687267E+03 -5.76474400E+03 -5.76234000E+03 -5.75994000E+03 -5.75822767E+03 -5.75997100E+03 -5.75792400E+03 -5.75450800E+03 -5.75166367E+03 -5.75338900E+03 -5.75562600E+03 -5.76207667E+03 -5.76470733E+03 -5.76391000E+03 -5.76401767E+03 -5.76590467E+03 -5.76628567E+03 -5.76701233E+03 -5.76789733E+03 -5.76463000E+03 
