      0.00000000     14.86666667     22.70000000     26.81666667     30.96666667     32.18333333     34.26666667     34.25000000     35.60000000     35.73333333     36.91666667     37.50000000     37.43333333     38.18333333     37.81666667     38.41666667     38.03333333     37.76666667     37.60000000     37.80000000     37.61666667     36.36666667     36.91666667     37.65000000     38.83333333 
     37.60000000     37.91666667     38.43333333     38.73333333     39.35000000     39.15000000     39.50000000     40.11666667     39.31666667     39.70000000     39.56666667     39.45000000     39.61666667     39.40000000     38.95000000     39.18333333     39.08333333     38.88333333     38.90000000     39.15000000     40.81666667     39.88333333     40.13333333     40.98333333     39.66666667 
     40.00000000     40.25000000     40.91666667     41.33333333     42.75000000     41.60000000     41.91666667     42.63333333     41.85000000     41.63333333     41.73333333     42.15000000     42.86666667     41.88333333     41.06666667     40.48333333     40.33333333     40.71666667     40.93333333     40.85000000     41.25000000     40.81666667     41.48333333     41.16666667     41.98333333 
     41.61666667     42.50000000     43.01666667     43.33333333     43.80000000     43.75000000     45.23333333     44.86666667     44.70000000     44.51666667     44.73333333     45.81666667     44.38333333     45.95000000     44.78333333     45.01666667     42.86666667     43.75000000     44.13333333     44.11666667     43.45000000     43.96666667     43.36666667     43.91666667     44.86666667 
     44.26666667     45.03333333     44.88333333     45.36666667     45.88333333     45.95000000     46.83333333     46.98333333     47.08333333     47.10000000     46.88333333     47.20000000     46.96666667     47.35000000     46.50000000     46.58333333     47.63333333     48.26666667     48.10000000     47.38333333     45.93333333     46.03333333     46.15000000     45.28333333     44.48333333 
     45.18333333     46.65000000     46.75000000     47.95000000     49.30000000     49.48333333     50.48333333     48.78333333     48.73333333     48.30000000     47.83333333     48.25000000     47.81666667     47.50000000     47.86666667     48.38333333     48.03333333     47.16666667     47.30000000     46.36666667     46.65000000     47.51666667     48.11666667     48.90000000     48.60000000 
     48.11666667     50.51666667     50.53333333     51.08333333     50.90000000     51.46666667     52.70000000     52.88333333     52.43333333     51.75000000     51.31666667     52.08333333     51.13333333     50.63333333     50.40000000     51.40000000     51.60000000     52.13333333     51.41666667     52.28333333     53.50000000     52.50000000     53.01666667     53.23333333     53.35000000 
     53.31666667     53.95000000     53.65000000     53.36666667     55.63333333     55.18333333     54.78333333     54.61666667     54.88333333     55.43333333     55.80000000     56.85000000     55.78333333     55.13333333     55.26666667     54.58333333     54.58333333     54.85000000     54.45000000     55.20000000     54.03333333     54.53333333     53.91666667     53.21666667     53.66666667 
     54.20000000     54.26666667     53.95000000     54.68333333     55.85000000     56.53333333     57.93333333     57.26666667     57.56666667     57.06666667     57.01666667     56.86666667     57.26666667     57.80000000     58.56666667     57.95000000     57.10000000     57.21666667     56.33333333     57.03333333     57.73333333     56.83333333     57.38333333     56.71666667     57.95000000 
     58.00000000     59.93333333     59.33333333     59.13333333     59.55000000     59.31666667     58.96666667     58.33333333     59.30000000     59.43333333     58.95000000     59.30000000     59.53333333     60.28333333     61.05000000     61.11666667     60.40000000     60.93333333     61.78333333     61.86666667     61.30000000     62.05000000     62.85000000     62.18333333     62.25000000 
