  0.00000000E+00 -2.56800000E+00 -3.23966667E+00 -3.67166667E+00 -2.99800000E+00 -3.51400000E+00 -3.62500000E+00 -3.48933333E+00 -3.61766667E+00 -3.90433333E+00 
 -3.80300000E+00 -3.64966667E+00 -4.07266667E+00 -3.29733333E+00 -3.63700000E+00 -3.63033333E+00 -3.20300000E+00 -2.94266667E+00 -3.31233333E+00 -3.47266667E+00 
 -3.53566667E+00 -3.50766667E+00 -3.49633333E+00 -3.63966667E+00 -3.80033333E+00 -3.35533333E+00 -3.59900000E+00 -3.91400000E+00 -3.54200000E+00 -3.81200000E+00 
 -3.77066667E+00 -3.77966667E+00 -3.99033333E+00 -3.89000000E+00 -4.08733333E+00 -4.10666667E+00 -3.56633333E+00 -3.94466667E+00 -4.12566667E+00 -4.93166667E+00 
 -4.01533333E+00 -3.40333333E+00 -3.76133333E+00 -3.61100000E+00 -4.09866667E+00 -4.35200000E+00 -4.19466667E+00 -3.77200000E+00 -3.53166667E+00 -3.89733333E+00 
 -4.03833333E+00 -4.19000000E+00 -4.59100000E+00 -4.53166667E+00 -4.57766667E+00 -4.98400000E+00 -4.82266667E+00 -4.62200000E+00 -4.69600000E+00 -4.49400000E+00 
 -4.26200000E+00 -4.26766667E+00 -4.12866667E+00 -4.20166667E+00 -4.03000000E+00 -4.58133333E+00 -4.55800000E+00 -4.02633333E+00 -4.69033333E+00 -4.24966667E+00 
 -4.19833333E+00 -4.31433333E+00 -4.80800000E+00 -4.61600000E+00 -4.19933333E+00 -4.79933333E+00 -4.87566667E+00 -4.60933333E+00 -4.41966667E+00 -4.13500000E+00 
 -4.46866667E+00 -4.55400000E+00 -5.06000000E+00 -4.94766667E+00 -5.05800000E+00 -5.23166667E+00 -5.21933333E+00 -4.91700000E+00 -5.20666667E+00 -5.64500000E+00 
 -5.35833333E+00 -5.02000000E+00 -4.52833333E+00 -4.80233333E+00 -4.97400000E+00 -5.35500000E+00 -5.59233333E+00 -5.31100000E+00 -5.14500000E+00 -5.61833333E+00 
 -5.72733333E+00 -5.72033333E+00 -5.91133333E+00 -5.71933333E+00 -5.69366667E+00 -5.78133333E+00 -5.55133333E+00 -5.08000000E+00 -5.03800000E+00 -5.41166667E+00 
 -5.38433333E+00 -5.34100000E+00 -5.61200000E+00 -4.93066667E+00 -5.15866667E+00 -5.34666667E+00 -5.56333333E+00 -6.02666667E+00 -5.84700000E+00 -5.57733333E+00 
 -5.15266667E+00 -5.00166667E+00 -5.47866667E+00 -5.56733333E+00 -5.74866667E+00 -5.55933333E+00 -6.17400000E+00 -6.50766667E+00 -5.87600000E+00 -5.91266667E+00 
 -5.73033333E+00 -5.72866667E+00 -5.73600000E+00 -6.04066667E+00 -5.96866667E+00 -5.98466667E+00 -6.33566667E+00 -6.16033333E+00 -6.73233333E+00 -7.04066667E+00 
 -7.01300000E+00 -7.17466667E+00 -7.09500000E+00 -6.89933333E+00 -7.50400000E+00 -7.13533333E+00 -6.80333333E+00 -7.30166667E+00 -7.37633333E+00 -7.22866667E+00 
 -7.09266667E+00 -6.82300000E+00 -6.82866667E+00 -7.19400000E+00 -7.45100000E+00 -7.63666667E+00 -7.64266667E+00 -7.54533333E+00 -7.24000000E+00 -7.64833333E+00 
 -7.93133333E+00 -7.71900000E+00 -8.09466667E+00 -8.08500000E+00 -8.60766667E+00 -8.38933333E+00 -8.48366667E+00 -8.46100000E+00 -8.53166667E+00 -8.28966667E+00 
 -8.18100000E+00 -8.41033333E+00 -8.30066667E+00 -8.31133333E+00 -8.45600000E+00 -8.82033333E+00 -8.69366667E+00 -8.94933333E+00 -8.22066667E+00 -7.42100000E+00 
 -8.22633333E+00 -7.95633333E+00 -8.40033333E+00 -8.20533333E+00 -8.14400000E+00 -8.39266667E+00 -8.67500000E+00 -8.86966667E+00 -9.20366667E+00 -9.53433333E+00 
 -9.55700000E+00 -9.96800000E+00 -9.05766667E+00 -9.45433333E+00 -9.60800000E+00 -9.76033333E+00 -9.79933333E+00 -1.02116667E+01 -1.03673333E+01 -1.04196667E+01 
